Hand_R, , ,Shoulder_R, , 
0.03082753,0.5517244,-1.984515,0.05269977,0.2903416,-2.481101
0.03082753,0.5517244,-1.984515,0.05269977,0.2903416,-2.481101
0.03082753,0.5517244,-1.984515,0.05269977,0.2903416,-2.481101
0.03064546,0.5520976,-1.985021,0.05507624,0.2920641,-2.48391
0.03064546,0.5520976,-1.985021,0.05507624,0.2920641,-2.48391
0.0295366,0.5533819,-1.990658,0.06107728,0.2933519,-2.481955
0.0295366,0.5533819,-1.990658,0.06107728,0.2933519,-2.481955
0.03020513,0.5511242,-1.993834,0.06605323,0.2922897,-2.482988
0.03020513,0.5511242,-1.993834,0.06605323,0.2922897,-2.482988
0.03084348,0.5547993,-1.988808,0.07232156,0.2885666,-2.4806
0.03084348,0.5547993,-1.988808,0.07232156,0.2885666,-2.4806
0.03153019,0.5553849,-1.992682,0.07949044,0.2916286,-2.47852
0.03153019,0.5553849,-1.992682,0.07949044,0.2916286,-2.47852
0.03531116,0.5583443,-1.991956,0.08191176,0.2902003,-2.4808
0.03531116,0.5583443,-1.991956,0.08191176,0.2902003,-2.4808
0.03664554,0.5566886,-1.991016,0.08662309,0.2979807,-2.483746
0.03664554,0.5566886,-1.991016,0.08662309,0.2979807,-2.483746
0.03767446,0.5547732,-1.993045,0.08803788,0.2951745,-2.482788
0.03767446,0.5547732,-1.993045,0.08803788,0.2951745,-2.482788
0.03767446,0.5547732,-1.993045,0.08803788,0.2951745,-2.482788
0.03767446,0.5547732,-1.993045,0.08803788,0.2951745,-2.482788
0.03767446,0.5547732,-1.993045,0.08803788,0.2951745,-2.482788
0.03692704,0.557487,-1.996894,0.09133198,0.2892041,-2.480338
0.03692704,0.557487,-1.996894,0.09133198,0.2892041,-2.480338
0.03625238,0.5619895,-1.999101,0.09156029,0.2987628,-2.481561
0.03625238,0.5619895,-1.999101,0.09156029,0.2987628,-2.481561
0.03908059,0.5677385,-1.999043,0.09002545,0.291286,-2.481786
0.03908059,0.5677385,-1.999043,0.09002545,0.291286,-2.481786
0.04027127,0.5698466,-1.998883,0.08859789,0.2906958,-2.482216
0.04027127,0.5698466,-1.998883,0.08859789,0.2906958,-2.482216
0.04252073,0.5747349,-2.001286,0.08656184,0.2887624,-2.481083
0.04252073,0.5747349,-2.001286,0.08656184,0.2887624,-2.481083
0.04495273,0.5776429,-2.00388,0.08566585,0.2993009,-2.486948
0.04495273,0.5776429,-2.00388,0.08566585,0.2993009,-2.486948
0.04987738,0.5793872,-2.008112,0.08189817,0.3060166,-2.491639
0.04987738,0.5793872,-2.008112,0.08189817,0.3060166,-2.491639
0.05233318,0.5798545,-2.014745,0.08229085,0.3040288,-2.494881
0.05233318,0.5798545,-2.014745,0.08229085,0.3040288,-2.494881
0.05233318,0.5798545,-2.014745,0.08229085,0.3040288,-2.494881
0.05233318,0.5798545,-2.014745,0.08229085,0.3040288,-2.494881
0.05277485,0.5827026,-2.016069,0.08125242,0.3075523,-2.496039
0.05277485,0.5827026,-2.016069,0.08125242,0.3075523,-2.496039
0.05277485,0.5827026,-2.016069,0.08125242,0.3075523,-2.496039
0.05277485,0.5827026,-2.016069,0.08125242,0.3075523,-2.496039
0.05368886,0.585035,-2.015865,0.07933576,0.3043663,-2.495022
0.05368886,0.585035,-2.015865,0.07933576,0.3043663,-2.495022
0.05147163,0.5859324,-2.015965,0.07976002,0.3023616,-2.496183
0.05147163,0.5859324,-2.015965,0.07976002,0.3023616,-2.496183
0.05147163,0.5859324,-2.015965,0.07976002,0.3023616,-2.496183
0.05147163,0.5859324,-2.015965,0.07976002,0.3023616,-2.496183
0.05268151,0.5881289,-2.015825,0.07873989,0.2935181,-2.496147
0.05268151,0.5881289,-2.015825,0.07873989,0.2935181,-2.496147
0.05284554,0.5844176,-2.019261,0.07813868,0.2944962,-2.495546
0.05284554,0.5844176,-2.019261,0.07813868,0.2944962,-2.495546
0.04948597,0.5875218,-2.016482,0.07338037,0.2962882,-2.495912
0.04948597,0.5875218,-2.016482,0.07338037,0.2962882,-2.495912
0.04948597,0.5875218,-2.016482,0.07338037,0.2962882,-2.495912
0.04808475,0.5885707,-2.015798,0.07140055,0.2972957,-2.498277
0.04808475,0.5885707,-2.015798,0.07140055,0.2972957,-2.498277
0.04862988,0.5861971,-2.017171,0.07041557,0.2983092,-2.499479
0.04862988,0.5861971,-2.017171,0.07041557,0.2983092,-2.499479
0.04783466,0.5864173,-2.018406,0.06967347,0.2988107,-2.501112
0.04783466,0.5864173,-2.018406,0.06967347,0.2988107,-2.501112
0.04898103,0.5841768,-2.019783,0.06892715,0.3021191,-2.500799
0.04898103,0.5841768,-2.019783,0.06892715,0.3021191,-2.500799
0.04898103,0.5841768,-2.019783,0.06892715,0.3021191,-2.500799
0.04898103,0.5841768,-2.019783,0.06892715,0.3021191,-2.500799
0.04878264,0.5879653,-2.019284,0.06750067,0.3019634,-2.501986
0.04878264,0.5879653,-2.019284,0.06750067,0.3019634,-2.501986
0.05120988,0.5886789,-2.020656,0.06815004,0.3036868,-2.504293
0.05120988,0.5886789,-2.020656,0.06815004,0.3036868,-2.504293
0.05193731,0.591266,-2.021223,0.06805082,0.2966285,-2.499811
0.05193731,0.591266,-2.021223,0.06805082,0.2966285,-2.499811
0.05635669,0.5945933,-2.020495,0.06566269,0.2990972,-2.501381
0.05635669,0.5945933,-2.020495,0.06566269,0.2990972,-2.501381
0.0660001,0.592425,-2.026496,0.06743889,0.2958328,-2.501545
0.0660001,0.592425,-2.026496,0.06743889,0.2958328,-2.501545
