Hand_R, , ,Shoulder_R, , 
0.09157787,0.5637181,-2.013398,0.05265884,0.2983673,-2.489081
0.09157787,0.5637181,-2.013398,0.05265884,0.2983673,-2.489081
0.09157787,0.5637181,-2.013398,0.05265884,0.2983673,-2.489081
0.09253427,0.5675259,-2.013212,0.05341989,0.2988201,-2.489137
0.09253427,0.5675259,-2.013212,0.05341989,0.2988201,-2.489137
0.0933877,0.5690559,-2.011707,0.05342626,0.3000277,-2.489642
0.0933877,0.5690559,-2.011707,0.05342626,0.3000277,-2.489642
0.09666769,0.5642334,-2.013319,0.05392115,0.2984411,-2.488436
0.09666769,0.5642334,-2.013319,0.05392115,0.2984411,-2.488436
0.09979235,0.5614561,-2.015701,0.05625169,0.3015738,-2.487402
0.09979235,0.5614561,-2.015701,0.05625169,0.3015738,-2.487402
0.1070681,0.5574669,-2.018857,0.05189081,0.2994115,-2.483585
0.1070681,0.5574669,-2.018857,0.05189081,0.2994115,-2.483585
0.1206193,0.5614309,-2.017963,0.05096969,0.2973956,-2.483885
0.1206193,0.5614309,-2.017963,0.05096969,0.2973956,-2.483885
0.1378484,0.5621622,-2.018661,0.05281318,0.2973793,-2.483425
0.1378484,0.5621622,-2.018661,0.05281318,0.2973793,-2.483425
0.1554465,0.5602487,-2.019901,0.05135734,0.2986479,-2.483238
0.1554465,0.5602487,-2.019901,0.05135734,0.2986479,-2.483238
0.1833204,0.5537972,-2.018492,0.05090308,0.30025,-2.481381
0.1833204,0.5537972,-2.018492,0.05090308,0.30025,-2.481381
0.208321,0.5678066,-2.020225,0.05189927,0.3009002,-2.479111
0.208321,0.5678066,-2.020225,0.05189927,0.3009002,-2.479111
0.2379001,0.562776,-2.014122,0.05223815,0.2973724,-2.476989
0.2379001,0.562776,-2.014122,0.05223815,0.2973724,-2.476989
0.2379001,0.562776,-2.014122,0.05223815,0.2973724,-2.476989
0.2714881,0.5449103,-2.0135,0.05454258,0.2951916,-2.479049
0.2714881,0.5449103,-2.0135,0.05454258,0.2951916,-2.479049
0.3102441,0.5155269,-2.014558,0.05369452,0.2948282,-2.480593
0.3102441,0.5155269,-2.014558,0.05369452,0.2948282,-2.480593
0.3522352,0.4814857,-2.018732,0.05454855,0.295232,-2.481586
0.3522352,0.4814857,-2.018732,0.05454855,0.295232,-2.481586
0.3522352,0.4814857,-2.018732,0.05454855,0.295232,-2.481586
0.3522352,0.4814857,-2.018732,0.05454855,0.295232,-2.481586
0.3934141,0.4402755,-2.025836,0.04962438,0.2992013,-2.476303
