Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.3304872,0.5153465,-1.817569,-0.3440601,0.3085951,-2.009501,-0.1756473,0.21992,-2.237404,-0.01412008,-0.00188417,-2.280239
-0.3277389,0.5154204,-1.818987,-0.3442057,0.3092028,-2.011305,-0.1773639,0.2182271,-2.238232,-0.01488748,-0.002991373,-2.280545
-0.3277389,0.5154204,-1.818987,-0.3442057,0.3092028,-2.011305,-0.1773639,0.2182271,-2.238232,-0.01488748,-0.002991373,-2.280545
-0.3270327,0.5182868,-1.824183,-0.3459291,0.3080548,-2.011844,-0.1767078,0.2184914,-2.238647,-0.01375918,-0.002510341,-2.280287
-0.3270327,0.5182868,-1.824183,-0.3459291,0.3080548,-2.011844,-0.1767078,0.2184914,-2.238647,-0.01375918,-0.002510341,-2.280287
-0.3270327,0.5182868,-1.824183,-0.3459291,0.3080548,-2.011844,-0.1767078,0.2184914,-2.238647,-0.01375918,-0.002510341,-2.280287
-0.3270327,0.5182868,-1.824183,-0.3459291,0.3080548,-2.011844,-0.1767078,0.2184914,-2.238647,-0.01375918,-0.002510341,-2.280287
-0.3272077,0.5199646,-1.827919,-0.3467619,0.3078684,-2.013436,-0.1767352,0.2169758,-2.238895,-0.01262316,-0.003195355,-2.280363
-0.3272077,0.5199646,-1.827919,-0.3467619,0.3078684,-2.013436,-0.1767352,0.2169758,-2.238895,-0.01262316,-0.003195355,-2.280363
-0.3271968,0.5215446,-1.829748,-0.3490762,0.3082267,-2.013603,-0.1754603,0.2187041,-2.239311,-0.01084597,-0.0008974713,-2.281799
-0.3271968,0.5215446,-1.829748,-0.3490762,0.3082267,-2.013603,-0.1754603,0.2187041,-2.239311,-0.01084597,-0.0008974713,-2.281799
-0.3434671,0.5180274,-1.828054,-0.3510534,0.3088001,-2.01739,-0.1738892,0.2145975,-2.238085,-0.008821646,-0.004722425,-2.280273
-0.3434671,0.5180274,-1.828054,-0.3510534,0.3088001,-2.01739,-0.1738892,0.2145975,-2.238085,-0.008821646,-0.004722425,-2.280273
-0.3633141,0.5116184,-1.831888,-0.3577532,0.305787,-2.025015,-0.1741063,0.2178093,-2.236597,-0.009597077,-0.00153179,-2.280797
-0.3633141,0.5116184,-1.831888,-0.3577532,0.305787,-2.025015,-0.1741063,0.2178093,-2.236597,-0.009597077,-0.00153179,-2.280797
