Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.2944431,0.4949721,-1.827036,-0.3367573,0.2858676,-2.012154,-0.1708599,0.2288625,-2.25693,-0.006902862,0.006487948,-2.28459
-0.2975217,0.4940004,-1.828727,-0.339111,0.2854422,-2.014637,-0.1712778,0.2286905,-2.256046,-0.007686866,0.006126286,-2.284713
-0.2975217,0.4940004,-1.828727,-0.339111,0.2854422,-2.014637,-0.1712778,0.2286905,-2.256046,-0.007686866,0.006126286,-2.284713
-0.3000312,0.4938295,-1.83066,-0.3433983,0.2860477,-2.017033,-0.1717125,0.223609,-2.252517,-0.007570892,0.001878238,-2.284328
-0.3000312,0.4938295,-1.83066,-0.3433983,0.2860477,-2.017033,-0.1717125,0.223609,-2.252517,-0.007570892,0.001878238,-2.284328
-0.3000312,0.4938295,-1.83066,-0.3433983,0.2860477,-2.017033,-0.1717125,0.223609,-2.252517,-0.007570892,0.001878238,-2.284328
-0.3000312,0.4938295,-1.83066,-0.3433983,0.2860477,-2.017033,-0.1717125,0.223609,-2.252517,-0.007570892,0.001878238,-2.284328
-0.3004334,0.4943435,-1.830695,-0.345102,0.2866715,-2.016885,-0.171501,0.2209442,-2.246922,-0.007773097,-0.0001591792,-2.284611
-0.3004334,0.4943435,-1.830695,-0.345102,0.2866715,-2.016885,-0.171501,0.2209442,-2.246922,-0.007773097,-0.0001591792,-2.284611
-0.3042479,0.501121,-1.831562,-0.3454197,0.2904474,-2.015138,-0.1707229,0.2190655,-2.245749,-0.0069859,-0.002018973,-2.283655
-0.3042479,0.501121,-1.831562,-0.3454197,0.2904474,-2.015138,-0.1707229,0.2190655,-2.245749,-0.0069859,-0.002018973,-2.283655
-0.3117637,0.4992726,-1.831583,-0.347209,0.2919053,-2.020003,-0.1721276,0.2192043,-2.247566,-0.007332196,-0.001526443,-2.282863
-0.3117637,0.4992726,-1.831583,-0.347209,0.2919053,-2.020003,-0.1721276,0.2192043,-2.247566,-0.007332196,-0.001526443,-2.282863
-0.3117637,0.4992726,-1.831583,-0.347209,0.2919053,-2.020003,-0.1721276,0.2192043,-2.247566,-0.007332196,-0.001526443,-2.282863
-0.3117637,0.4992726,-1.831583,-0.347209,0.2919053,-2.020003,-0.1721276,0.2192043,-2.247566,-0.007332196,-0.001526443,-2.282863
-0.3211414,0.4966517,-1.8361,-0.3528166,0.2883501,-2.024208,-0.1733587,0.2191092,-2.246332,-0.007840701,-0.0009300297,-2.282577
-0.3211414,0.4966517,-1.8361,-0.3528166,0.2883501,-2.024208,-0.1733587,0.2191092,-2.246332,-0.007840701,-0.0009300297,-2.282577
