Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.2899955,0.4388063,-1.782994,-0.3313309,0.2335465,-1.956631,-0.1827212,0.2142953,-2.233839,-0.01101952,-0.001431292,-2.26711
-0.2899955,0.4388063,-1.782994,-0.3313309,0.2335465,-1.956631,-0.1827212,0.2142953,-2.233839,-0.01101952,-0.001431292,-2.26711
-0.3101653,0.4389911,-1.787447,-0.3454439,0.2319682,-1.96248,-0.1840529,0.2132169,-2.227176,-0.01300887,-0.002059447,-2.266131
-0.3101653,0.4389911,-1.787447,-0.3454439,0.2319682,-1.96248,-0.1840529,0.2132169,-2.227176,-0.01300887,-0.002059447,-2.266131
-0.3421006,0.4412766,-1.788761,-0.3539487,0.237595,-1.970054,-0.1831369,0.2170679,-2.226589,-0.01335055,0.0007731458,-2.265458
-0.3421006,0.4412766,-1.788761,-0.3539487,0.237595,-1.970054,-0.1831369,0.2170679,-2.226589,-0.01335055,0.0007731458,-2.265458
-0.3783688,0.4385738,-1.788697,-0.3712216,0.2386462,-1.977879,-0.1837797,0.2194086,-2.226267,-0.01365795,0.003469017,-2.265706
-0.3783688,0.4385738,-1.788697,-0.3712216,0.2386462,-1.977879,-0.1837797,0.2194086,-2.226267,-0.01365795,0.003469017,-2.265706
-0.3783688,0.4385738,-1.788697,-0.3712216,0.2386462,-1.977879,-0.1837797,0.2194086,-2.226267,-0.01365795,0.003469017,-2.265706
-0.3783688,0.4385738,-1.788697,-0.3712216,0.2386462,-1.977879,-0.1837797,0.2194086,-2.226267,-0.01365795,0.003469017,-2.265706
-0.4338722,0.4318058,-1.789563,-0.3905487,0.2347191,-1.98323,-0.1831291,0.2192053,-2.227921,-0.01301143,0.003139104,-2.266698
-0.4338722,0.4318058,-1.789563,-0.3905487,0.2347191,-1.98323,-0.1831291,0.2192053,-2.227921,-0.01301143,0.003139104,-2.266698
-0.4817813,0.4186053,-1.790085,-0.4089937,0.2326978,-1.99026,-0.1832652,0.2165704,-2.226017,-0.01396399,-2.796366E-05,-2.26535
-0.4817813,0.4186053,-1.790085,-0.4089937,0.2326978,-1.99026,-0.1832652,0.2165704,-2.226017,-0.01396399,-2.796366E-05,-2.26535
-0.5341257,0.38616,-1.799931,-0.4285153,0.2180497,-2.006512,-0.1832293,0.2184146,-2.22776,-0.01459465,0.0008436525,-2.264492
-0.5341257,0.38616,-1.799931,-0.4285153,0.2180497,-2.006512,-0.1832293,0.2184146,-2.22776,-0.01459465,0.0008436525,-2.264492
-0.5341257,0.38616,-1.799931,-0.4285153,0.2180497,-2.006512,-0.1832293,0.2184146,-2.22776,-0.01459465,0.0008436525,-2.264492
-0.5341257,0.38616,-1.799931,-0.4285153,0.2180497,-2.006512,-0.1832293,0.2184146,-2.22776,-0.01459465,0.0008436525,-2.264492
-0.5875638,0.329391,-1.815667,-0.4420924,0.1936292,-2.024957,-0.1844586,0.2195841,-2.229739,-0.01496798,0.002397607,-2.264803
-0.5875638,0.329391,-1.815667,-0.4420924,0.1936292,-2.024957,-0.1844586,0.2195841,-2.229739,-0.01496798,0.002397607,-2.264803
-0.6213486,0.2652568,-1.822738,-0.4543722,0.1699859,-2.044532,-0.1851793,0.2235898,-2.235115,-0.01560821,0.005652593,-2.264555
-0.6213486,0.2652568,-1.822738,-0.4543722,0.1699859,-2.044532,-0.1851793,0.2235898,-2.235115,-0.01560821,0.005652593,-2.264555
-0.650678,0.1799912,-1.847703,-0.4550708,0.1433319,-2.06727,-0.1825722,0.2269795,-2.23679,-0.01421852,0.007876268,-2.264638
-0.650678,0.1799912,-1.847703,-0.4550708,0.1433319,-2.06727,-0.1825722,0.2269795,-2.23679,-0.01421852,0.007876268,-2.264638
