Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.3883471,0.486845,-1.798365,-0.3620965,0.2747545,-2.006336,-0.1585105,0.2285706,-2.242986,-0.002915722,0.001797133,-2.281447
-0.3883471,0.486845,-1.798365,-0.3620965,0.2747545,-2.006336,-0.1585105,0.2285706,-2.242986,-0.002915722,0.001797133,-2.281447
-0.3876853,0.4680818,-1.798655,-0.3589466,0.269892,-2.019805,-0.1579342,0.2322941,-2.24485,-0.00234747,0.005015997,-2.280298
-0.3876853,0.4680818,-1.798655,-0.3589466,0.269892,-2.019805,-0.1579342,0.2322941,-2.24485,-0.00234747,0.005015997,-2.280298
-0.3876853,0.4680818,-1.798655,-0.3589466,0.269892,-2.019805,-0.1579342,0.2322941,-2.24485,-0.00234747,0.005015997,-2.280298
-0.3876853,0.4680818,-1.798655,-0.3589466,0.269892,-2.019805,-0.1579342,0.2322941,-2.24485,-0.00234747,0.005015997,-2.280298
-0.3941101,0.4849341,-1.805686,-0.3639059,0.2719256,-2.014706,-0.1587902,0.2334349,-2.246466,-0.002320418,0.006540506,-2.280548
-0.3941101,0.4849341,-1.805686,-0.3639059,0.2719256,-2.014706,-0.1587902,0.2334349,-2.246466,-0.002320418,0.006540506,-2.280548
-0.4168322,0.4762509,-1.808844,-0.3725499,0.2593104,-2.009871,-0.1538034,0.2450549,-2.247212,-0.002707622,0.01512376,-2.284539
-0.4168322,0.4762509,-1.808844,-0.3725499,0.2593104,-2.009871,-0.1538034,0.2450549,-2.247212,-0.002707622,0.01512376,-2.284539
-0.4168322,0.4762509,-1.808844,-0.3725499,0.2593104,-2.009871,-0.1538034,0.2450549,-2.247212,-0.002707622,0.01512376,-2.284539
-0.4168322,0.4762509,-1.808844,-0.3725499,0.2593104,-2.009871,-0.1538034,0.2450549,-2.247212,-0.002707622,0.01512376,-2.284539
-0.4509359,0.4560601,-1.804094,-0.3787546,0.253105,-2.009121,-0.1545791,0.2394988,-2.246708,-0.001926889,0.01079126,-2.285496
-0.4509359,0.4560601,-1.804094,-0.3787546,0.253105,-2.009121,-0.1545791,0.2394988,-2.246708,-0.001926889,0.01079126,-2.285496
-0.4509359,0.4560601,-1.804094,-0.3787546,0.253105,-2.009121,-0.1545791,0.2394988,-2.246708,-0.001926889,0.01079126,-2.285496
-0.4847691,0.4354508,-1.798061,-0.3868439,0.2401584,-2.003388,-0.1572958,0.231871,-2.248598,-0.0006941324,0.004957878,-2.281482
-0.4847691,0.4354508,-1.798061,-0.3868439,0.2401584,-2.003388,-0.1572958,0.231871,-2.248598,-0.0006941324,0.004957878,-2.281482
-0.5122353,0.3862117,-1.791058,-0.3913933,0.2206596,-2.012815,-0.1580922,0.2282143,-2.245995,-0.001003814,0.001979851,-2.281451
-0.5122353,0.3862117,-1.791058,-0.3913933,0.2206596,-2.012815,-0.1580922,0.2282143,-2.245995,-0.001003814,0.001979851,-2.281451
-0.538897,0.3220115,-1.790963,-0.3961107,0.1929226,-2.027297,-0.1573566,0.2292449,-2.246533,-0.001330391,0.002327285,-2.282437
-0.538897,0.3220115,-1.790963,-0.3961107,0.1929226,-2.027297,-0.1573566,0.2292449,-2.246533,-0.001330391,0.002327285,-2.282437
-0.5559781,0.2356967,-1.796918,-0.3940364,0.1668564,-2.042264,-0.1600123,0.2269043,-2.244361,-0.003239608,0.0008456431,-2.282342
-0.5559781,0.2356967,-1.796918,-0.3940364,0.1668564,-2.042264,-0.1600123,0.2269043,-2.244361,-0.003239608,0.0008456431,-2.282342
-0.5668049,0.1480692,-1.798662,-0.3946673,0.1317205,-2.045309,-0.1601614,0.2315253,-2.249814,-0.002912211,0.005039143,-2.282906
-0.5668049,0.1480692,-1.798662,-0.3946673,0.1317205,-2.045309,-0.1601614,0.2315253,-2.249814,-0.002912211,0.005039143,-2.282906
-0.5537441,0.04269301,-1.821615,-0.3808005,0.09855569,-2.059974,-0.1596525,0.2327225,-2.248392,-0.002810146,0.006381013,-2.284296
-0.5537441,0.04269301,-1.821615,-0.3808005,0.09855569,-2.059974,-0.1596525,0.2327225,-2.248392,-0.002810146,0.006381013,-2.284296
-0.5430015,-0.05526489,-1.850822,-0.3671766,0.05709701,-2.072379,-0.158745,0.2293765,-2.250224,-0.002268037,0.002194836,-2.282178
-0.5430015,-0.05526489,-1.850822,-0.3671766,0.05709701,-2.072379,-0.158745,0.2293765,-2.250224,-0.002268037,0.002194836,-2.282178
-0.5430015,-0.05526489,-1.850822,-0.3671766,0.05709701,-2.072379,-0.158745,0.2293765,-2.250224,-0.002268037,0.002194836,-2.282178
-0.5430015,-0.05526489,-1.850822,-0.3671766,0.05709701,-2.072379,-0.158745,0.2293765,-2.250224,-0.002268037,0.002194836,-2.282178
-0.5100172,-0.1357406,-1.904418,-0.3356502,0.02492705,-2.097807,-0.1565635,0.2294139,-2.245802,-0.002509682,0.001280233,-2.282385
-0.5100172,-0.1357406,-1.904418,-0.3356502,0.02492705,-2.097807,-0.1565635,0.2294139,-2.245802,-0.002509682,0.001280233,-2.282385
-0.44464,-0.2109812,-1.944979,-0.3040654,0.002271414,-2.110613,-0.157951,0.2298819,-2.248454,-0.001527958,0.002986956,-2.28267
-0.44464,-0.2109812,-1.944979,-0.3040654,0.002271414,-2.110613,-0.157951,0.2298819,-2.248454,-0.001527958,0.002986956,-2.28267
-0.3731753,-0.271157,-1.973195,-0.2785148,-0.0196746,-2.118248,-0.1606766,0.2283609,-2.244723,-0.003762962,0.001969927,-2.28008
