Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.3657799,0.48807,-1.817742,-0.3563446,0.2654198,-1.98716,-0.1826881,0.2168007,-2.246747,-0.01362562,-0.0001716228,-2.285062
-0.3657799,0.48807,-1.817742,-0.3563446,0.2654198,-1.98716,-0.1826881,0.2168007,-2.246747,-0.01362562,-0.0001716228,-2.285062
-0.3649,0.4890036,-1.814485,-0.3554255,0.265775,-1.983439,-0.1832945,0.2171365,-2.246676,-0.013768,0.0004155709,-2.284371
-0.3649,0.4890036,-1.814485,-0.3554255,0.265775,-1.983439,-0.1832945,0.2171365,-2.246676,-0.013768,0.0004155709,-2.284371
-0.3649,0.4890036,-1.814485,-0.3554255,0.265775,-1.983439,-0.1832945,0.2171365,-2.246676,-0.013768,0.0004155709,-2.284371
-0.3649,0.4890036,-1.814485,-0.3554255,0.265775,-1.983439,-0.1832945,0.2171365,-2.246676,-0.013768,0.0004155709,-2.284371
-0.3652566,0.4895611,-1.814669,-0.3572159,0.2659405,-1.985841,-0.1826412,0.208583,-2.241545,-0.01365735,-0.00742153,-2.285134
-0.3652566,0.4895611,-1.814669,-0.3572159,0.2659405,-1.985841,-0.1826412,0.208583,-2.241545,-0.01365735,-0.00742153,-2.285134
-0.366524,0.4852492,-1.815883,-0.3627583,0.2645756,-1.989559,-0.1835199,0.216053,-2.244411,-0.01344552,5.154903E-05,-2.283562
-0.366524,0.4852492,-1.815883,-0.3627583,0.2645756,-1.989559,-0.1835199,0.216053,-2.244411,-0.01344552,5.154903E-05,-2.283562
-0.366524,0.4852492,-1.815883,-0.3627583,0.2645756,-1.989559,-0.1835199,0.216053,-2.244411,-0.01344552,5.154903E-05,-2.283562
-0.366524,0.4852492,-1.815883,-0.3627583,0.2645756,-1.989559,-0.1835199,0.216053,-2.244411,-0.01344552,5.154903E-05,-2.283562
-0.3688292,0.4839194,-1.816311,-0.3687131,0.2627244,-1.992059,-0.182946,0.2107431,-2.239994,-0.01389731,-0.005172189,-2.283805
-0.3688292,0.4839194,-1.816311,-0.3687131,0.2627244,-1.992059,-0.182946,0.2107431,-2.239994,-0.01389731,-0.005172189,-2.283805
-0.3776578,0.482594,-1.820466,-0.3697956,0.2642657,-1.999147,-0.1822464,0.2076739,-2.240583,-0.01216408,-0.007407789,-2.284589
-0.3776578,0.482594,-1.820466,-0.3697956,0.2642657,-1.999147,-0.1822464,0.2076739,-2.240583,-0.01216408,-0.007407789,-2.284589
-0.3776578,0.482594,-1.820466,-0.3697956,0.2642657,-1.999147,-0.1822464,0.2076739,-2.240583,-0.01216408,-0.007407789,-2.284589
-0.3776578,0.482594,-1.820466,-0.3697956,0.2642657,-1.999147,-0.1822464,0.2076739,-2.240583,-0.01216408,-0.007407789,-2.284589
-0.3908171,0.4826273,-1.819674,-0.374196,0.263418,-1.99924,-0.1822048,0.2110322,-2.243565,-0.01287892,-0.005477333,-2.283201
-0.3908171,0.4826273,-1.819674,-0.374196,0.263418,-1.99924,-0.1822048,0.2110322,-2.243565,-0.01287892,-0.005477333,-2.283201
-0.4110078,0.4880012,-1.821424,-0.3805367,0.2666171,-1.997679,-0.1838751,0.2146874,-2.243849,-0.01316837,-0.001117965,-2.281404
-0.4110078,0.4880012,-1.821424,-0.3805367,0.2666171,-1.997679,-0.1838751,0.2146874,-2.243849,-0.01316837,-0.001117965,-2.281404
-0.4371002,0.485335,-1.821382,-0.3880937,0.2676738,-1.999329,-0.1846991,0.217569,-2.246381,-0.0134096,0.001887957,-2.281989
-0.4371002,0.485335,-1.821382,-0.3880937,0.2676738,-1.999329,-0.1846991,0.217569,-2.246381,-0.0134096,0.001887957,-2.281989
-0.4644312,0.4688109,-1.819211,-0.3966841,0.2636982,-2.006895,-0.1853281,0.2150564,-2.244621,-0.01404421,-0.0006571288,-2.280081
-0.4644312,0.4688109,-1.819211,-0.3966841,0.2636982,-2.006895,-0.1853281,0.2150564,-2.244621,-0.01404421,-0.0006571288,-2.280081
-0.4644312,0.4688109,-1.819211,-0.3966841,0.2636982,-2.006895,-0.1853281,0.2150564,-2.244621,-0.01404421,-0.0006571288,-2.280081
-0.4967616,0.4492353,-1.81309,-0.4118827,0.2554007,-2.00864,-0.183976,0.2148822,-2.244198,-0.01346701,-0.001582625,-2.278804
-0.4967616,0.4492353,-1.81309,-0.4118827,0.2554007,-2.00864,-0.183976,0.2148822,-2.244198,-0.01346701,-0.001582625,-2.278804
-0.4967616,0.4492353,-1.81309,-0.4118827,0.2554007,-2.00864,-0.183976,0.2148822,-2.244198,-0.01346701,-0.001582625,-2.278804
-0.4967616,0.4492353,-1.81309,-0.425046,0.2365539,-2.017402,-0.1845909,0.2152889,-2.242996,-0.01496179,-0.001509825,-2.279677
-0.5266359,0.4164247,-1.812821,-0.425046,0.2365539,-2.017402,-0.1845909,0.2152889,-2.242996,-0.01496179,-0.001509825,-2.279677
-0.5266359,0.4164247,-1.812821,-0.425046,0.2365539,-2.017402,-0.1845909,0.2152889,-2.242996,-0.01496179,-0.001509825,-2.279677
-0.5601872,0.3664684,-1.817495,-0.4352239,0.2131124,-2.03077,-0.1849922,0.2192866,-2.247314,-0.0175304,7.735113E-05,-2.279224
-0.5601872,0.3664684,-1.817495,-0.4352239,0.2131124,-2.03077,-0.1849922,0.2192866,-2.247314,-0.0175304,7.735113E-05,-2.279224
-0.5911875,0.3004262,-1.834288,-0.4403015,0.1757227,-2.051804,-0.1861658,0.2201711,-2.248763,-0.01843509,0.0008769638,-2.278778
-0.5911875,0.3004262,-1.834288,-0.4403015,0.1757227,-2.051804,-0.1861658,0.2201711,-2.248763,-0.01843509,0.0008769638,-2.278778
-0.6124282,0.2231406,-1.843997,-0.438083,0.1481618,-2.068004,-0.1825706,0.2287142,-2.25045,-0.01945398,0.006041289,-2.280848
-0.6124282,0.2231406,-1.843997,-0.438083,0.1481618,-2.068004,-0.1825706,0.2287142,-2.25045,-0.01945398,0.006041289,-2.280848
-0.6227199,0.1415177,-1.848227,-0.4351421,0.1148847,-2.078306,-0.181392,0.2322869,-2.253785,-0.01917023,0.008793252,-2.283074
-0.6227199,0.1415177,-1.848227,-0.4351421,0.1148847,-2.078306,-0.181392,0.2322869,-2.253785,-0.01917023,0.008793252,-2.283074
-0.6227199,0.1415177,-1.848227,-0.4351421,0.1148847,-2.078306,-0.181392,0.2322869,-2.253785,-0.01917023,0.008793252,-2.283074
-0.6227199,0.1415177,-1.848227,-0.4351421,0.1148847,-2.078306,-0.181392,0.2322869,-2.253785,-0.01917023,0.008793252,-2.283074
-0.6235687,0.06034834,-1.869253,-0.4215955,0.0858639,-2.092474,-0.1813058,0.2283805,-2.253782,-0.01703846,0.006308574,-2.282501
-0.6235687,0.06034834,-1.869253,-0.4215955,0.0858639,-2.092474,-0.1813058,0.2283805,-2.253782,-0.01703846,0.006308574,-2.282501
-0.5750017,-0.06947368,-1.915344,-0.3925163,0.05475406,-2.115933,-0.1835573,0.2243333,-2.25168,-0.01628048,0.004579074,-2.280813
