Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.3001645,0.509482,-1.798492,-0.3288042,0.3077235,-1.993896,-0.1729228,0.216365,-2.224462,-0.009226253,-0.002883275,-2.271973
-0.3218809,0.5012473,-1.801143,-0.3405997,0.3045705,-2.002843,-0.174404,0.2167934,-2.223186,-0.01023254,-0.001843902,-2.27189
-0.3218809,0.5012473,-1.801143,-0.3405997,0.3045705,-2.002843,-0.174404,0.2167934,-2.223186,-0.01023254,-0.001843902,-2.27189
-0.3546571,0.4960074,-1.79913,-0.3501165,0.3000929,-2.002011,-0.1746304,0.2172183,-2.225844,-0.01099327,-0.002660087,-2.270546
-0.3546571,0.4960074,-1.79913,-0.3501165,0.3000929,-2.002011,-0.1746304,0.2172183,-2.225844,-0.01099327,-0.002660087,-2.270546
-0.3863709,0.4775916,-1.79487,-0.3585232,0.2937047,-2.006682,-0.1743746,0.212938,-2.22606,-0.009225531,-0.006308085,-2.268266
-0.3863709,0.4775916,-1.79487,-0.3585232,0.2937047,-2.006682,-0.1743746,0.212938,-2.22606,-0.009225531,-0.006308085,-2.268266
-0.4350278,0.4829041,-1.791352,-0.375338,0.2923107,-1.992913,-0.1758977,0.2126541,-2.226872,-0.009830861,-0.00597893,-2.268689
-0.4350278,0.4829041,-1.791352,-0.375338,0.2923107,-1.992913,-0.1758977,0.2126541,-2.226872,-0.009830861,-0.00597893,-2.268689
-0.4779618,0.4672599,-1.782547,-0.3924142,0.2850341,-1.989081,-0.1736896,0.2143531,-2.22713,-0.009105749,-0.005325558,-2.269325
-0.4779618,0.4672599,-1.782547,-0.3924142,0.2850341,-1.989081,-0.1736896,0.2143531,-2.22713,-0.009105749,-0.005325558,-2.269325
-0.4779618,0.4672599,-1.782547,-0.3924142,0.2850341,-1.989081,-0.1736896,0.2143531,-2.22713,-0.009105749,-0.005325558,-2.269325
-0.4779618,0.4672599,-1.782547,-0.3924142,0.2850341,-1.989081,-0.1736896,0.2143531,-2.22713,-0.009105749,-0.005325558,-2.269325
-0.5165105,0.4285219,-1.779076,-0.4095169,0.2594129,-1.993197,-0.1753519,0.2152932,-2.229475,-0.009406514,-0.003856956,-2.268981
-0.5165105,0.4285219,-1.779076,-0.4095169,0.2594129,-1.993197,-0.1753519,0.2152932,-2.229475,-0.009406514,-0.003856956,-2.268981
-0.5165105,0.4285219,-1.779076,-0.4222813,0.2267243,-2.00448,-0.1754283,0.2184442,-2.233368,-0.0102282,-0.001872743,-2.26931
-0.5618659,0.3669466,-1.778635,-0.4222813,0.2267243,-2.00448,-0.1754283,0.2184442,-2.233368,-0.0102282,-0.001872743,-2.26931
-0.5618659,0.3669466,-1.778635,-0.4222813,0.2267243,-2.00448,-0.1754283,0.2184442,-2.233368,-0.0102282,-0.001872743,-2.26931
-0.593542,0.2927766,-1.784883,-0.4294425,0.1964275,-2.020654,-0.1746849,0.2119254,-2.22949,-0.01009226,-0.007961669,-2.270231
-0.593542,0.2927766,-1.784883,-0.4294425,0.1964275,-2.020654,-0.1746849,0.2119254,-2.22949,-0.01009226,-0.007961669,-2.270231
-0.6193489,0.1894917,-1.804734,-0.429304,0.1572466,-2.04107,-0.1753503,0.218155,-2.234623,-0.01221342,-0.0037679,-2.269784
-0.6193489,0.1894917,-1.804734,-0.429304,0.1572466,-2.04107,-0.1753503,0.218155,-2.234623,-0.01221342,-0.0037679,-2.269784
-0.6353145,0.1067306,-1.83211,-0.4234417,0.125015,-2.05632,-0.175723,0.2211413,-2.233774,-0.01279727,-0.001003848,-2.268813
