Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.2543139,0.5035923,-1.85811,-0.3120176,0.2633834,-1.982588,-0.1813627,0.2198273,-2.253683,-0.01283745,0.001124396,-2.283619
-0.2543139,0.5035923,-1.85811,-0.3120176,0.2633834,-1.982588,-0.1813627,0.2198273,-2.253683,-0.01283745,0.001124396,-2.283619
-0.2543139,0.5035923,-1.85811,-0.3120176,0.2633834,-1.982588,-0.1813627,0.2198273,-2.253683,-0.01283745,0.001124396,-2.283619
-0.2543139,0.5035923,-1.85811,-0.3120176,0.2633834,-1.982588,-0.1813627,0.2198273,-2.253683,-0.01283745,0.001124396,-2.283619
-0.2543139,0.5035923,-1.85811,-0.3120176,0.2633834,-1.982588,-0.1813627,0.2198273,-2.253683,-0.01352683,0.001389369,-2.282511
-0.2640662,0.5049332,-1.858262,-0.3179047,0.2666373,-1.986599,-0.1827733,0.2196126,-2.253143,-0.01352683,0.001389369,-2.282511
-0.2640662,0.5049332,-1.858262,-0.3179047,0.2666373,-1.986599,-0.1827733,0.2196126,-2.253143,-0.01352683,0.001389369,-2.282511
-0.2756413,0.5133859,-1.86297,-0.3251725,0.2698095,-1.987722,-0.1836908,0.2219111,-2.25607,-0.01534184,0.002487508,-2.281248
-0.2756413,0.5133859,-1.86297,-0.3251725,0.2698095,-1.987722,-0.1836908,0.2219111,-2.25607,-0.01534184,0.002487508,-2.281248
-0.2921513,0.5050628,-1.83823,-0.3349355,0.2754438,-1.993318,-0.1851403,0.2223317,-2.25687,-0.01762843,0.002309908,-2.282426
-0.2921513,0.5050628,-1.83823,-0.3349355,0.2754438,-1.993318,-0.1851403,0.2223317,-2.25687,-0.01762843,0.002309908,-2.282426
-0.3144495,0.5078426,-1.847086,-0.3507324,0.2745816,-1.996724,-0.1864613,0.2232857,-2.255191,-0.02055643,0.002374627,-2.283435
-0.3144495,0.5078426,-1.847086,-0.3507324,0.2745816,-1.996724,-0.1864613,0.2232857,-2.255191,-0.02055643,0.002374627,-2.283435
-0.3503252,0.5096787,-1.851206,-0.3633111,0.2769663,-2.005478,-0.1854936,0.2241778,-2.255636,-0.02033002,0.002258293,-2.279863
-0.3503252,0.5096787,-1.851206,-0.3633111,0.2769663,-2.005478,-0.1854936,0.2241778,-2.255636,-0.02033002,0.002258293,-2.279863
-0.3503252,0.5096787,-1.851206,-0.3633111,0.2769663,-2.005478,-0.1854936,0.2241778,-2.255636,-0.02033002,0.002258293,-2.279863
-0.3503252,0.5096787,-1.851206,-0.3633111,0.2769663,-2.005478,-0.1854936,0.2241778,-2.255636,-0.02033002,0.002258293,-2.279863
-0.3952908,0.5071974,-1.85209,-0.3796287,0.277744,-2.011704,-0.1827678,0.2201383,-2.251586,-0.01729903,-0.0008853606,-2.281093
-0.3952908,0.5071974,-1.85209,-0.3796287,0.277744,-2.011704,-0.1827678,0.2201383,-2.251586,-0.01729903,-0.0008853606,-2.281093
-0.4486028,0.4894504,-1.857817,-0.3972376,0.2701846,-2.022672,-0.1826346,0.2221608,-2.252367,-0.01757909,0.0005273969,-2.279795
-0.4486028,0.4894504,-1.857817,-0.3972376,0.2701846,-2.022672,-0.1826346,0.2221608,-2.252367,-0.01757909,0.0005273969,-2.279795
-0.4995209,0.4658931,-1.8564,-0.4208077,0.2585623,-2.03164,-0.1853826,0.2201352,-2.251102,-0.01940723,-0.0006687763,-2.279735
-0.4995209,0.4658931,-1.8564,-0.4208077,0.2585623,-2.03164,-0.1853826,0.2201352,-2.251102,-0.01940723,-0.0006687763,-2.279735
-0.5461243,0.426733,-1.861572,-0.4398964,0.2395187,-2.046956,-0.1862895,0.2188202,-2.251603,-0.01977131,-0.001698499,-2.279334
-0.5461243,0.426733,-1.861572,-0.4398964,0.2395187,-2.046956,-0.1862895,0.2188202,-2.251603,-0.01977131,-0.001698499,-2.279334
-0.5932065,0.3694526,-1.876302,-0.4489275,0.218913,-2.067863,-0.1867347,0.2185469,-2.25598,-0.0202309,-0.002613909,-2.277909
-0.5932065,0.3694526,-1.876302,-0.4489275,0.218913,-2.067863,-0.1867347,0.2185469,-2.25598,-0.0202309,-0.002613909,-2.277909
