Hand_R, , ,Shoulder_R, , 
0.1225473,0.5737447,-2.052857,0.05448208,0.2992755,-2.479264
0.1382319,0.5672962,-2.053499,0.05463625,0.2987587,-2.480428
0.1382319,0.5672962,-2.053499,0.05463625,0.2987587,-2.480428
0.1525033,0.5821766,-2.067081,0.05404524,0.2979397,-2.478745
0.1525033,0.5821766,-2.067081,0.05404524,0.2979397,-2.478745
0.1525033,0.5821766,-2.067081,0.05404524,0.2979397,-2.478745
0.1525033,0.5821766,-2.067081,0.05404524,0.2979397,-2.478745
0.1786556,0.5758557,-2.061105,0.05270735,0.2995541,-2.479365
0.1786556,0.5758557,-2.061105,0.05270735,0.2995541,-2.479365
0.2034469,0.5862231,-2.072726,0.0526463,0.2986996,-2.478293
0.2034469,0.5862231,-2.072726,0.0526463,0.2986996,-2.478293
0.2294123,0.58836,-2.076683,0.05236241,0.2949363,-2.478517
0.2294123,0.58836,-2.076683,0.05236241,0.2949363,-2.478517
0.2652928,0.5800946,-2.073732,0.05200595,0.2979342,-2.480265
0.2652928,0.5800946,-2.073732,0.05200595,0.2979342,-2.480265
0.3044668,0.5619894,-2.076741,0.04995456,0.3031593,-2.478734
0.3044668,0.5619894,-2.076741,0.04995456,0.3031593,-2.478734
0.3396952,0.5432009,-2.080582,0.05325967,0.3032484,-2.474367
0.3396952,0.5432009,-2.080582,0.05325967,0.3032484,-2.474367
0.3792956,0.5108665,-2.085068,0.05414884,0.3018534,-2.47568
0.3792956,0.5108665,-2.085068,0.05414884,0.3018534,-2.47568
0.4230295,0.4770539,-2.097125,0.05432074,0.306371,-2.480483
0.4230295,0.4770539,-2.097125,0.05432074,0.306371,-2.480483
0.4585409,0.4285616,-2.107523,0.05535552,0.3105487,-2.48436
0.4585409,0.4285616,-2.107523,0.05535552,0.3105487,-2.48436
0.4976459,0.3774953,-2.136915,0.05593546,0.309692,-2.485666
0.4976459,0.3774953,-2.136915,0.05593546,0.309692,-2.485666
0.5227745,0.3206667,-2.158908,0.05446841,0.2994377,-2.481288
0.5227745,0.3206667,-2.158908,0.05446841,0.2994377,-2.481288
0.5278586,0.249519,-2.176558,0.05416328,0.2969378,-2.480747
0.5278586,0.249519,-2.176558,0.05416328,0.2969378,-2.480747
0.5278586,0.249519,-2.176558,0.05416328,0.2969378,-2.480747
0.5289865,0.1767541,-2.196513,0.05405307,0.2988502,-2.481307
0.5289865,0.1767541,-2.196513,0.05405307,0.2988502,-2.481307
0.5289865,0.1767541,-2.196513,0.05405307,0.2988502,-2.481307
0.5289865,0.1767541,-2.196513,0.05405307,0.2988502,-2.481307
0.5286594,0.1105773,-2.210822,0.05255412,0.2974355,-2.480765
0.5286594,0.1105773,-2.210822,0.05255412,0.2974355,-2.480765
0.5175639,0.06223651,-2.218937,0.05244988,0.2990043,-2.483015
0.5175639,0.06223651,-2.218937,0.05244988,0.2990043,-2.483015
0.5005508,0.001556155,-2.227144,0.05334795,0.3008362,-2.485098
0.5005508,0.001556155,-2.227144,0.05334795,0.3008362,-2.485098
0.4776872,-0.04930094,-2.230331,0.0549631,0.3028722,-2.486228
0.4776872,-0.04930094,-2.230331,0.0549631,0.3028722,-2.486228
0.4308321,-0.09980744,-2.238444,0.05435077,0.3038735,-2.490588
0.4308321,-0.09980744,-2.238444,0.05435077,0.3038735,-2.490588
0.3658658,-0.1482687,-2.23061,0.05448527,0.3001476,-2.492704
0.3658658,-0.1482687,-2.23061,0.05448527,0.3001476,-2.492704
0.3194917,-0.1852761,-2.235775,0.05720945,0.2977098,-2.489664
0.3194917,-0.1852761,-2.235775,0.05720945,0.2977098,-2.489664
0.2629206,-0.2097604,-2.243652,0.06102442,0.2978702,-2.491494
0.2629206,-0.2097604,-2.243652,0.06102442,0.2978702,-2.491494
0.1978901,-0.2315557,-2.22786,0.06229416,0.293853,-2.491521
0.1978901,-0.2315557,-2.22786,0.06229416,0.293853,-2.491521
0.1978901,-0.2315557,-2.22786,0.06229416,0.293853,-2.491521
0.1978901,-0.2315557,-2.22786,0.06229416,0.293853,-2.491521
0.1225487,-0.2379145,-2.217388,0.06109963,0.2941653,-2.493596
