Hand_R, , ,Shoulder_R, , 
0.3102993,0.5155501,-2.014588,0.05489335,0.2963189,-2.480307
0.3102993,0.5155501,-2.014588,0.05489335,0.2963189,-2.480307
0.3102993,0.5155501,-2.014588,0.05489335,0.2963189,-2.480307
0.3522946,0.4814948,-2.018762,0.05440719,0.2971292,-2.48039
0.3522946,0.4814948,-2.018762,0.05440719,0.2971292,-2.48039
0.3934838,0.4402598,-2.025882,0.05285902,0.3015102,-2.476565
0.3934838,0.4402598,-2.025882,0.05285902,0.3015102,-2.476565
0.4295839,0.3929747,-2.026478,0.05374432,0.3007438,-2.476322
0.4295839,0.3929747,-2.026478,0.05374432,0.3007438,-2.476322
0.4568227,0.3401419,-2.050172,0.0558149,0.2994288,-2.479022
0.4568227,0.3401419,-2.050172,0.0558149,0.2994288,-2.479022
0.4689644,0.2673111,-2.065679,0.0569647,0.2986289,-2.476917
0.4689644,0.2673111,-2.065679,0.0569647,0.2986289,-2.476917
0.4689644,0.2673111,-2.065679,0.0569647,0.2986289,-2.476917
0.4689644,0.2673111,-2.065679,0.0569647,0.2986289,-2.476917
0.4725716,0.1993288,-2.07702,0.05766523,0.2996316,-2.478836
0.4725716,0.1993288,-2.07702,0.05766523,0.2996316,-2.478836
0.4676493,0.1276776,-2.096679,0.05831973,0.2964657,-2.478254
0.4676493,0.1276776,-2.096679,0.05831973,0.2964657,-2.478254
0.4626,0.06658477,-2.110447,0.06082324,0.2967116,-2.483743
0.4626,0.06658477,-2.110447,0.06082324,0.2967116,-2.483743
0.4432404,-0.002741352,-2.107883,0.05945907,0.2979007,-2.48625
0.4432404,-0.002741352,-2.107883,0.05945907,0.2979007,-2.48625
0.4230004,-0.05540015,-2.135827,0.0593748,0.2947637,-2.488322
0.4230004,-0.05540015,-2.135827,0.0593748,0.2947637,-2.488322
0.3832611,-0.1012229,-2.170187,0.05946511,0.2919914,-2.488019
0.3832611,-0.1012229,-2.170187,0.05946511,0.2919914,-2.488019
0.3512032,-0.1454967,-2.182574,0.06297247,0.2949021,-2.490217
0.3512032,-0.1454967,-2.182574,0.06297247,0.2949021,-2.490217
0.3107809,-0.1811469,-2.191182,0.065717,0.2910862,-2.486272
0.3107809,-0.1811469,-2.191182,0.065717,0.2910862,-2.486272
0.2674322,-0.200364,-2.204969,0.06680018,0.2928666,-2.486569
0.2674322,-0.200364,-2.204969,0.06680018,0.2928666,-2.486569
0.214452,-0.2214312,-2.197503,0.06747011,0.294106,-2.484964
0.214452,-0.2214312,-2.197503,0.06747011,0.294106,-2.484964
0.1509099,-0.2321749,-2.195122,0.06788744,0.2943839,-2.487809
0.1509099,-0.2321749,-2.195122,0.06788744,0.2943839,-2.487809
0.09480748,-0.230998,-2.186186,0.06912667,0.2918753,-2.484737
0.09480748,-0.230998,-2.186186,0.06912667,0.2918753,-2.484737
0.09480748,-0.230998,-2.186186,0.06912667,0.2918753,-2.484737
0.09480748,-0.230998,-2.186186,0.06912667,0.2918753,-2.484737
0.04653515,-0.2160634,-2.1957,0.06694598,0.2959386,-2.485618
0.04653515,-0.2160634,-2.1957,0.06694598,0.2959386,-2.485618
0.04653515,-0.2160634,-2.1957,0.06694598,0.2959386,-2.485618
-0.01271481,-0.2051887,-2.179414,0.06674099,0.2931976,-2.481778
-0.01271481,-0.2051887,-2.179414,0.06674099,0.2931976,-2.481778
-0.0581071,-0.1839641,-2.155125,0.06451117,0.2889543,-2.476507
-0.0581071,-0.1839641,-2.155125,0.06451117,0.2889543,-2.476507
-0.09123258,-0.1474814,-2.161051,0.0645384,0.2932017,-2.47721
-0.09123258,-0.1474814,-2.161051,0.0645384,0.2932017,-2.47721
-0.1245014,-0.1169497,-2.159876,0.06360077,0.2959468,-2.474954
-0.1245014,-0.1169497,-2.159876,0.06360077,0.2959468,-2.474954
-0.1819372,-0.0819266,-2.14957,0.06297433,0.2953542,-2.474452
-0.1819372,-0.0819266,-2.14957,0.06297433,0.2953542,-2.474452
-0.2137672,-0.03039582,-2.12349,0.06191159,0.2914351,-2.47051
-0.2137672,-0.03039582,-2.12349,0.06191159,0.2914351,-2.47051
-0.2397796,0.02308553,-2.104616,0.05544963,0.291146,-2.463988
-0.2397796,0.02308553,-2.104616,0.05544963,0.291146,-2.463988
-0.2569609,0.0732789,-2.096689,0.04994561,0.2921765,-2.461089
-0.2569609,0.0732789,-2.096689,0.04994561,0.2921765,-2.461089
-0.2707354,0.1359269,-2.073089,0.04906186,0.2957184,-2.457696
-0.2707354,0.1359269,-2.073089,0.04906186,0.2957184,-2.457696
-0.2743543,0.1962852,-2.061305,0.04690441,0.2889568,-2.447948
-0.2743543,0.1962852,-2.061305,0.04690441,0.2889568,-2.447948
-0.2658982,0.2505719,-2.04661,0.04039523,0.2890596,-2.443264
-0.2658982,0.2505719,-2.04661,0.04039523,0.2890596,-2.443264
