Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.3571481,-0.1497177,-2.233253,-0.2375791,0.06326678,-2.398971,-0.04873524,0.2958782,-2.48109
-0.3571481,-0.1497177,-2.233253,-0.2375791,0.06326678,-2.398971,-0.04873524,0.2958782,-2.48109
-0.3571481,-0.1497177,-2.233253,-0.2375791,0.06326678,-2.398971,-0.04873524,0.2958782,-2.48109
-0.305757,-0.1809502,-2.239139,-0.2131112,0.04652239,-2.405131,-0.04935976,0.2960575,-2.481713
-0.305757,-0.1809502,-2.239139,-0.2131112,0.04652239,-2.405131,-0.04935976,0.2960575,-2.481713
-0.2422026,-0.209756,-2.230888,-0.1916043,0.03153246,-2.406,-0.05013599,0.2961129,-2.482472
-0.2422026,-0.209756,-2.230888,-0.1916043,0.03153246,-2.406,-0.05013599,0.2961129,-2.482472
-0.1677311,-0.2256476,-2.222102,-0.1673829,0.02021845,-2.405027,-0.05090639,0.2962241,-2.483397
-0.1677311,-0.2256476,-2.222102,-0.1673829,0.02021845,-2.405027,-0.05090639,0.2962241,-2.483397
-0.1056287,-0.2278189,-2.220654,-0.148594,0.01588195,-2.403471,-0.05108549,0.2962175,-2.483539
-0.1056287,-0.2278189,-2.220654,-0.148594,0.01588195,-2.403471,-0.05108549,0.2962175,-2.483539
-0.04963357,-0.2187057,-2.206038,-0.1283998,0.01332592,-2.399218,-0.05119655,0.2962148,-2.483615
-0.04963357,-0.2187057,-2.206038,-0.1283998,0.01332592,-2.399218,-0.05119655,0.2962148,-2.483615
0.008938617,-0.2012412,-2.193511,-0.1100374,0.01393244,-2.392828,-0.05131789,0.2962194,-2.483677
0.008938617,-0.2012412,-2.193511,-0.1100374,0.01393244,-2.392828,-0.05131789,0.2962194,-2.483677
0.008938617,-0.2012412,-2.193511,-0.1100374,0.01393244,-2.392828,-0.05131789,0.2962194,-2.483677
0.008938617,-0.2012412,-2.193511,-0.1100374,0.01393244,-2.392828,-0.05131789,0.2962194,-2.483677
0.05341111,-0.1712757,-2.201003,-0.09707706,0.02050695,-2.39064,-0.05146229,0.2961834,-2.483724
0.05341111,-0.1712757,-2.201003,-0.09707706,0.02050695,-2.39064,-0.05146229,0.2961834,-2.483724
0.09336598,-0.1401409,-2.200509,-0.0840275,0.02683973,-2.384645,-0.05157024,0.296129,-2.483712
0.09336598,-0.1401409,-2.200509,-0.0840275,0.02683973,-2.384645,-0.05157024,0.296129,-2.483712
0.09336598,-0.1401409,-2.200509,-0.0840275,0.02683973,-2.384645,-0.05157024,0.296129,-2.483712
0.1653556,-0.08314268,-2.181958,-0.05566088,0.03523739,-2.363907,-0.05161094,0.2961372,-2.483703
0.1653556,-0.08314268,-2.181958,-0.05566088,0.03523739,-2.363907,-0.05161094,0.2961372,-2.483703
0.2124124,-0.03197223,-2.169304,-0.03102277,0.04610257,-2.342741,-0.05160141,0.296124,-2.483662
0.2124124,-0.03197223,-2.169304,-0.03102277,0.04610257,-2.342741,-0.05160141,0.296124,-2.483662
0.2482847,0.03033585,-2.150837,-0.00652265,0.06043947,-2.320466,-0.05146033,0.2960603,-2.483374
0.2482847,0.03033585,-2.150837,-0.00652265,0.06043947,-2.320466,-0.05146033,0.2960603,-2.483374
0.274663,0.09362028,-2.13705,0.01324917,0.07748458,-2.300548,-0.05125641,0.2959665,-2.482953
0.274663,0.09362028,-2.13705,0.01324917,0.07748458,-2.300548,-0.05125641,0.2959665,-2.482953
0.274663,0.09362028,-2.13705,0.01324917,0.07748458,-2.300548,-0.05125641,0.2959665,-2.482953
0.274663,0.09362028,-2.13705,0.01324917,0.07748458,-2.300548,-0.05125641,0.2959665,-2.482953
0.2861101,0.1528994,-2.124115,0.02794427,0.1029877,-2.277761,-0.05077662,0.2956984,-2.482128
0.2861101,0.1528994,-2.124115,0.02794427,0.1029877,-2.277761,-0.05077662,0.2956984,-2.482128
0.2918297,0.2089536,-2.111593,0.03959522,0.1302359,-2.256282,-0.05009811,0.2951646,-2.480458
0.2918297,0.2089536,-2.111593,0.03959522,0.1302359,-2.256282,-0.05009811,0.2951646,-2.480458
0.2918726,0.2694973,-2.098153,0.04909159,0.1560376,-2.240551,-0.04906299,0.2946797,-2.477674
0.2918726,0.2694973,-2.098153,0.04909159,0.1560376,-2.240551,-0.04906299,0.2946797,-2.477674
0.2821648,0.3238995,-2.090043,0.05242375,0.1843547,-2.226029,-0.04865763,0.2943998,-2.476828
0.2821648,0.3238995,-2.090043,0.05242375,0.1843547,-2.226029,-0.04865763,0.2943998,-2.476828
0.2672689,0.3720796,-2.080935,0.05100283,0.2124447,-2.211147,-0.04832805,0.2943582,-2.476197
0.2672689,0.3720796,-2.080935,0.05100283,0.2124447,-2.211147,-0.04832805,0.2943582,-2.476197
0.2672689,0.3720796,-2.080935,0.05100283,0.2124447,-2.211147,-0.04832805,0.2943582,-2.476197
0.2672689,0.3720796,-2.080935,0.05100283,0.2124447,-2.211147,-0.04832805,0.2943582,-2.476197
0.225688,0.441672,-2.067748,0.0393377,0.2477341,-2.198756,-0.04794798,0.2957131,-2.475684
0.225688,0.441672,-2.067748,0.0393377,0.2477341,-2.198756,-0.04794798,0.2957131,-2.475684
0.1925575,0.487405,-2.059078,0.02686743,0.2744019,-2.188231,-0.04809761,0.2967944,-2.475548
0.1925575,0.487405,-2.059078,0.02686743,0.2744019,-2.188231,-0.04809761,0.2967944,-2.475548
0.1635724,0.5211061,-2.054495,0.01330664,0.2981486,-2.18047,-0.04630551,0.2963582,-2.475442
0.1635724,0.5211061,-2.054495,0.01330664,0.2981486,-2.18047,-0.04630551,0.2963582,-2.475442
0.1635724,0.5211061,-2.054495,0.01330664,0.2981486,-2.18047,-0.04630551,0.2963582,-2.475442
0.1635724,0.5211061,-2.054495,0.01330664,0.2981486,-2.18047,-0.04630551,0.2963582,-2.475442
0.1635724,0.5211061,-2.054495,0.01330664,0.2981486,-2.18047,-0.04630551,0.2963582,-2.475442
0.1320531,0.5467581,-2.051285,0.002842367,0.3109315,-2.175968,-0.04393141,0.2954845,-2.475523
0.1320531,0.5467581,-2.051285,0.002842367,0.3109315,-2.175968,-0.04393141,0.2954845,-2.475523
0.106567,0.5546712,-2.046126,-0.01212793,0.3204017,-2.176497,-0.03942741,0.2947914,-2.475531
0.106567,0.5546712,-2.046126,-0.01212793,0.3204017,-2.176497,-0.03942741,0.2947914,-2.475531
0.07851924,0.5633895,-2.039841,-0.02577757,0.3280709,-2.17616,-0.03557446,0.2938105,-2.474952
0.07851924,0.5633895,-2.039841,-0.02577757,0.3280709,-2.17616,-0.03557446,0.2938105,-2.474952
0.05343023,0.565424,-2.035872,-0.04419362,0.333387,-2.17763,-0.03284126,0.2925477,-2.473656
0.05343023,0.565424,-2.035872,-0.04419362,0.333387,-2.17763,-0.03284126,0.2925477,-2.473656
0.02179883,0.570128,-2.031513,-0.05721904,0.3366488,-2.177925,-0.03284062,0.2925524,-2.473659
0.02179883,0.570128,-2.031513,-0.05721904,0.3366488,-2.177925,-0.03284062,0.2925524,-2.473659
0.008209918,0.5700841,-2.029228,-0.07099825,0.3394513,-2.179445,-0.03284444,0.2925707,-2.473676
0.008209918,0.5700841,-2.029228,-0.07099825,0.3394513,-2.179445,-0.03284444,0.2925707,-2.473676
-0.01091836,0.5686315,-2.02621,-0.08265498,0.340977,-2.181715,-0.03285545,0.2925835,-2.473683
-0.01091836,0.5686315,-2.02621,-0.08265498,0.340977,-2.181715,-0.03285545,0.2925835,-2.473683
-0.02151648,0.5682164,-2.024939,-0.09005864,0.341599,-2.182721,-0.03287388,0.2926076,-2.473708
-0.02151648,0.5682164,-2.024939,-0.09005864,0.341599,-2.182721,-0.03287388,0.2926076,-2.473708
