Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
0.04343601,-0.2115761,-2.296567,-0.1147208,0.01911247,-2.419765,-0.04714978,0.2969737,-2.481719
0.07725608,-0.180343,-2.300244,-0.1035923,0.02407519,-2.416612,-0.04746746,0.296999,-2.48184
0.07725608,-0.180343,-2.300244,-0.1035923,0.02407519,-2.416612,-0.04746746,0.296999,-2.48184
0.1220716,-0.1376453,-2.283736,-0.08642773,0.03039678,-2.407225,-0.04773968,0.2968465,-2.481772
0.1220716,-0.1376453,-2.283736,-0.08642773,0.03039678,-2.407225,-0.04773968,0.2968465,-2.481772
0.1220716,-0.1376453,-2.283736,-0.08642773,0.03039678,-2.407225,-0.04773968,0.2968465,-2.481772
0.1220716,-0.1376453,-2.283736,-0.08642773,0.03039678,-2.407225,-0.04773968,0.2968465,-2.481772
0.1776298,-0.07947855,-2.249016,-0.05552427,0.04554483,-2.380768,-0.04796524,0.2967104,-2.481642
0.1776298,-0.07947855,-2.249016,-0.05552427,0.04554483,-2.380768,-0.04796524,0.2967104,-2.481642
0.2326248,-0.003336024,-2.210468,-0.02738775,0.05879376,-2.351084,-0.04826152,0.2965471,-2.481421
0.2326248,-0.003336024,-2.210468,-0.02738775,0.05879376,-2.351084,-0.04826152,0.2965471,-2.481421
0.2646494,0.05572013,-2.187137,-0.004898289,0.07388359,-2.32504,-0.04835835,0.2965001,-2.481243
0.2646494,0.05572013,-2.187137,-0.004898289,0.07388359,-2.32504,-0.04835835,0.2965001,-2.481243
0.2646494,0.05572013,-2.187137,-0.004898289,0.07388359,-2.32504,-0.04835835,0.2965001,-2.481243
0.2646494,0.05572013,-2.187137,-0.004898289,0.07388359,-2.32504,-0.04835835,0.2965001,-2.481243
0.2843959,0.1245607,-2.166014,0.01283928,0.09280703,-2.301053,-0.04837121,0.2964267,-2.480831
0.2843959,0.1245607,-2.166014,0.01283928,0.09280703,-2.301053,-0.04837121,0.2964267,-2.480831
0.2843959,0.1245607,-2.166014,0.01283928,0.09280703,-2.301053,-0.04837121,0.2964267,-2.480831
0.2921987,0.1861289,-2.145569,0.02736426,0.1130043,-2.277784,-0.04840432,0.2963412,-2.480365
0.2921987,0.1861289,-2.145569,0.02736426,0.1130043,-2.277784,-0.04840432,0.2963412,-2.480365
0.2852359,0.2417901,-2.127264,0.03571334,0.1321035,-2.260739,-0.04837964,0.296367,-2.48007
0.2852359,0.2417901,-2.127264,0.03571334,0.1321035,-2.260739,-0.04837964,0.296367,-2.48007
0.2681355,0.3077692,-2.11014,0.04090892,0.1554243,-2.245214,-0.04835346,0.2962842,-2.479771
0.2681355,0.3077692,-2.11014,0.04090892,0.1554243,-2.245214,-0.04835346,0.2962842,-2.479771
0.2536078,0.3467358,-2.101395,0.04016047,0.1807908,-2.231571,-0.04832743,0.2961292,-2.479302
0.2536078,0.3467358,-2.101395,0.04016047,0.1807908,-2.231571,-0.04832743,0.2961292,-2.479302
0.2536078,0.3467358,-2.101395,0.04016047,0.1807908,-2.231571,-0.04832743,0.2961292,-2.479302
0.2536078,0.3467358,-2.101395,0.04016047,0.1807908,-2.231571,-0.04832743,0.2961292,-2.479302
0.2333037,0.3891674,-2.094214,0.03660687,0.203777,-2.22069,-0.04832912,0.296148,-2.479254
0.2333037,0.3891674,-2.094214,0.03660687,0.203777,-2.22069,-0.04832912,0.296148,-2.479254
0.2089655,0.430506,-2.087753,0.0288063,0.227093,-2.210148,-0.04835295,0.2962993,-2.479169
0.2089655,0.430506,-2.087753,0.0288063,0.227093,-2.210148,-0.04835295,0.2962993,-2.479169
0.1833469,0.4674491,-2.080953,0.0211058,0.2470579,-2.201938,-0.04837414,0.296338,-2.479161
0.1833469,0.4674491,-2.080953,0.0211058,0.2470579,-2.201938,-0.04837414,0.296338,-2.479161
0.1513842,0.500253,-2.078275,0.008679824,0.2669088,-2.193584,-0.04761373,0.2959359,-2.479244
0.1513842,0.500253,-2.078275,0.008679824,0.2669088,-2.193584,-0.04761373,0.2959359,-2.479244
0.1276504,0.5218363,-2.075892,0.0005997353,0.2786115,-2.187913,-0.04463965,0.2950226,-2.47961
0.1276504,0.5218363,-2.075892,0.0005997353,0.2786115,-2.187913,-0.04463965,0.2950226,-2.47961
0.1072619,0.5357668,-2.075237,-0.01001062,0.2890688,-2.184133,-0.04166965,0.2932923,-2.479587
0.1072619,0.5357668,-2.075237,-0.01001062,0.2890688,-2.184133,-0.04166965,0.2932923,-2.479587
0.1072619,0.5357668,-2.075237,-0.01001062,0.2890688,-2.184133,-0.04166965,0.2932923,-2.479587
0.1072619,0.5357668,-2.075237,-0.01001062,0.2890688,-2.184133,-0.04166965,0.2932923,-2.479587
0.08263453,0.5466659,-2.0755,-0.02327322,0.2976971,-2.18321,-0.03949233,0.2911684,-2.479554
0.08263453,0.5466659,-2.0755,-0.02327322,0.2976971,-2.18321,-0.03949233,0.2911684,-2.479554
0.06137578,0.5541635,-2.075746,-0.03771097,0.3044557,-2.183501,-0.03642747,0.2892587,-2.479692
0.06137578,0.5541635,-2.075746,-0.03771097,0.3044557,-2.183501,-0.03642747,0.2892587,-2.479692
0.06137578,0.5541635,-2.075746,-0.03771097,0.3044557,-2.183501,-0.03642747,0.2892587,-2.479692
0.03601393,0.5654458,-2.075855,-0.05181694,0.3112547,-2.182826,-0.03506837,0.2875074,-2.479902
0.03601393,0.5654458,-2.075855,-0.05181694,0.3112547,-2.182826,-0.03506837,0.2875074,-2.479902
0.01224258,0.5732834,-2.076549,-0.06248795,0.3154447,-2.181657,-0.03377667,0.2856825,-2.479784
0.01224258,0.5732834,-2.076549,-0.06248795,0.3154447,-2.181657,-0.03377667,0.2856825,-2.479784
-0.004604481,0.5750582,-2.072857,-0.07139454,0.318087,-2.182813,-0.03391242,0.2858554,-2.47999
-0.004604481,0.5750582,-2.072857,-0.07139454,0.318087,-2.182813,-0.03391242,0.2858554,-2.47999
-0.004604481,0.5750582,-2.072857,-0.07139454,0.318087,-2.182813,-0.03391242,0.2858554,-2.47999
-0.004604481,0.5750582,-2.072857,-0.07139454,0.318087,-2.182813,-0.03391242,0.2858554,-2.47999
-0.01645826,0.5751256,-2.070485,-0.07870553,0.3197119,-2.184669,-0.03412118,0.2860361,-2.48021
-0.01645826,0.5751256,-2.070485,-0.07870553,0.3197119,-2.184669,-0.03412118,0.2860361,-2.48021
-0.03007978,0.5787793,-2.071889,-0.08373658,0.321153,-2.185227,-0.03435245,0.2861301,-2.480451
-0.03007978,0.5787793,-2.071889,-0.08373658,0.321153,-2.185227,-0.03435245,0.2861301,-2.480451
