Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.4454713,-0.02854734,-2.148676,-0.2791407,0.1047126,-2.339912,-0.05505686,0.2935303,-2.479342
-0.4454713,-0.02854734,-2.148676,-0.2791407,0.1047126,-2.339912,-0.05505686,0.2935303,-2.479342
-0.4454713,-0.02854734,-2.148676,-0.2791407,0.1047126,-2.339912,-0.05505686,0.2935303,-2.479342
-0.4052862,-0.08150232,-2.170278,-0.2642298,0.08679187,-2.350355,-0.05523136,0.293523,-2.479365
-0.4052862,-0.08150232,-2.170278,-0.2642298,0.08679187,-2.350355,-0.05523136,0.293523,-2.479365
-0.3636871,-0.1224947,-2.180322,-0.2462351,0.06761917,-2.359851,-0.05544392,0.2935602,-2.479471
-0.3636871,-0.1224947,-2.180322,-0.2462351,0.06761917,-2.359851,-0.05544392,0.2935602,-2.479471
-0.3636871,-0.1224947,-2.180322,-0.2462351,0.06761917,-2.359851,-0.05544392,0.2935602,-2.479471
-0.3636871,-0.1224947,-2.180322,-0.2462351,0.06761917,-2.359851,-0.05544392,0.2935602,-2.479471
-0.3178172,-0.1576196,-2.190521,-0.2266122,0.05143129,-2.367247,-0.05578063,0.2935772,-2.479653
-0.3178172,-0.1576196,-2.190521,-0.2266122,0.05143129,-2.367247,-0.05578063,0.2935772,-2.479653
-0.3178172,-0.1576196,-2.190521,-0.2266122,0.05143129,-2.367247,-0.05578063,0.2935772,-2.479653
-0.3178172,-0.1576196,-2.190521,-0.2266122,0.05143129,-2.367247,-0.05578063,0.2935772,-2.479653
-0.2649983,-0.1866979,-2.197376,-0.2051163,0.03695831,-2.373409,-0.05596698,0.2936305,-2.479738
-0.2649983,-0.1866979,-2.197376,-0.2051163,0.03695831,-2.373409,-0.05596698,0.2936305,-2.479738
-0.2000363,-0.1998283,-2.204776,-0.1895708,0.03165922,-2.377202,-0.05628991,0.293809,-2.47999
-0.2000363,-0.1998283,-2.204776,-0.1895708,0.03165922,-2.377202,-0.05628991,0.293809,-2.47999
-0.2000363,-0.1998283,-2.204776,-0.1895708,0.03165922,-2.377202,-0.05628991,0.293809,-2.47999
-0.2000363,-0.1998283,-2.204776,-0.1895708,0.03165922,-2.377202,-0.05628991,0.293809,-2.47999
-0.2000363,-0.1998283,-2.204776,-0.1895708,0.03165922,-2.377202,-0.05628991,0.293809,-2.47999
-0.1323318,-0.2027582,-2.20382,-0.1696066,0.02681892,-2.378606,-0.0564665,0.2939083,-2.480053
-0.1323318,-0.2027582,-2.20382,-0.1696066,0.02681892,-2.378606,-0.0564665,0.2939083,-2.480053
-0.08547099,-0.2026433,-2.194719,-0.1486992,0.02185542,-2.374877,-0.05662544,0.2939799,-2.480081
-0.08547099,-0.2026433,-2.194719,-0.1486992,0.02185542,-2.374877,-0.05662544,0.2939799,-2.480081
-0.08547099,-0.2026433,-2.194719,-0.1486992,0.02185542,-2.374877,-0.05662544,0.2939799,-2.480081
-0.08547099,-0.2026433,-2.194719,-0.1486992,0.02185542,-2.374877,-0.05662544,0.2939799,-2.480081
0.0271066,-0.1715675,-2.172417,-0.1123541,0.02074781,-2.364275,-0.05677709,0.2940375,-2.480033
0.0271066,-0.1715675,-2.172417,-0.1123541,0.02074781,-2.364275,-0.05677709,0.2940375,-2.480033
0.08479569,-0.1477973,-2.165965,-0.08215894,0.02369354,-2.352978,-0.05705261,0.2941796,-2.479937
0.08479569,-0.1477973,-2.165965,-0.08215894,0.02369354,-2.352978,-0.05705261,0.2941796,-2.479937
0.1439435,-0.1040393,-2.155036,-0.06260921,0.02875181,-2.342239,-0.05716493,0.294172,-2.479702
0.1439435,-0.1040393,-2.155036,-0.06260921,0.02875181,-2.342239,-0.05716493,0.294172,-2.479702
0.1439435,-0.1040393,-2.155036,-0.06260921,0.02875181,-2.342239,-0.05716493,0.294172,-2.479702
0.1439435,-0.1040393,-2.155036,-0.06260921,0.02875181,-2.342239,-0.05716493,0.294172,-2.479702
0.1794308,-0.06590649,-2.150719,-0.04390499,0.03900945,-2.328447,-0.05730781,0.294281,-2.479413
0.1794308,-0.06590649,-2.150719,-0.04390499,0.03900945,-2.328447,-0.05730781,0.294281,-2.479413
0.2161141,-0.01130281,-2.133634,-0.02235547,0.05635013,-2.312746,-0.05734074,0.2944452,-2.479186
0.2161141,-0.01130281,-2.133634,-0.02235547,0.05635013,-2.312746,-0.05734074,0.2944452,-2.479186
0.2161141,-0.01130281,-2.133634,-0.02235547,0.05635013,-2.312746,-0.05734074,0.2944452,-2.479186
0.2161141,-0.01130281,-2.133634,-0.02235547,0.05635013,-2.312746,-0.05734074,0.2944452,-2.479186
0.2395605,0.0385836,-2.121142,-0.005612163,0.07700726,-2.296562,-0.05724738,0.2945857,-2.478326
0.2395605,0.0385836,-2.121142,-0.005612163,0.07700726,-2.296562,-0.05724738,0.2945857,-2.478326
0.2605331,0.1081579,-2.101375,0.01289546,0.1056788,-2.268415,-0.05706391,0.2948089,-2.477476
0.2605331,0.1081579,-2.101375,0.01289546,0.1056788,-2.268415,-0.05706391,0.2948089,-2.477476
0.2735873,0.170161,-2.085814,0.02435968,0.1249218,-2.25168,-0.05664169,0.2947127,-2.475885
0.2735873,0.170161,-2.085814,0.02435968,0.1249218,-2.25168,-0.05664169,0.2947127,-2.475885
0.2735873,0.170161,-2.085814,0.02435968,0.1249218,-2.25168,-0.05664169,0.2947127,-2.475885
0.2735873,0.170161,-2.085814,0.02435968,0.1249218,-2.25168,-0.05664169,0.2947127,-2.475885
0.269942,0.2303088,-2.062482,0.03252258,0.1404514,-2.236404,-0.05569937,0.2950622,-2.473656
0.269942,0.2303088,-2.062482,0.03252258,0.1404514,-2.236404,-0.05569937,0.2950622,-2.473656
0.2619844,0.2799211,-2.049462,0.03817277,0.166268,-2.219354,-0.05484838,0.2954913,-2.472055
0.2619844,0.2799211,-2.049462,0.03817277,0.166268,-2.219354,-0.05484838,0.2954913,-2.472055
0.2619844,0.2799211,-2.049462,0.03817277,0.166268,-2.219354,-0.05484838,0.2954913,-2.472055
0.2619844,0.2799211,-2.049462,0.03817277,0.166268,-2.219354,-0.05484838,0.2954913,-2.472055
0.2505209,0.3264105,-2.03834,0.0388053,0.193709,-2.203233,-0.05420833,0.2957828,-2.471145
0.2505209,0.3264105,-2.03834,0.0388053,0.193709,-2.203233,-0.05420833,0.2957828,-2.471145
0.2332161,0.3720152,-2.02929,0.03674305,0.2177303,-2.193881,-0.05379331,0.2959457,-2.470722
0.2332161,0.3720152,-2.02929,0.03674305,0.2177303,-2.193881,-0.05379331,0.2959457,-2.470722
0.2332161,0.3720152,-2.02929,0.03674305,0.2177303,-2.193881,-0.05379331,0.2959457,-2.470722
0.2332161,0.3720152,-2.02929,0.03674305,0.2177303,-2.193881,-0.05379331,0.2959457,-2.470722
0.2159889,0.414073,-2.021381,0.03176372,0.2415776,-2.183985,-0.05362027,0.2960457,-2.470532
0.2159889,0.414073,-2.021381,0.03176372,0.2415776,-2.183985,-0.05362027,0.2960457,-2.470532
0.190697,0.4535517,-2.014607,0.02453923,0.2625914,-2.175344,-0.05339639,0.2966362,-2.470371
0.190697,0.4535517,-2.014607,0.02453923,0.2625914,-2.175344,-0.05339639,0.2966362,-2.470371
0.190697,0.4535517,-2.014607,0.02453923,0.2625914,-2.175344,-0.05339639,0.2966362,-2.470371
0.1674361,0.4834082,-2.008805,0.01550977,0.2827368,-2.168034,-0.05295756,0.2980932,-2.470642
0.1674361,0.4834082,-2.008805,0.01550977,0.2827368,-2.168034,-0.05295756,0.2980932,-2.470642
0.1674361,0.4834082,-2.008805,0.01550977,0.2827368,-2.168034,-0.05295756,0.2980932,-2.470642
0.1674361,0.4834082,-2.008805,0.01550977,0.2827368,-2.168034,-0.05295756,0.2980932,-2.470642
0.1503033,0.5027286,-2.007755,0.006468534,0.2971843,-2.163061,-0.05269181,0.2978803,-2.470735
0.1503033,0.5027286,-2.007755,0.006468534,0.2971843,-2.163061,-0.05269181,0.2978803,-2.470735
0.1279372,0.5260751,-2.005249,-0.0008362601,0.3078364,-2.158895,-0.05133894,0.2971292,-2.471003
0.1279372,0.5260751,-2.005249,-0.0008362601,0.3078364,-2.158895,-0.05133894,0.2971292,-2.471003
0.1100017,0.5306568,-2.00359,-0.01135678,0.3149763,-2.16109,-0.05011815,0.2962884,-2.471103
0.1100017,0.5306568,-2.00359,-0.01135678,0.3149763,-2.16109,-0.05011815,0.2962884,-2.471103
0.1100017,0.5306568,-2.00359,-0.01135678,0.3149763,-2.16109,-0.05011815,0.2962884,-2.471103
0.1100017,0.5306568,-2.00359,-0.01135678,0.3149763,-2.16109,-0.05011815,0.2962884,-2.471103
0.09004509,0.5408839,-2.004067,-0.02276148,0.3235202,-2.161448,-0.04635938,0.2927499,-2.470569
0.09004509,0.5408839,-2.004067,-0.02276148,0.3235202,-2.161448,-0.04635938,0.2927499,-2.470569
0.09004509,0.5408839,-2.004067,-0.02276148,0.3235202,-2.161448,-0.04635938,0.2927499,-2.470569
0.09004509,0.5408839,-2.004067,-0.02276148,0.3235202,-2.161448,-0.04635938,0.2927499,-2.470569
0.07083369,0.5453041,-2.002002,-0.03289662,0.3283635,-2.162686,-0.04324414,0.289954,-2.469525
0.07083369,0.5453041,-2.002002,-0.03289662,0.3283635,-2.162686,-0.04324414,0.289954,-2.469525
0.05266874,0.5502467,-2.000076,-0.04459712,0.3338744,-2.163751,-0.04151366,0.2882925,-2.468954
0.05266874,0.5502467,-2.000076,-0.04459712,0.3338744,-2.163751,-0.04151366,0.2882925,-2.468954
0.05266874,0.5502467,-2.000076,-0.04459712,0.3338744,-2.163751,-0.04151366,0.2882925,-2.468954
0.05266874,0.5502467,-2.000076,-0.04459712,0.3338744,-2.163751,-0.04151366,0.2882925,-2.468954
0.03652741,0.5527268,-1.999715,-0.05429291,0.3372125,-2.165961,-0.04024699,0.2862001,-2.468238
0.03652741,0.5527268,-1.999715,-0.05429291,0.3372125,-2.165961,-0.04024699,0.2862001,-2.468238
0.0203252,0.5552609,-1.997974,-0.06172584,0.3396098,-2.166975,-0.03925322,0.2841944,-2.46764
0.0203252,0.5552609,-1.997974,-0.06172584,0.3396098,-2.166975,-0.03925322,0.2841944,-2.46764
