-0.703104734,4.984329224,4.917724609
-0.733523667,4.946784973,5.362432003
-0.831438035,4.941566467,5.568981171
-0.929352403,4.936347961,5.775530338
-1.523993134,5.005870819,5.723320007
-1.94458437,5.140035629,5.942960739
-2.219588876,5.253076792,6.084668159
-2.494593382,5.366117954,6.22637558
-3.077006102,5.687002659,6.275299072
-3.315167665,5.87565279,6.311392307
-3.553329229,6.064302921,6.347485542
-4.213048935,6.561747074,6.399375916
-4.645816803,6.983522892,6.081623554
-4.859548092,7.075260639,5.446266651
-4.975257397,7.097895145,4.545583248
-5.043504715,6.845121861,3.680426121
-4.969713449,6.77006197,3.281420469
-4.895922184,6.695002079,2.882414818
-4.56816721,6.571996212,2.241476953
-4.240412235,6.448990345,1.600539088
-3.379333496,6.37719965,0.756053686
-3.246551752,6.129757404,0.478475153
-2.652976513,5.961388111,0.0668635
-2.395309687,5.707705021,-0.017601635
-2.13764286,5.454021931,-0.10206677
-1.666122437,4.956071854,-0.041793935
-1.488695323,4.899944305,-0.009517157
-1.31126821,4.843816757,0.02275962
-0.994453073,4.236236572,0.961267352
-0.850611567,4.168275833,1.353411436
-0.743353486,4.101140976,2.377976418
-0.714809418,4.101539612,3.196583271
-0.712338388,4.324987411,3.923223257
-0.60585022,4.650957108,4.481651783
-0.720348716,4.750329971,4.69852972
-0.718462348,5.203691483,5.017187595
-0.700509846,5.431882858,5.095861435
-0.687418401,5.580101013,5.141594887
-0.715237617,5.724458694,5.195884228
-0.802204132,5.671203613,5.148381233
