-1.957269311,1.409330606,-1.178830504
-2.245751858,1.271854639,-1.16764617
-2.907142401,1.268005729,-1.123772502
-3.195343256,1.273798347,-1.112418652
-3.813750029,1.362450123,-1.035936594
-4.233881474,1.424027085,-0.932484865
-4.828794003,1.603190064,-0.681460202
-5.066111565,1.68936801,-0.497319669
-5.350209236,2.001272917,-0.033276889
-5.42094183,2.066900969,0.306775063
-5.308554649,2.098641157,0.916393995
-5.197145939,2.121382475,1.16001606
-4.772755146,2.010159254,1.586062312
-4.545777321,1.908375382,1.65625906
