Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.05615301,0.1218535,-2.056231,0.1619791,0.2886513,-2.011101,-0.08295531,0.1046045,-2.432157,0.2162413,0.2833857,-2.347578,-0.05218266,0.3001834,-2.597401,0.2041031,0.3026361,-2.612605
-0.05615301,0.1218535,-2.056231,0.1619791,0.2886513,-2.011101,-0.08295531,0.1046045,-2.432157,0.2162413,0.2833857,-2.347578,-0.05218266,0.3001834,-2.597401,0.2041031,0.3026361,-2.612605
-0.05615301,0.1218535,-2.056231,0.1619791,0.2886513,-2.011101,-0.08295531,0.1046045,-2.432157,0.2162413,0.2833857,-2.347578,-0.05218266,0.3001834,-2.597401,0.2041031,0.3026361,-2.612605
-0.05208166,0.1594582,-2.030592,0.165534,0.2632584,-2.009371,-0.08400135,0.1127503,-2.425947,0.2155734,0.2804,-2.347259,-0.05220057,0.3001661,-2.597389,0.2040547,0.302601,-2.612411
-0.05208166,0.1594582,-2.030592,0.165534,0.2632584,-2.009371,-0.08400135,0.1127503,-2.425947,0.2155734,0.2804,-2.347259,-0.05220057,0.3001661,-2.597389,0.2040547,0.302601,-2.612411
-0.04413004,0.2135328,-2.01007,0.1647681,0.2261501,-2.014566,-0.08761896,0.1376198,-2.40892,0.2148166,0.276482,-2.346839,-0.05221543,0.3001198,-2.597358,0.2040233,0.3024388,-2.61207
-0.04413004,0.2135328,-2.01007,0.1647681,0.2261501,-2.014566,-0.08761896,0.1376198,-2.40892,0.2148166,0.276482,-2.346839,-0.05221543,0.3001198,-2.597358,0.2040233,0.3024388,-2.61207
-0.04413004,0.2135328,-2.01007,0.1647681,0.2261501,-2.014566,-0.08761896,0.1376198,-2.40892,0.2148166,0.276482,-2.346839,-0.05221543,0.3001198,-2.597358,0.2040233,0.3024388,-2.61207
-0.04413004,0.2135328,-2.01007,0.1647681,0.2261501,-2.014566,-0.08761896,0.1376198,-2.40892,0.2148166,0.276482,-2.346839,-0.05221543,0.3001198,-2.597358,0.2040233,0.3024388,-2.61207
-0.04035296,0.2810751,-2.021506,0.161518,0.1502378,-2.042747,-0.09500593,0.1708554,-2.384691,0.2151252,0.2522146,-2.352131,-0.05224675,0.3000496,-2.597262,0.2039938,0.3023047,-2.611753
-0.04035296,0.2810751,-2.021506,0.161518,0.1502378,-2.042747,-0.09500593,0.1708554,-2.384691,0.2151252,0.2522146,-2.352131,-0.05224675,0.3000496,-2.597262,0.2039938,0.3023047,-2.611753
-0.03907733,0.3140315,-2.023075,0.1577106,0.1143214,-2.058898,-0.09851997,0.1953478,-2.366575,0.2104907,0.2106469,-2.369895,-0.05230269,0.299983,-2.597174,0.2039554,0.302243,-2.611612
-0.03907733,0.3140315,-2.023075,0.1577106,0.1143214,-2.058898,-0.09851997,0.1953478,-2.366575,0.2104907,0.2106469,-2.369895,-0.05230269,0.299983,-2.597174,0.2039554,0.302243,-2.611612
-0.03907733,0.3140315,-2.023075,0.1577106,0.1143214,-2.058898,-0.09851997,0.1953478,-2.366575,0.2104907,0.2106469,-2.369895,-0.05230269,0.299983,-2.597174,0.2039554,0.302243,-2.611612
