Hand_L, , ,Shoulder_L, , 
-0.1530928,0.5033284,-2.1687,-0.1382372,0.2937358,-2.566169
-0.1565443,0.5029139,-2.172117,-0.138232,0.2954665,-2.568417
-0.1565443,0.5029139,-2.172117,-0.138232,0.2954665,-2.568417
-0.1607108,0.5005579,-2.171017,-0.1377035,0.2974948,-2.572067
-0.1607108,0.5005579,-2.171017,-0.1377035,0.2974948,-2.572067
-0.1607108,0.5005579,-2.171017,-0.1377035,0.2974948,-2.572067
-0.1607108,0.5005579,-2.171017,-0.1377035,0.2974948,-2.572067
-0.1655726,0.5015572,-2.169867,-0.1365854,0.2992918,-2.576161
-0.1655726,0.5015572,-2.169867,-0.1365854,0.2992918,-2.576161
-0.1734228,0.5009542,-2.165781,-0.1354657,0.2997187,-2.576438
-0.1734228,0.5009542,-2.165781,-0.1354657,0.2997187,-2.576438
-0.1734228,0.5009542,-2.165781,-0.1354657,0.2997187,-2.576438
-0.1734228,0.5009542,-2.165781,-0.1354657,0.2997187,-2.576438
-0.1308652,0.4558749,-2.169604,-0.1311293,0.3018314,-2.585115
-0.1308652,0.4558749,-2.169604,-0.1311293,0.3018314,-2.585115
-0.1876063,0.4924169,-2.158242,-0.1344119,0.2983105,-2.590218
-0.1876063,0.4924169,-2.158242,-0.1344119,0.2983105,-2.590218
-0.2113514,0.4933868,-2.1574,-0.1358072,0.2979802,-2.586848
-0.2113514,0.4933868,-2.1574,-0.1358072,0.2979802,-2.586848
-0.2113514,0.4933868,-2.1574,-0.1358072,0.2979802,-2.586848
-0.2113514,0.4933868,-2.1574,-0.1358072,0.2979802,-2.586848
-0.237027,0.4936927,-2.155737,-0.1362184,0.2978914,-2.58477
-0.237027,0.4936927,-2.155737,-0.1362184,0.2978914,-2.58477
-0.2630384,0.5026474,-2.147546,-0.1340445,0.2934794,-2.583304
-0.2630384,0.5026474,-2.147546,-0.1340445,0.2934794,-2.583304
-0.2912885,0.5030228,-2.143224,-0.1355772,0.2938159,-2.584267
-0.2912885,0.5030228,-2.143224,-0.1355772,0.2938159,-2.584267
-0.3261495,0.493559,-2.140919,-0.1386849,0.2928416,-2.586013
-0.3261495,0.493559,-2.140919,-0.1386849,0.2928416,-2.586013
-0.3261495,0.493559,-2.140919,-0.1386849,0.2928416,-2.586013
-0.3261495,0.493559,-2.140919,-0.1386849,0.2928416,-2.586013
-0.3661152,0.4808531,-2.140755,-0.1395451,0.2935701,-2.583807
