Hand_L, , ,Shoulder_L, , 
-0.1541377,0.5346496,-2.148562,-0.1382296,0.3000905,-2.55008
-0.1642057,0.5322931,-2.138259,-0.1378083,0.3023894,-2.551744
-0.1846794,0.5298666,-2.134884,-0.1376226,0.3038991,-2.553064
-0.1846794,0.5298666,-2.134884,-0.1376226,0.3038991,-2.553064
-0.2080423,0.5263269,-2.124687,-0.137786,0.3039227,-2.553487
-0.2080423,0.5263269,-2.124687,-0.137786,0.3039227,-2.553487
-0.238563,0.52407,-2.118482,-0.1369883,0.3054634,-2.551705
-0.238563,0.52407,-2.118482,-0.1369883,0.3054634,-2.551705
-0.2685627,0.5218836,-2.114856,-0.1389573,0.2990931,-2.546207
-0.2685627,0.5218836,-2.114856,-0.1389573,0.2990931,-2.546207
-0.2685627,0.5218836,-2.114856,-0.1389573,0.2990931,-2.546207
-0.2685627,0.5218836,-2.114856,-0.1389573,0.2990931,-2.546207
-0.3060899,0.5171796,-2.109603,-0.1369005,0.3009282,-2.543555
-0.3060899,0.5171796,-2.109603,-0.1369005,0.3009282,-2.543555
-0.3460863,0.504729,-2.107065,-0.1354526,0.3085215,-2.548584
-0.3460863,0.504729,-2.107065,-0.1354526,0.3085215,-2.548584
-0.3940234,0.4807289,-2.106464,-0.1364958,0.3054703,-2.545967
-0.3940234,0.4807289,-2.106464,-0.1364958,0.3054703,-2.545967
-0.3940234,0.4807289,-2.106464,-0.1364958,0.3054703,-2.545967
-0.3940234,0.4807289,-2.106464,-0.1364958,0.3054703,-2.545967
-0.4330612,0.4358631,-2.108273,-0.1362511,0.3082193,-2.551886
-0.4330612,0.4358631,-2.108273,-0.1362511,0.3082193,-2.551886
-0.4751902,0.3850998,-2.115292,-0.1359364,0.3076518,-2.554965
-0.4751902,0.3850998,-2.115292,-0.1359364,0.3076518,-2.554965
-0.5210918,0.337537,-2.120898,-0.1340645,0.3076931,-2.556691
-0.5210918,0.337537,-2.120898,-0.1340645,0.3076931,-2.556691
-0.5597423,0.2824354,-2.140954,-0.1346943,0.3109057,-2.561044
