Hand_L, , ,Shoulder_L, , 
-0.1020703,0.5126684,-2.158997,-0.1334636,0.3061421,-2.563527
-0.1020703,0.5126684,-2.158997,-0.1334636,0.3061421,-2.563527
-0.1082231,0.5150313,-2.152311,-0.1328652,0.3046644,-2.562542
-0.1082231,0.5150313,-2.152311,-0.1328652,0.3046644,-2.562542
-0.07568917,0.4597426,-2.162367,-0.1339617,0.3044656,-2.562097
-0.07568917,0.4597426,-2.162367,-0.1339617,0.3044656,-2.562097
-0.07568917,0.4597426,-2.162367,-0.1339617,0.3044656,-2.562097
-0.07568917,0.4597426,-2.162367,-0.1339617,0.3044656,-2.562097
-0.138108,0.5102838,-2.156542,-0.1343722,0.3040846,-2.566275
-0.138108,0.5102838,-2.156542,-0.1343722,0.3040846,-2.566275
-0.1589115,0.5387794,-2.14384,-0.1389162,0.2983457,-2.573269
-0.1589115,0.5387794,-2.14384,-0.1389162,0.2983457,-2.573269
-0.1835556,0.5524223,-2.144659,-0.1420976,0.2946824,-2.576256
-0.1835556,0.5524223,-2.144659,-0.1420976,0.2946824,-2.576256
-0.1835556,0.5524223,-2.144659,-0.1420976,0.2946824,-2.576256
-0.1835556,0.5524223,-2.144659,-0.1420976,0.2946824,-2.576256
-0.2270477,0.5018286,-2.142672,-0.1442418,0.2953417,-2.577029
-0.2270477,0.5018286,-2.142672,-0.1442418,0.2953417,-2.577029
-0.2617947,0.4934066,-2.136987,-0.1420876,0.2980401,-2.574293
-0.2617947,0.4934066,-2.136987,-0.1420876,0.2980401,-2.574293
-0.2974547,0.4976561,-2.126394,-0.1445678,0.2971308,-2.576017
-0.2974547,0.4976561,-2.126394,-0.1445678,0.2971308,-2.576017
-0.2974547,0.4976561,-2.126394,-0.1445678,0.2971308,-2.576017
-0.2974547,0.4976561,-2.126394,-0.1445678,0.2971308,-2.576017
-0.3395817,0.4962436,-2.128072,-0.1433822,0.2968612,-2.573022
-0.3395817,0.4962436,-2.128072,-0.1433822,0.2968612,-2.573022
-0.3872969,0.4610472,-2.134829,-0.1424558,0.2961061,-2.571625
