Hand_L, , ,Shoulder_L, , 
-0.1736258,0.531145,-2.149609,-0.1355173,0.3049836,-2.551334
-0.1736258,0.531145,-2.149609,-0.1355173,0.3049836,-2.551334
-0.1839826,0.5303483,-2.14495,-0.1337523,0.3069432,-2.552034
-0.1839826,0.5303483,-2.14495,-0.1337523,0.3069432,-2.552034
-0.2036077,0.5324237,-2.145588,-0.1335901,0.3074222,-2.553163
-0.2036077,0.5324237,-2.145588,-0.1335901,0.3074222,-2.553163
-0.2252939,0.534901,-2.132359,-0.132329,0.310903,-2.553798
-0.2252939,0.534901,-2.132359,-0.132329,0.310903,-2.553798
-0.2616943,0.5310619,-2.124157,-0.1346813,0.3095065,-2.550579
-0.2616943,0.5310619,-2.124157,-0.1346813,0.3095065,-2.550579
-0.2964677,0.5251544,-2.113672,-0.1354564,0.3061672,-2.548895
-0.2964677,0.5251544,-2.113672,-0.1354564,0.3061672,-2.548895
-0.3376923,0.5066957,-2.104389,-0.1354414,0.304206,-2.548854
-0.392182,0.4809184,-2.102288,-0.1350591,0.3106646,-2.553153
-0.392182,0.4809184,-2.102288,-0.1350591,0.3106646,-2.553153
-0.4398762,0.4518566,-2.106768,-0.134332,0.3113212,-2.555141
-0.4398762,0.4518566,-2.106768,-0.134332,0.3113212,-2.555141
-0.483296,0.4090955,-2.112055,-0.1353208,0.3060607,-2.547137
-0.483296,0.4090955,-2.112055,-0.1353208,0.3060607,-2.547137
-0.531743,0.3656809,-2.128132,-0.1344184,0.3067599,-2.548817
-0.531743,0.3656809,-2.128132,-0.1344184,0.3067599,-2.548817
-0.531743,0.3656809,-2.128132,-0.1344184,0.3067599,-2.548817
-0.531743,0.3656809,-2.128132,-0.1344184,0.3067599,-2.548817
-0.531743,0.3656809,-2.128132,-0.1344184,0.3067599,-2.548817
-0.5618142,0.2973831,-2.148073,-0.1338908,0.3046836,-2.551071
-0.5618142,0.2973831,-2.148073,-0.1338908,0.3046836,-2.551071
-0.5951454,0.2488339,-2.15469,-0.1327027,0.3060834,-2.552653
-0.5951454,0.2488339,-2.15469,-0.1327027,0.3060834,-2.552653
-0.6176341,0.1983047,-2.174337,-0.1338527,0.3097934,-2.556444
-0.6176341,0.1983047,-2.174337,-0.1338527,0.3097934,-2.556444
-0.6063711,0.1248365,-2.197807,-0.1366513,0.3054333,-2.553233
-0.6063711,0.1248365,-2.197807,-0.1366513,0.3054333,-2.553233
-0.5774142,0.04920522,-2.219041,-0.1373941,0.3039253,-2.551976
-0.5774142,0.04920522,-2.219041,-0.1373941,0.3039253,-2.551976
-0.550988,-0.01452407,-2.254268,-0.1362967,0.3050564,-2.55535
-0.550988,-0.01452407,-2.254268,-0.1362967,0.3050564,-2.55535
-0.5041757,-0.08160055,-2.28923,-0.1366666,0.3068653,-2.557988
-0.5041757,-0.08160055,-2.28923,-0.1366666,0.3068653,-2.557988
-0.4480871,-0.1360506,-2.318679,-0.1399252,0.3057274,-2.551124
-0.4480871,-0.1360506,-2.318679,-0.1399252,0.3057274,-2.551124
-0.3848231,-0.1715349,-2.32882,-0.1403324,0.2999914,-2.546556
-0.3848231,-0.1715349,-2.32882,-0.1403324,0.2999914,-2.546556
-0.3848231,-0.1715349,-2.32882,-0.1403324,0.2999914,-2.546556
-0.3848231,-0.1715349,-2.32882,-0.1403324,0.2999914,-2.546556
-0.3107689,-0.2048087,-2.329964,-0.1409775,0.3055267,-2.553514
-0.3107689,-0.2048087,-2.329964,-0.1409775,0.3055267,-2.553514
-0.2383407,-0.2155335,-2.328921,-0.1414087,0.3095493,-2.55394
-0.2383407,-0.2155335,-2.328921,-0.1414087,0.3095493,-2.55394
-0.1687901,-0.2122304,-2.30587,-0.1431399,0.3088014,-2.549744
-0.1687901,-0.2122304,-2.30587,-0.1431399,0.3088014,-2.549744
-0.1035049,-0.1886701,-2.279605,-0.150015,0.3348545,-2.574306
-0.1035049,-0.1886701,-2.279605,-0.150015,0.3348545,-2.574306
-0.060758,-0.1446443,-2.291567,-0.1534502,0.3302759,-2.576782
-0.060758,-0.1446443,-2.291567,-0.1534502,0.3302759,-2.576782
-0.02025582,-0.1016923,-2.289242,-0.1525709,0.3299457,-2.577909
-0.02025582,-0.1016923,-2.289242,-0.1525709,0.3299457,-2.577909
0.02075262,-0.04000984,-2.250669,-0.1520479,0.3228477,-2.568663
