Hand_L, , ,Shoulder_L, , 
-0.2354407,0.5394459,-2.132336,-0.1400364,0.3033392,-2.541245
-0.2662035,0.5334612,-2.128938,-0.1383002,0.3029346,-2.537374
-0.2662035,0.5334612,-2.128938,-0.1383002,0.3029346,-2.537374
-0.3023354,0.5296153,-2.121361,-0.1388513,0.3034543,-2.539129
-0.3023354,0.5296153,-2.121361,-0.1388513,0.3034543,-2.539129
-0.344326,0.5273012,-2.120998,-0.1402618,0.3041559,-2.537343
-0.344326,0.5273012,-2.120998,-0.1402618,0.3041559,-2.537343
-0.3887321,0.5131019,-2.116919,-0.1389985,0.3086069,-2.540888
-0.3887321,0.5131019,-2.116919,-0.1389985,0.3086069,-2.540888
-0.3887321,0.5131019,-2.116919,-0.1389985,0.3086069,-2.540888
-0.3887321,0.5131019,-2.116919,-0.1389985,0.3086069,-2.540888
-0.4306895,0.4855442,-2.117942,-0.1389326,0.3096866,-2.54474
-0.4306895,0.4855442,-2.117942,-0.1389326,0.3096866,-2.54474
-0.4820408,0.443511,-2.12549,-0.1398602,0.3091725,-2.542342
-0.4820408,0.443511,-2.12549,-0.1398602,0.3091725,-2.542342
-0.5331562,0.4009549,-2.139406,-0.1380649,0.3063395,-2.541355
-0.5331562,0.4009549,-2.139406,-0.1380649,0.3063395,-2.541355
-0.571409,0.3341805,-2.155672,-0.1391363,0.3123124,-2.549412
-0.571409,0.3341805,-2.155672,-0.1391363,0.3123124,-2.549412
-0.6091109,0.2740233,-2.179034,-0.1393364,0.3087084,-2.545616
-0.6091109,0.2740233,-2.179034,-0.1393364,0.3087084,-2.545616
-0.6368845,0.2159979,-2.197792,-0.1393169,0.3012191,-2.543061
-0.6368845,0.2159979,-2.197792,-0.1393169,0.3012191,-2.543061
-0.6423897,0.1520075,-2.237789,-0.1411954,0.3056118,-2.549051
-0.6415793,0.0809589,-2.285139,-0.1415482,0.3069765,-2.545222
-0.6415793,0.0809589,-2.285139,-0.1415482,0.3069765,-2.545222
-0.6415793,0.0809589,-2.285139,-0.1415482,0.3069765,-2.545222
-0.6415793,0.0809589,-2.285139,-0.1415482,0.3069765,-2.545222
-0.6233153,0.01304723,-2.319616,-0.1407264,0.3071913,-2.550648
-0.6233153,0.01304723,-2.319616,-0.1407264,0.3071913,-2.550648
-0.5947411,-0.05377372,-2.338821,-0.1395826,0.3119172,-2.55313
-0.5947411,-0.05377372,-2.338821,-0.1395826,0.3119172,-2.55313
-0.5494578,-0.1059485,-2.34967,-0.1414877,0.3117307,-2.551115
-0.5494578,-0.1059485,-2.34967,-0.1414877,0.3117307,-2.551115
-0.5494578,-0.1059485,-2.34967,-0.1414877,0.3117307,-2.551115
-0.4926455,-0.1455323,-2.358581,-0.1409547,0.3109188,-2.549967
-0.4926455,-0.1455323,-2.358581,-0.1409547,0.3109188,-2.549967
-0.4306691,-0.1887381,-2.354273,-0.1458326,0.3048974,-2.543716
-0.4306691,-0.1887381,-2.354273,-0.1458326,0.3048974,-2.543716
-0.3581494,-0.2122203,-2.357261,-0.1472917,0.3059972,-2.549551
-0.3581494,-0.2122203,-2.357261,-0.1472917,0.3059972,-2.549551
-0.2862839,-0.2315585,-2.337511,-0.1484064,0.3070843,-2.552932
-0.2115338,-0.2291659,-2.311173,-0.1518222,0.3088425,-2.555787
-0.2115338,-0.2291659,-2.311173,-0.1518222,0.3088425,-2.555787
-0.1539159,-0.213695,-2.289034,-0.1545909,0.3111492,-2.56158
-0.1539159,-0.213695,-2.289034,-0.1545909,0.3111492,-2.56158
-0.08366627,-0.1728302,-2.271675,-0.1544378,0.3136972,-2.55736
-0.08366627,-0.1728302,-2.271675,-0.1544378,0.3136972,-2.55736
-0.08366627,-0.1728302,-2.271675,-0.1544378,0.3136972,-2.55736
-0.08366627,-0.1728302,-2.271675,-0.1544378,0.3136972,-2.55736
-0.0350919,-0.1347344,-2.269745,-0.1538621,0.3130751,-2.555102
-0.0350919,-0.1347344,-2.269745,-0.1538621,0.3130751,-2.555102
0.003952936,-0.0863646,-2.26231,-0.1534644,0.3134421,-2.552746
0.003952936,-0.0863646,-2.26231,-0.1534644,0.3134421,-2.552746
0.04196142,-0.03123729,-2.238426,-0.1524295,0.3095515,-2.548386
0.04196142,-0.03123729,-2.238426,-0.1524295,0.3095515,-2.548386
0.07180709,0.03291728,-2.208383,-0.1490737,0.3109553,-2.540223
0.07180709,0.03291728,-2.208383,-0.1490737,0.3109553,-2.540223
0.08756927,0.09824234,-2.178509,-0.1435311,0.3068035,-2.532959
0.08756927,0.09824234,-2.178509,-0.1435311,0.3068035,-2.532959
0.08756927,0.09824234,-2.178509,-0.1435311,0.3068035,-2.532959
0.08756927,0.09824234,-2.178509,-0.1435311,0.3068035,-2.532959
0.09596457,0.2325587,-2.138477,-0.1392847,0.311323,-2.531718
0.09596457,0.2325587,-2.138477,-0.1392847,0.311323,-2.531718
0.09547074,0.3256822,-2.114629,-0.1391406,0.3076639,-2.530854
0.09547074,0.3256822,-2.114629,-0.1391406,0.3076639,-2.530854
0.08562345,0.3810593,-2.112601,-0.1361198,0.3019805,-2.524844
0.08562345,0.3810593,-2.112601,-0.1361198,0.3019805,-2.524844
0.06573679,0.4264586,-2.110651,-0.1343564,0.2968592,-2.520377
0.06573679,0.4264586,-2.110651,-0.1343564,0.2968592,-2.520377
0.03476404,0.4631776,-2.104766,-0.1271675,0.3075792,-2.515897
0.03476404,0.4631776,-2.104766,-0.1271675,0.3075792,-2.515897
0.03476404,0.4631776,-2.104766,-0.1271675,0.3075792,-2.515897
0.03476404,0.4631776,-2.104766,-0.1271675,0.3075792,-2.515897
0.01270207,0.4866589,-2.102499,-0.1212544,0.2900891,-2.513317
0.01270207,0.4866589,-2.102499,-0.1212544,0.2900891,-2.513317
-0.01140937,0.5055051,-2.083144,-0.1222097,0.2834603,-2.512606
-0.01140937,0.5055051,-2.083144,-0.1222097,0.2834603,-2.512606
-0.03406421,0.5111933,-2.072367,-0.1234056,0.2784466,-2.511416
-0.03406421,0.5111933,-2.072367,-0.1234056,0.2784466,-2.511416
-0.060166,0.5115118,-2.063232,-0.124169,0.2662879,-2.509381
-0.060166,0.5115118,-2.063232,-0.124169,0.2662879,-2.509381
-0.08389708,0.5124912,-2.060333,-0.1285696,0.2609183,-2.505302
-0.08389708,0.5124912,-2.060333,-0.1285696,0.2609183,-2.505302
-0.09770677,0.504414,-2.057634,-0.1298259,0.2567694,-2.505419
-0.09770677,0.504414,-2.057634,-0.1298259,0.2567694,-2.505419
-0.1125755,0.4948796,-2.063583,-0.1290794,0.283933,-2.51315
-0.1125755,0.4948796,-2.063583,-0.1290794,0.283933,-2.51315
-0.119951,0.4893324,-2.066328,-0.130688,0.2983631,-2.520514
-0.119951,0.4893324,-2.066328,-0.130688,0.2983631,-2.520514
-0.1220178,0.4886869,-2.073552,-0.1308619,0.299872,-2.522708
-0.1220178,0.4886869,-2.073552,-0.1308619,0.299872,-2.522708
-0.1220178,0.4886869,-2.073552,-0.1308619,0.299872,-2.522708
-0.1220178,0.4886869,-2.073552,-0.1308619,0.299872,-2.522708
-0.1229346,0.4884596,-2.078019,-0.1313038,0.3019577,-2.524724
-0.1229346,0.4884596,-2.078019,-0.1313038,0.3019577,-2.524724
-0.1202749,0.4891177,-2.082778,-0.1321214,0.2988193,-2.525948
-0.1202749,0.4891177,-2.082778,-0.1321214,0.2988193,-2.525948
-0.1202749,0.4891177,-2.082778,-0.1321214,0.2988193,-2.525948
-0.1186307,0.4981582,-2.087625,-0.1314437,0.3049947,-2.529917
-0.1186307,0.4981582,-2.087625,-0.1314437,0.3049947,-2.529917
-0.118408,0.5029656,-2.08572,-0.1315323,0.308365,-2.533493
-0.1182683,0.5065126,-2.090039,-0.1325724,0.3079583,-2.535378
-0.1182683,0.5065126,-2.090039,-0.1325724,0.3079583,-2.535378
-0.1182683,0.5065126,-2.090039,-0.1325724,0.3079583,-2.535378
-0.1138206,0.5086828,-2.095269,-0.1331166,0.3010737,-2.52846
