-1.168037057,4.512615204,0.699948907
-1.291835546,4.497331619,0.97104907
-1.258434892,4.514823914,1.335616112
-1.313019037,4.526071548,1.524560332
-1.397339463,4.582620621,1.821833372
-1.459656239,4.618017197,1.993283749
-1.617955685,4.668622971,2.221793652
-1.71785605,4.700082779,2.214058638
-1.851210117,4.741439819,2.460798979
-1.932748437,4.823163986,2.527392864
-2.094470501,4.902723312,2.446231604
-2.183890343,5.024754047,2.441459417
-2.24068284,5.060623646,2.491244078
-2.26332283,5.053164005,2.475352764
-2.261764288,5.050541401,2.463013649
-2.265924692,5.085878849,2.453976631
