Hand_L, , ,Hand_R, , 
-0.1265092,0.04974161,-1.031952,0.5432249,-0.1388089,-1.117405
-0.1699457,0.05189024,-1.072353,0.5471947,-0.09393243,-1.126141
-0.1699457,0.05189024,-1.072353,0.5471947,-0.09393243,-1.126141
-0.2047662,0.04530115,-1.120312,0.5614513,-0.155679,-1.168578
-0.2047662,0.04530115,-1.120312,0.5614513,-0.155679,-1.168578
-0.2047662,0.04530115,-1.120312,0.5614513,-0.155679,-1.168578
-0.2047662,0.04530115,-1.120312,0.5614513,-0.155679,-1.168578
-0.256451,0.02113594,-1.233054,0.551491,-0.113903,-1.223438
-0.256451,0.02113594,-1.233054,0.551491,-0.113903,-1.223438
-0.2722892,0.002715552,-1.302872,0.6668143,-0.07766985,-1.347898
-0.2722892,0.002715552,-1.302872,0.6668143,-0.07766985,-1.347898
-0.2689959,-0.01787728,-1.376253,0.6859299,-0.09571084,-1.408439
-0.2689959,-0.01787728,-1.376253,0.6859299,-0.09571084,-1.408439
-0.2597226,-0.03718854,-1.441372,0.6802121,-0.1345047,-1.468962
-0.2597226,-0.03718854,-1.441372,0.6802121,-0.1345047,-1.468962
-0.2597226,-0.03718854,-1.441372,0.6802121,-0.1345047,-1.468962
-0.2597226,-0.03718854,-1.441372,0.6802121,-0.1345047,-1.468962
-0.2070679,-0.09087269,-1.535945,0.531677,-0.1434303,-1.554327
-0.2070679,-0.09087269,-1.535945,0.531677,-0.1434303,-1.554327
