Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1375083,0.2901633,-2.135384,-0.07353143,0.3121115,-2.089311,-0.27357,0.3290809,-2.660297,0.09061529,0.3151972,-2.652899
-0.1375083,0.2901633,-2.135384,-0.07353143,0.3121115,-2.089311,-0.27357,0.3290809,-2.660297,0.09061529,0.3151972,-2.652899
-0.141702,0.3004786,-2.121923,-0.08225229,0.314161,-2.072485,-0.2736174,0.3243223,-2.655315,0.09059032,0.3120767,-2.645948
-0.141702,0.3004786,-2.121923,-0.08225229,0.314161,-2.072485,-0.2736174,0.3243223,-2.655315,0.09059032,0.3120767,-2.645948
-0.1625428,0.3189637,-2.095147,-0.04853443,0.3228961,-2.050702,-0.2710842,0.3253042,-2.660209,0.09309547,0.3122481,-2.65058
-0.1625428,0.3189637,-2.095147,-0.04853443,0.3228961,-2.050702,-0.2710842,0.3253042,-2.660209,0.09309547,0.3122481,-2.65058
-0.1772184,0.3299868,-2.071196,0.006476257,0.3301213,-2.029815,-0.2718042,0.3268291,-2.664109,0.0923701,0.3138972,-2.65404
-0.1772184,0.3299868,-2.071196,0.006476257,0.3301213,-2.029815,-0.2718042,0.3268291,-2.664109,0.0923701,0.3138972,-2.65404
-0.2059925,0.3417641,-2.047226,0.04419544,0.3320149,-2.017655,-0.272792,0.3280436,-2.66657,0.09139274,0.3153483,-2.656556
-0.2059925,0.3417641,-2.047226,0.04419544,0.3320149,-2.017655,-0.272792,0.3280436,-2.66657,0.09139274,0.3153483,-2.656556
-0.2469584,0.3533938,-2.015589,0.08294915,0.339828,-2.019885,-0.2730907,0.3233308,-2.66255,0.09089355,0.3111248,-2.646893
-0.2469584,0.3533938,-2.015589,0.08294915,0.339828,-2.019885,-0.2730907,0.3233308,-2.66255,0.09089355,0.3111248,-2.646893
-0.2469584,0.3533938,-2.015589,0.08294915,0.339828,-2.019885,-0.2730907,0.3233308,-2.66255,0.09089355,0.3111248,-2.646893
-0.2469584,0.3533938,-2.015589,0.08294915,0.339828,-2.019885,-0.2730907,0.3233308,-2.66255,0.09089355,0.3111248,-2.646893
-0.3045435,0.3596605,-2.011021,0.1455779,0.347271,-2.001182,-0.2733436,0.3239726,-2.662541,0.09054741,0.3111778,-2.645009
-0.3045435,0.3596605,-2.011021,0.1455779,0.347271,-2.001182,-0.2733436,0.3239726,-2.662541,0.09054741,0.3111778,-2.645009
-0.4081186,0.3646578,-2.026009,0.2634395,0.3588124,-2.01008,-0.2739601,0.3205033,-2.657783,0.09006827,0.3081243,-2.643034
-0.4081186,0.3646578,-2.026009,0.2634395,0.3588124,-2.01008,-0.2739601,0.3205033,-2.657783,0.09006827,0.3081243,-2.643034
-0.4791444,0.3696123,-2.057912,0.3311621,0.3627036,-2.02229,-0.2722749,0.3173803,-2.653773,0.09140608,0.3034228,-2.633362
-0.4791444,0.3696123,-2.057912,0.3311621,0.3627036,-2.02229,-0.2722749,0.3173803,-2.653773,0.09140608,0.3034228,-2.633362
-0.4791444,0.3696123,-2.057912,0.3311621,0.3627036,-2.02229,-0.2722749,0.3173803,-2.653773,0.09140608,0.3034228,-2.633362
-0.5506561,0.3717376,-2.083407,0.365914,0.3779432,-2.096474,-0.2727609,0.3172915,-2.651472,0.09082416,0.3024097,-2.629753
-0.5506561,0.3717376,-2.083407,0.365914,0.3779432,-2.096474,-0.2727609,0.3172915,-2.651472,0.09082416,0.3024097,-2.629753
-0.6274551,0.3612455,-2.124,0.4334952,0.3746248,-2.159188,-0.2717542,0.319257,-2.643531,0.09189275,0.3015926,-2.625327
-0.6274551,0.3612455,-2.124,0.4334952,0.3746248,-2.159188,-0.2717542,0.319257,-2.643531,0.09189275,0.3015926,-2.625327
-0.6274551,0.3612455,-2.124,0.4334952,0.3746248,-2.159188,-0.2717542,0.319257,-2.643531,0.09189275,0.3015926,-2.625327
-0.6274551,0.3612455,-2.124,0.4334952,0.3746248,-2.159188,-0.2717542,0.319257,-2.643531,0.09189275,0.3015926,-2.625327
-0.6788164,0.3616958,-2.166221,0.5090488,0.370427,-2.204055,-0.2720782,0.3216178,-2.644238,0.09168831,0.3056634,-2.626704
-0.6788164,0.3616958,-2.166221,0.5090488,0.370427,-2.204055,-0.2720782,0.3216178,-2.644238,0.09168831,0.3056634,-2.626704
-0.7628598,0.3552688,-2.255999,0.5952114,0.3668984,-2.303241,-0.2714668,0.3202829,-2.63992,0.09236047,0.3059304,-2.6222
-0.7628598,0.3552688,-2.255999,0.5952114,0.3668984,-2.303241,-0.2714668,0.3202829,-2.63992,0.09236047,0.3059304,-2.6222
-0.7910966,0.3571375,-2.327481,0.6495063,0.3612142,-2.370824,-0.2700744,0.318799,-2.637299,0.09382641,0.3054546,-2.620289
-0.7910966,0.3571375,-2.327481,0.6495063,0.3612142,-2.370824,-0.2700744,0.318799,-2.637299,0.09382641,0.3054546,-2.620289
-0.8218971,0.3464348,-2.389311,0.6748201,0.3541369,-2.422359,-0.2690445,0.3136726,-2.624306,0.09494124,0.3004369,-2.609149
-0.8218971,0.3464348,-2.389311,0.6748201,0.3541369,-2.422359,-0.2690445,0.3136726,-2.624306,0.09494124,0.3004369,-2.609149
-0.8379884,0.3437333,-2.421649,0.6959556,0.3539357,-2.487532,-0.2694202,0.3126777,-2.619869,0.09460261,0.2997818,-2.605287
-0.8379884,0.3437333,-2.421649,0.6959556,0.3539357,-2.487532,-0.2694202,0.3126777,-2.619869,0.09460261,0.2997818,-2.605287
-0.8379884,0.3437333,-2.421649,0.6959556,0.3539357,-2.487532,-0.2694202,0.3126777,-2.619869,0.09460261,0.2997818,-2.605287
-0.8379884,0.3437333,-2.421649,0.6959556,0.3539357,-2.487532,-0.2694202,0.3126777,-2.619869,0.09460261,0.2997818,-2.605287
-0.8557327,0.3417114,-2.449966,0.7108805,0.3536931,-2.528458,-0.2698791,0.316591,-2.624959,0.09433537,0.3040116,-2.61699
