Hand_L, , ,Hand_R, , 
-0.2191922,0.1137513,-1.123209,0.4830374,0.1510363,-1.095055
-0.2583888,0.1164954,-1.197707,0.5594466,0.1270097,-1.162354
-0.2583888,0.1164954,-1.197707,0.5594466,0.1270097,-1.162354
-0.2713005,0.1147337,-1.237814,0.5968242,0.1007444,-1.207325
-0.2713005,0.1147337,-1.237814,0.5968242,0.1007444,-1.207325
-0.2820649,0.111347,-1.283526,0.6241127,0.08875508,-1.24709
-0.2820649,0.111347,-1.283526,0.6241127,0.08875508,-1.24709
-0.2820649,0.111347,-1.283526,0.6241127,0.08875508,-1.24709
-0.2820649,0.111347,-1.283526,0.6241127,0.08875508,-1.24709
-0.290557,0.09745884,-1.359221,0.669304,0.05329899,-1.333773
-0.290557,0.09745884,-1.359221,0.669304,0.05329899,-1.333773
-0.2970698,0.08084937,-1.409642,0.6866478,0.006564287,-1.398115
-0.2970698,0.08084937,-1.409642,0.6866478,0.006564287,-1.398115
-0.2817016,0.05324879,-1.449632,0.6923086,-0.03715464,-1.454021
-0.2817016,0.05324879,-1.449632,0.6923086,-0.03715464,-1.454021
-0.2708557,0.03026142,-1.475405,0.624095,-0.04949795,-1.486377
-0.2708557,0.03026142,-1.475405,0.624095,-0.04949795,-1.486377
-0.2708557,0.03026142,-1.475405,0.624095,-0.04949795,-1.486377
-0.2708557,0.03026142,-1.475405,0.624095,-0.04949795,-1.486377
-0.2410282,-0.02898286,-1.518485,0.5298892,-0.1151329,-1.540184
-0.2410282,-0.02898286,-1.518485,0.5298892,-0.1151329,-1.540184
-0.2051178,-0.05803041,-1.52828,0.4873218,-0.1451584,-1.549574
-0.2051178,-0.05803041,-1.52828,0.4873218,-0.1451584,-1.549574
-0.1733574,-0.08906629,-1.519605,0.4908315,-0.2437849,-1.608364
-0.1733574,-0.08906629,-1.519605,0.4908315,-0.2437849,-1.608364
-0.1733574,-0.08906629,-1.519605,0.4908315,-0.2437849,-1.608364
-0.1733574,-0.08906629,-1.519605,0.4908315,-0.2437849,-1.608364
-0.09083849,-0.1304609,-1.463459,0.463766,-0.2980226,-1.536637
-0.09083849,-0.1304609,-1.463459,0.463766,-0.2980226,-1.536637
-0.04400886,-0.1350774,-1.427117,0.4045849,-0.2878308,-1.426569
-0.04400886,-0.1350774,-1.427117,0.4045849,-0.2878308,-1.426569
-0.0002682735,-0.1397981,-1.386186,0.4045849,-0.2878308,-1.426569
-0.0002682735,-0.1397981,-1.386186,0.4045849,-0.2878308,-1.426569
