Hand_L, , ,Hand_R, , 
0.2261651,-0.3166146,-1.112011,0.2170465,-0.3811717,-1.397998
0.2243133,-0.3581705,-1.122847,0.2158704,-0.3946601,-1.406065
0.2243133,-0.3581705,-1.122847,0.2158704,-0.3946601,-1.406065
0.2243133,-0.3581705,-1.122847,0.2158704,-0.3946601,-1.406065
0.2243133,-0.3581705,-1.122847,0.2158704,-0.3946601,-1.406065
0.2195362,-0.3954166,-1.136507,0.2092021,-0.4057958,-1.412507
0.2195362,-0.3954166,-1.136507,0.2092021,-0.4057958,-1.412507
0.2208277,-0.4224046,-1.151747,0.2004533,-0.4179461,-1.419846
0.2208277,-0.4224046,-1.151747,0.2004533,-0.4179461,-1.419846
0.2208277,-0.4224046,-1.151747,0.2004533,-0.4179461,-1.419846
0.2208277,-0.4224046,-1.151747,0.2004533,-0.4179461,-1.419846
0.2208277,-0.4224046,-1.151747,0.2004533,-0.4179461,-1.419846
0.2208277,-0.4224046,-1.151747,0.2004533,-0.4179461,-1.419846
0.2208277,-0.4224046,-1.151747,0.2004533,-0.4179461,-1.419846
0.2261226,-0.4316986,-1.158987,0.1966398,-0.4192885,-1.420391
0.2261226,-0.4316986,-1.158987,0.1966398,-0.4192885,-1.420391
0.2371927,-0.4411845,-1.173177,0.18246,-0.4248649,-1.420243
0.2371927,-0.4411845,-1.173177,0.18246,-0.4248649,-1.420243
0.2439672,-0.4488387,-1.186167,0.1690351,-0.4313178,-1.419972
0.2439672,-0.4488387,-1.186167,0.1690351,-0.4313178,-1.419972
0.2572537,-0.4516538,-1.210442,0.1387572,-0.4442177,-1.407923
0.2572537,-0.4516538,-1.210442,0.1387572,-0.4442177,-1.407923
