Hand_L, , ,Hand_R, , 
-0.08478866,0.1955341,-1.513264,-0.03438652,0.1895897,-1.491647
-0.07052577,0.2156193,-1.512863,-0.03896634,0.2050022,-1.492706
-0.07052577,0.2156193,-1.512863,-0.03896634,0.2050022,-1.492706
-0.07052577,0.2156193,-1.512863,-0.03896634,0.2050022,-1.492706
-0.07052577,0.2156193,-1.512863,-0.03896634,0.2050022,-1.492706
-0.07873829,0.2034806,-1.520525,-0.03534288,0.1830025,-1.507552
-0.07873829,0.2034806,-1.520525,-0.03534288,0.1830025,-1.507552
-0.08473407,0.1983107,-1.527027,-0.02859054,0.1706497,-1.522378
-0.08473407,0.1983107,-1.527027,-0.02859054,0.1706497,-1.522378
-0.08538403,0.1981783,-1.527537,-0.02388171,0.1666259,-1.527896
-0.08538403,0.1981783,-1.527537,-0.02388171,0.1666259,-1.527896
-0.08538403,0.1981783,-1.527537,-0.02388171,0.1666259,-1.527896
-0.08600516,0.1981443,-1.528096,-0.02233477,0.1662024,-1.529293
-0.08600516,0.1981443,-1.528096,-0.02233477,0.1662024,-1.529293
-0.08636608,0.1981521,-1.528576,-0.02049641,0.165945,-1.531206
-0.08636608,0.1981521,-1.528576,-0.02049641,0.165945,-1.531206
-0.08636608,0.1981521,-1.528576,-0.02049641,0.165945,-1.531206
-0.08636608,0.1981521,-1.528576,-0.02049641,0.165945,-1.531206
-0.09748144,0.20469,-1.529839,-0.0324382,0.2220234,-1.508663
-0.09748144,0.20469,-1.529839,-0.0324382,0.2220234,-1.508663
-0.1421296,0.2067,-1.542518,-0.04770464,0.2065123,-1.52048
-0.1421296,0.2067,-1.542518,-0.04770464,0.2065123,-1.52048
-0.1708321,0.2056027,-1.549206,-0.04753225,0.2062794,-1.521481
-0.1708321,0.2056027,-1.549206,-0.04753225,0.2062794,-1.521481
-0.1953074,0.2122431,-1.555782,-0.04107479,0.2089814,-1.523764
-0.1953074,0.2122431,-1.555782,-0.04107479,0.2089814,-1.523764
-0.2227369,0.2183,-1.56383,-0.02147981,0.2128598,-1.523077
-0.2227369,0.2183,-1.56383,-0.02147981,0.2128598,-1.523077
-0.2518067,0.222014,-1.571643,0.001782485,0.2198404,-1.521541
-0.2518067,0.222014,-1.571643,0.001782485,0.2198404,-1.521541
-0.2911647,0.2264705,-1.588866,0.03203509,0.2278525,-1.519001
-0.2911647,0.2264705,-1.588866,0.03203509,0.2278525,-1.519001
-0.3415269,0.2357508,-1.60156,0.05989956,0.2314311,-1.522357
-0.3415269,0.2357508,-1.60156,0.05989956,0.2314311,-1.522357
-0.3893415,0.2332628,-1.622769,0.09638806,0.2313925,-1.530034
-0.3893415,0.2332628,-1.622769,0.09638806,0.2313925,-1.530034
-0.3893415,0.2332628,-1.622769,0.09638806,0.2313925,-1.530034
-0.3893415,0.2332628,-1.622769,0.09638806,0.2313925,-1.530034
-0.4288331,0.2212556,-1.65995,0.1328944,0.231192,-1.537388
-0.4288331,0.2212556,-1.65995,0.1328944,0.231192,-1.537388
-0.4557591,0.2064168,-1.700069,0.1702794,0.2332306,-1.548674
-0.4557591,0.2064168,-1.700069,0.1702794,0.2332306,-1.548674
-0.4675977,0.196178,-1.726358,0.2017558,0.221803,-1.56824
-0.4675977,0.196178,-1.726358,0.2017558,0.221803,-1.56824
-0.4859222,0.1814343,-1.762918,0.2276858,0.2123507,-1.578528
-0.4859222,0.1814343,-1.762918,0.2276858,0.2123507,-1.578528
-0.5077167,0.1637793,-1.791744,0.2546978,0.2001821,-1.58698
-0.5077167,0.1637793,-1.791744,0.2546978,0.2001821,-1.58698
-0.5077167,0.1637793,-1.791744,0.2546978,0.2001821,-1.58698
-0.5077167,0.1637793,-1.791744,0.2546978,0.2001821,-1.58698
-0.5111148,0.1413105,-1.820319,0.273885,0.1763639,-1.602783
-0.5111148,0.1413105,-1.820319,0.273885,0.1763639,-1.602783
-0.5114048,0.1240875,-1.840592,0.2877086,0.1482091,-1.617867
-0.5114048,0.1240875,-1.840592,0.2877086,0.1482091,-1.617867
-0.5149081,0.1008103,-1.859218,0.3011389,0.1196525,-1.6226
-0.5149081,0.1008103,-1.859218,0.3011389,0.1196525,-1.6226
-0.5167966,0.08048341,-1.875328,0.3121905,0.08412391,-1.628155
-0.5167966,0.08048341,-1.875328,0.3121905,0.08412391,-1.628155
-0.5099598,0.04743657,-1.881613,0.3186985,0.03793779,-1.629169
-0.5099598,0.04743657,-1.881613,0.3186985,0.03793779,-1.629169
-0.5103218,-0.001939086,-1.891075,0.3150896,-0.01384209,-1.631782
-0.5103218,-0.001939086,-1.891075,0.3150896,-0.01384209,-1.631782
-0.5103218,-0.001939086,-1.891075,0.3150896,-0.01384209,-1.631782
-0.5103218,-0.001939086,-1.891075,0.3150896,-0.01384209,-1.631782
-0.5019468,-0.02632884,-1.882805,0.3026566,-0.06908358,-1.637393
-0.5019468,-0.02632884,-1.882805,0.3026566,-0.06908358,-1.637393
-0.4875703,-0.08943439,-1.888954,0.2902689,-0.1308568,-1.637414
-0.4875703,-0.08943439,-1.888954,0.2902689,-0.1308568,-1.637414
-0.4824508,-0.1596733,-1.873893,0.2599816,-0.193542,-1.638315
-0.4824508,-0.1596733,-1.873893,0.2599816,-0.193542,-1.638315
-0.4523624,-0.2142611,-1.858959,0.2124073,-0.2476215,-1.640786
-0.4523624,-0.2142611,-1.858959,0.2124073,-0.2476215,-1.640786
-0.4523624,-0.2142611,-1.858959,0.2124073,-0.2476215,-1.640786
-0.4523624,-0.2142611,-1.858959,0.2124073,-0.2476215,-1.640786
