Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.2610576,0.4078211,-1.971496,0.1064897,0.4151249,-1.963755,-0.2784744,0.3181286,-2.637028,0.08528031,0.3114036,-2.659762
-0.2610576,0.4078211,-1.971496,0.1064897,0.4151249,-1.963755,-0.2784744,0.3181286,-2.637028,0.08528031,0.3114036,-2.659762
-0.3520585,0.4084009,-1.970717,0.1939645,0.4203289,-1.956931,-0.278133,0.3186559,-2.635401,0.08548974,0.3114459,-2.660174
-0.3520585,0.4084009,-1.970717,0.1939645,0.4203289,-1.956931,-0.278133,0.3186559,-2.635401,0.08548974,0.3114459,-2.660174
-0.3520585,0.4084009,-1.970717,0.1939645,0.4203289,-1.956931,-0.278133,0.3186559,-2.635401,0.08548974,0.3114459,-2.660174
-0.3520585,0.4084009,-1.970717,0.1939645,0.4203289,-1.956931,-0.278133,0.3186559,-2.635401,0.08548974,0.3114459,-2.660174
-0.4184862,0.4106091,-1.978048,0.278011,0.4198799,-1.996308,-0.277081,0.3169776,-2.628639,0.08496815,0.3098712,-2.653842
-0.4838651,0.4130914,-2.005364,0.3363659,0.4227774,-2.034297,-0.2784694,0.3163152,-2.626249,0.08496815,0.3098712,-2.653842
-0.4838651,0.4130914,-2.005364,0.3363659,0.4227774,-2.034297,-0.2784694,0.3163152,-2.626249,0.08496815,0.3098712,-2.653842
-0.4838651,0.4130914,-2.005364,0.3363659,0.4227774,-2.034297,-0.2784694,0.3163152,-2.626249,0.08496815,0.3098712,-2.653842
-0.4838651,0.4130914,-2.005364,0.3363659,0.4227774,-2.034297,-0.2784694,0.3163152,-2.626249,0.08496815,0.3098712,-2.653842
-0.5420504,0.4177127,-2.036959,0.3899269,0.4251235,-2.088674,-0.280183,0.3134651,-2.622595,0.08364738,0.3073946,-2.644187
-0.5420504,0.4177127,-2.036959,0.3899269,0.4251235,-2.088674,-0.280183,0.3134651,-2.622595,0.08364738,0.3073946,-2.644187
-0.6320072,0.4145385,-2.083905,0.4879484,0.4228999,-2.156833,-0.2798541,0.3143924,-2.626432,0.08429549,0.3069911,-2.640866
-0.6320072,0.4145385,-2.083905,0.4879484,0.4228999,-2.156833,-0.2798541,0.3143924,-2.626432,0.08429549,0.3069911,-2.640866
-0.6320072,0.4145385,-2.083905,0.4879484,0.4228999,-2.156833,-0.2798541,0.3143924,-2.626432,0.08429549,0.3069911,-2.640866
-0.6320072,0.4145385,-2.083905,0.4879484,0.4228999,-2.156833,-0.2798541,0.3143924,-2.626432,0.08429549,0.3069911,-2.640866
-0.6951277,0.4156115,-2.124525,0.5412106,0.4206248,-2.2196,-0.2780565,0.3159175,-2.630988,0.08629454,0.3085124,-2.631028
-0.6951277,0.4156115,-2.124525,0.5412106,0.4206248,-2.2196,-0.2780565,0.3159175,-2.630988,0.08629454,0.3085124,-2.631028
-0.7293742,0.4211849,-2.177367,0.5820397,0.4233807,-2.265728,-0.2790151,0.315311,-2.631659,0.08533181,0.3065702,-2.625711
-0.7293742,0.4211849,-2.177367,0.5820397,0.4233807,-2.265728,-0.2790151,0.315311,-2.631659,0.08533181,0.3065702,-2.625711
-0.7656771,0.4209235,-2.212576,0.6044695,0.4217571,-2.307928,-0.2787614,0.3151786,-2.632777,0.08546578,0.3060024,-2.621425
-0.7656771,0.4209235,-2.212576,0.6044695,0.4217571,-2.307928,-0.2787614,0.3151786,-2.632777,0.08546578,0.3060024,-2.621425
-0.7894162,0.4259238,-2.24949,0.6195362,0.4233647,-2.347557,-0.2790411,0.3165984,-2.632173,0.08512156,0.306558,-2.619084
-0.7894162,0.4259238,-2.24949,0.6195362,0.4233647,-2.347557,-0.2790411,0.3165984,-2.632173,0.08512156,0.306558,-2.619084
-0.7894162,0.4259238,-2.24949,0.6195362,0.4233647,-2.347557,-0.2790411,0.3165984,-2.632173,0.08512156,0.306558,-2.619084
-0.7894162,0.4259238,-2.24949,0.6195362,0.4233647,-2.347557,-0.2790411,0.3165984,-2.632173,0.08512156,0.306558,-2.619084
-0.8273678,0.4284084,-2.31489,0.661467,0.4228853,-2.424879,-0.2789982,0.3206593,-2.630852,0.08519057,0.3091385,-2.619839
-0.8273678,0.4284084,-2.31489,0.661467,0.4228853,-2.424879,-0.2789982,0.3206593,-2.630852,0.08519057,0.3091385,-2.619839
-0.8486185,0.4258037,-2.346402,0.6800801,0.4232453,-2.458129,-0.2783343,0.3190481,-2.621879,0.08595488,0.3068808,-2.617877
-0.8486185,0.4258037,-2.346402,0.6800801,0.4232453,-2.458129,-0.2783343,0.3190481,-2.621879,0.08595488,0.3068808,-2.617877
-0.8631871,0.4238301,-2.380971,0.6913277,0.4256607,-2.483069,-0.279121,0.3183484,-2.625046,0.0852356,0.3080817,-2.620292
-0.8631871,0.4238301,-2.380971,0.6913277,0.4256607,-2.483069,-0.279121,0.3183484,-2.625046,0.0852356,0.3080817,-2.620292
-0.8622151,0.4223351,-2.41292,0.6962079,0.4271541,-2.495541,-0.2795848,0.3174956,-2.62522,0.08481962,0.3084689,-2.621131
-0.8622151,0.4223351,-2.41292,0.6962079,0.4271541,-2.495541,-0.2795848,0.3174956,-2.62522,0.08481962,0.3084689,-2.621131
