Hand_L, , ,Hand_R, , 
0.3290449,-0.09697039,-0.997426,0.257695,-0.4412,-1.436549
0.3290449,-0.09697039,-0.997426,0.257695,-0.4412,-1.436549
0.3290449,-0.09697039,-0.997426,0.257695,-0.4412,-1.436549
0.3625347,-0.1910672,-1.027569,0.2514014,-0.443572,-1.442325
0.3625347,-0.1910672,-1.027569,0.2514014,-0.443572,-1.442325
0.3622755,-0.262696,-1.060997,0.2506442,-0.4440152,-1.442381
0.3622755,-0.262696,-1.060997,0.2506442,-0.4440152,-1.442381
0.3572763,-0.327056,-1.094224,0.2451941,-0.4453546,-1.445823
0.3572763,-0.327056,-1.094224,0.2451941,-0.4453546,-1.445823
0.3572763,-0.327056,-1.094224,0.2451941,-0.4453546,-1.445823
0.3572763,-0.327056,-1.094224,0.2451941,-0.4453546,-1.445823
0.3549605,-0.3500157,-1.101408,0.4076485,-0.3527396,-1.483667
0.3549605,-0.3500157,-1.101408,0.4076485,-0.3527396,-1.483667
0.3347149,-0.3813956,-1.122733,0.5127828,-0.2644251,-1.458006
0.3347149,-0.3813956,-1.122733,0.5127828,-0.2644251,-1.458006
0.3347149,-0.3813956,-1.122733,0.5127828,-0.2644251,-1.458006
0.3347149,-0.3813956,-1.122733,0.5127828,-0.2644251,-1.458006
0.3347149,-0.3813956,-1.122733,0.5127828,-0.2644251,-1.458006
0.3347149,-0.3813956,-1.122733,0.5127828,-0.2644251,-1.458006
0.3180066,-0.4088086,-1.138571,0.5418418,-0.2122064,-1.448936
