Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
0.0162334,0.3610199,-1.982097,0.1514597,0.3743079,-2.001116,-0.02902299,0.3294775,-2.269045,0.2158498,0.3392456,-2.279411,-0.08462802,0.3185521,-2.648054,0.2778089,0.3259082,-2.64303
0.0162334,0.3610199,-1.982097,0.1514597,0.3743079,-2.001116,-0.02902299,0.3294775,-2.269045,0.2158498,0.3392456,-2.279411,-0.08462802,0.3185521,-2.648054,0.2778089,0.3259082,-2.64303
0.0162334,0.3610199,-1.982097,0.1514597,0.3743079,-2.001116,-0.02902299,0.3294775,-2.269045,0.2158498,0.3392456,-2.279411,-0.08462802,0.3185521,-2.648054,0.2778089,0.3259082,-2.64303
0.0162334,0.3610199,-1.982097,0.1514597,0.3743079,-2.001116,-0.02902299,0.3294775,-2.269045,0.2158498,0.3392456,-2.279411,-0.08462802,0.3185521,-2.648054,0.2778089,0.3259082,-2.64303
-0.005466687,0.3704824,-1.98189,0.165534,0.3787921,-2.000031,-0.03738835,0.335481,-2.269897,0.2209017,0.3427608,-2.279363,-0.0846239,0.3185146,-2.648152,0.2778095,0.3259056,-2.643031
-0.005466687,0.3704824,-1.98189,0.165534,0.3787921,-2.000031,-0.03738835,0.335481,-2.269897,0.2209017,0.3427608,-2.279363,-0.0846239,0.3185146,-2.648152,0.2778095,0.3259056,-2.643031
-0.05269967,0.3761918,-1.978272,0.1961872,0.3860656,-2.004691,-0.05608847,0.3424096,-2.270474,0.2357047,0.3486871,-2.282034,-0.08461527,0.3183816,-2.648297,0.2778119,0.3258537,-2.642987
-0.05269967,0.3761918,-1.978272,0.1961872,0.3860656,-2.004691,-0.05608847,0.3424096,-2.270474,0.2357047,0.3486871,-2.282034,-0.08461527,0.3183816,-2.648297,0.2778119,0.3258537,-2.642987
-0.09985462,0.3790468,-1.97564,0.2451687,0.3894475,-2.00246,-0.07814996,0.3472303,-2.272317,0.2566632,0.3554987,-2.282725,-0.08460587,0.3183119,-2.648387,0.2778162,0.3258202,-2.642941
-0.09985462,0.3790468,-1.97564,0.2451687,0.3894475,-2.00246,-0.07814996,0.3472303,-2.272317,0.2566632,0.3554987,-2.282725,-0.08460587,0.3183119,-2.648387,0.2778162,0.3258202,-2.642941
-0.09985462,0.3790468,-1.97564,0.2451687,0.3894475,-2.00246,-0.07814996,0.3472303,-2.272317,0.2566632,0.3554987,-2.282725,-0.08460587,0.3183119,-2.648387,0.2778162,0.3258202,-2.642941
-0.09985462,0.3790468,-1.97564,0.2451687,0.3894475,-2.00246,-0.07814996,0.3472303,-2.272317,0.2566632,0.3554987,-2.282725,-0.08460587,0.3183119,-2.648387,0.2778162,0.3258202,-2.642941
-0.2201903,0.3847114,-1.998006,0.3502901,0.3862966,-2.00834,-0.1194137,0.3514905,-2.28423,0.3093472,0.3612024,-2.287997,-0.08461009,0.3182312,-2.648363,0.2778135,0.3257365,-2.642847
-0.2201903,0.3847114,-1.998006,0.3502901,0.3862966,-2.00834,-0.1194137,0.3514905,-2.28423,0.3093472,0.3612024,-2.287997,-0.08461009,0.3182312,-2.648363,0.2778135,0.3257365,-2.642847
-0.2201903,0.3847114,-1.998006,0.3502901,0.3862966,-2.00834,-0.1194137,0.3514905,-2.28423,0.3093472,0.3612024,-2.287997,-0.08461009,0.3182312,-2.648363,0.2778135,0.3257365,-2.642847
-0.2201903,0.3847114,-1.998006,0.3502901,0.3862966,-2.00834,-0.1194137,0.3514905,-2.28423,0.3093472,0.3612024,-2.287997,-0.08461009,0.3182312,-2.648363,0.2778135,0.3257365,-2.642847
-0.2773267,0.3829067,-2.02169,0.4071551,0.383082,-2.017495,-0.1574041,0.3509043,-2.30338,0.339879,0.3584754,-2.294039,-0.0846049,0.3181508,-2.648324,0.2778253,0.3256299,-2.642754
-0.2773267,0.3829067,-2.02169,0.4071551,0.383082,-2.017495,-0.1574041,0.3509043,-2.30338,0.339879,0.3584754,-2.294039,-0.0846049,0.3181508,-2.648324,0.2778253,0.3256299,-2.642754
-0.33172,0.3753873,-2.054548,0.4621992,0.3780233,-2.039504,-0.1845538,0.3485886,-2.320259,0.3686492,0.3529254,-2.305671,-0.08460006,0.318118,-2.648301,0.2778385,0.3255642,-2.642666
-0.33172,0.3753873,-2.054548,0.4621992,0.3780233,-2.039504,-0.1845538,0.3485886,-2.320259,0.3686492,0.3529254,-2.305671,-0.08460006,0.318118,-2.648301,0.2778385,0.3255642,-2.642666
-0.33172,0.3753873,-2.054548,0.4621992,0.3780233,-2.039504,-0.1845538,0.3485886,-2.320259,0.3686492,0.3529254,-2.305671,-0.08460006,0.318118,-2.648301,0.2778385,0.3255642,-2.642666
