Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.01565233,0.3833484,-1.980065,0.159081,0.3856784,-1.976385,-0.04351241,0.3433993,-2.267335,0.2187019,0.3510616,-2.266176,-0.08568804,0.3248816,-2.645569,0.2767515,0.3332528,-2.634645
-0.06711186,0.3892677,-1.966334,0.198873,0.3945567,-1.972381,-0.06815392,0.3519775,-2.261243,0.2346993,0.3587364,-2.265401,-0.08569059,0.3246946,-2.645717,0.276749,0.3331978,-2.634634
-0.06711186,0.3892677,-1.966334,0.198873,0.3945567,-1.972381,-0.06815392,0.3519775,-2.261243,0.2346993,0.3587364,-2.265401,-0.08569059,0.3246946,-2.645717,0.276749,0.3331978,-2.634634
-0.06711186,0.3892677,-1.966334,0.198873,0.3945567,-1.972381,-0.06815392,0.3519775,-2.261243,0.2346993,0.3587364,-2.265401,-0.08569059,0.3246946,-2.645717,0.276749,0.3331978,-2.634634
-0.06711186,0.3892677,-1.966334,0.198873,0.3945567,-1.972381,-0.06815392,0.3519775,-2.261243,0.2346993,0.3587364,-2.265401,-0.08569059,0.3246946,-2.645717,0.276749,0.3331978,-2.634634
-0.1717105,0.3945658,-1.979952,0.3045623,0.4037434,-1.976923,-0.1159273,0.3557986,-2.266885,0.2885783,0.3708112,-2.273552,-0.08569946,0.324444,-2.645748,0.2767368,0.3329508,-2.63449
-0.1717105,0.3945658,-1.979952,0.3045623,0.4037434,-1.976923,-0.1159273,0.3557986,-2.266885,0.2885783,0.3708112,-2.273552,-0.08569946,0.324444,-2.645748,0.2767368,0.3329508,-2.63449
-0.2519664,0.3934202,-2.00276,0.3723738,0.4079853,-1.983404,-0.1472457,0.3557412,-2.277053,0.3219502,0.3716836,-2.281414,-0.08569396,0.3241672,-2.645728,0.2767445,0.3326736,-2.63436
-0.2519664,0.3934202,-2.00276,0.3723738,0.4079853,-1.983404,-0.1472457,0.3557412,-2.277053,0.3219502,0.3716836,-2.281414,-0.08569396,0.3241672,-2.645728,0.2767445,0.3326736,-2.63436
-0.2519664,0.3934202,-2.00276,0.4439201,0.4123109,-2.007628,-0.1472457,0.3557412,-2.277053,0.3518955,0.3691198,-2.296909,-0.08568941,0.3240089,-2.645683,0.276752,0.3325381,-2.634299
-0.3236212,0.3955379,-2.035142,0.4439201,0.4123109,-2.007628,-0.1782332,0.3545856,-2.293104,0.3518955,0.3691198,-2.296909,-0.08568941,0.3240089,-2.645683,0.276752,0.3325381,-2.634299
-0.3236212,0.3955379,-2.035142,0.4439201,0.4123109,-2.007628,-0.1782332,0.3545856,-2.293104,0.3518955,0.3691198,-2.296909,-0.08568941,0.3240089,-2.645683,0.276752,0.3325381,-2.634299
-0.3814024,0.3985337,-2.07019,0.5129456,0.4165863,-2.034826,-0.2107109,0.3510501,-2.315056,0.3789279,0.3661293,-2.308816,-0.08568849,0.3238879,-2.645613,0.276756,0.3324414,-2.634241
