Hand_L, , ,Hand_R, , 
0.1957852,0.1255234,-1.127124,0.225029,0.1212434,-1.085519
0.1957852,0.1255234,-1.127124,0.225029,0.1212434,-1.085519
0.1957852,0.1255234,-1.127124,0.225029,0.1212434,-1.085519
0.1994008,0.1477654,-1.083709,0.2516914,0.1553122,-1.057216
0.1994008,0.1477654,-1.083709,0.2516914,0.1553122,-1.057216
0.1970393,0.1403034,-0.9879096,0.2585071,0.150628,-0.999479
0.1970393,0.1403034,-0.9879096,0.2585071,0.150628,-0.999479
0.1970393,0.1403034,-0.9879096,0.2585071,0.150628,-0.999479
0.1970393,0.1403034,-0.9879096,0.2585071,0.150628,-0.999479
0.1457883,0.2339838,-1.019648,0.3506317,0.2152781,-0.9927467
0.1457883,0.2339838,-1.019648,0.3506317,0.2152781,-0.9927467
0.1520792,0.2065061,-0.9216567,0.3732902,0.2278318,-1.000176
0.1520792,0.2065061,-0.9216567,0.3732902,0.2278318,-1.000176
0.1234454,0.2318189,-0.9126116,0.4100647,0.2549188,-1.034046
0.1234454,0.2318189,-0.9126116,0.4100647,0.2549188,-1.034046
0.1234454,0.2318189,-0.9126116,0.4100647,0.2549188,-1.034046
0.1234454,0.2318189,-0.9126116,0.4100647,0.2549188,-1.034046
-0.003540089,0.2887822,-1.034543,0.5299546,0.2866838,-1.222915
-0.003540089,0.2887822,-1.034543,0.5299546,0.2866838,-1.222915
-0.0323021,0.2938043,-1.042534,0.5577823,0.2651452,-1.262233
-0.0323021,0.2938043,-1.042534,0.5577823,0.2651452,-1.262233
-0.08343425,0.2922357,-1.070223,0.5833648,0.2458063,-1.304913
-0.08343425,0.2922357,-1.070223,0.5833648,0.2458063,-1.304913
-0.08343425,0.2922357,-1.070223,0.5833648,0.2458063,-1.304913
-0.08343425,0.2922357,-1.070223,0.5833648,0.2458063,-1.304913
-0.08343425,0.2922357,-1.070223,0.5833648,0.2458063,-1.304913
-0.1642351,0.2601419,-1.127243,0.602496,0.1670149,-1.402834
-0.1642351,0.2601419,-1.127243,0.602496,0.1670149,-1.402834
-0.1907736,0.2351228,-1.156375,0.6129436,0.1378933,-1.442628
-0.1907736,0.2351228,-1.156375,0.6129436,0.1378933,-1.442628
-0.2141552,0.2076428,-1.18958,0.6022144,0.0901414,-1.482751
-0.2141552,0.2076428,-1.18958,0.6022144,0.0901414,-1.482751
-0.228918,0.1400757,-1.251848,0.6173542,0.02246848,-1.568555
-0.228918,0.1400757,-1.251848,0.6173542,0.02246848,-1.568555
-0.2322658,0.1152696,-1.278355,0.6031494,-0.009337481,-1.596245
-0.2322658,0.1152696,-1.278355,0.6031494,-0.009337481,-1.596245
-0.2322658,0.1152696,-1.278355,0.6031494,-0.009337481,-1.596245
-0.2322658,0.1152696,-1.278355,0.6031494,-0.009337481,-1.596245
-0.2322658,0.1152696,-1.278355,0.6031494,-0.009337481,-1.596245
-0.2322658,0.1152696,-1.278355,0.6031494,-0.009337481,-1.596245
-0.2407177,0.08513815,-1.307573,0.5852836,-0.04107914,-1.615855
-0.2407177,0.08513815,-1.307573,0.5852836,-0.04107914,-1.615855
