Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.556529,0.01365309,-2.801404,0.2886702,-0.2631892,-2.572927,-0.2522584,0.102176,-2.754139,0.3379084,0.01830311,-2.585557,-0.07224471,0.3145573,-2.692,0.2736093,0.3085,-2.608035
-0.556529,0.01365309,-2.801404,0.2886702,-0.2631892,-2.572927,-0.2522584,0.102176,-2.754139,0.3379084,0.01830311,-2.585557,-0.07224471,0.3145573,-2.692,0.2736093,0.3085,-2.608035
-0.556529,0.01365309,-2.801404,0.2886702,-0.2631892,-2.572927,-0.2522584,0.102176,-2.754139,0.3379084,0.01830311,-2.585557,-0.07224471,0.3145573,-2.692,0.2736093,0.3085,-2.608035
-0.556529,0.01365309,-2.801404,0.2886702,-0.2631892,-2.572927,-0.2522584,0.102176,-2.754139,0.3379084,0.01830311,-2.585557,-0.07224471,0.3145573,-2.692,0.2736093,0.3085,-2.608035
-0.556529,0.01365309,-2.801404,0.2886702,-0.2631892,-2.572927,-0.2522584,0.102176,-2.754139,0.3379084,0.01830311,-2.585557,-0.07224471,0.3145573,-2.692,0.2736093,0.3085,-2.608035
-0.6027738,0.1011799,-2.832681,0.2910899,-0.2637191,-2.578037,-0.29424,0.1500274,-2.757125,0.3402953,0.01768727,-2.589272,-0.07114095,0.3146211,-2.690732,0.275106,0.3080455,-2.607718
-0.6027738,0.1011799,-2.832681,0.2910899,-0.2637191,-2.578037,-0.29424,0.1500274,-2.757125,0.3402953,0.01768727,-2.589272,-0.07114095,0.3146211,-2.690732,0.275106,0.3080455,-2.607718
-0.6295085,0.1677513,-2.834197,0.2935678,-0.264582,-2.581224,-0.3178674,0.1913415,-2.754556,0.342096,0.01690529,-2.591971,-0.07039053,0.3147054,-2.689759,0.2760929,0.3077874,-2.607555
-0.6295085,0.1677513,-2.834197,0.2935678,-0.264582,-2.581224,-0.3178674,0.1913415,-2.754556,0.342096,0.01690529,-2.591971,-0.07039053,0.3147054,-2.689759,0.2760929,0.3077874,-2.607555
-0.6295085,0.1677513,-2.834197,0.2935678,-0.264582,-2.581224,-0.3178674,0.1913415,-2.754556,0.342096,0.01690529,-2.591971,-0.07039053,0.3147054,-2.689759,0.2760929,0.3077874,-2.607555
-0.6295085,0.1677513,-2.834197,0.2935678,-0.264582,-2.581224,-0.3178674,0.1913415,-2.754556,0.342096,0.01690529,-2.591971,-0.07039053,0.3147054,-2.689759,0.2760929,0.3077874,-2.607555
-0.6403833,0.2585081,-2.823901,0.2953837,-0.2650314,-2.583264,-0.3287262,0.2282733,-2.750686,0.3435849,0.01642415,-2.594208,-0.06950215,0.3146841,-2.688392,0.2771893,0.3074833,-2.607601
-0.6403833,0.2585081,-2.823901,0.2953837,-0.2650314,-2.583264,-0.3287262,0.2282733,-2.750686,0.3435849,0.01642415,-2.594208,-0.06950215,0.3146841,-2.688392,0.2771893,0.3074833,-2.607601
-0.6506261,0.336645,-2.809282,0.2970677,-0.2653929,-2.585174,-0.3418323,0.2873679,-2.735704,0.3446288,0.01610619,-2.596049,-0.0689901,0.3146647,-2.687605,0.2779147,0.3072234,-2.607597
-0.6506261,0.336645,-2.809282,0.2970677,-0.2653929,-2.585174,-0.3418323,0.2873679,-2.735704,0.3446288,0.01610619,-2.596049,-0.0689901,0.3146647,-2.687605,0.2779147,0.3072234,-2.607597
-0.6506261,0.336645,-2.809282,0.2970677,-0.2653929,-2.585174,-0.3418323,0.2873679,-2.735704,0.3446288,0.01610619,-2.596049,-0.0689901,0.3146647,-2.687605,0.2779147,0.3072234,-2.607597
-0.6506261,0.336645,-2.809282,0.2970677,-0.2653929,-2.585174,-0.3418323,0.2873679,-2.735704,0.3446288,0.01610619,-2.596049,-0.0689901,0.3146647,-2.687605,0.2779147,0.3072234,-2.607597
-0.639743,0.4660028,-2.761031,0.2983028,-0.2654589,-2.586519,-0.343128,0.3543301,-2.710522,0.345267,0.01605891,-2.597607,-0.06865183,0.3147348,-2.687114,0.2785537,0.3070669,-2.607805
