Hand_L, , ,Shoulder_L, , 
-0.37198,-0.2748188,-2.793112,-0.2725399,0.3233365,-2.659756
-0.37198,-0.2748188,-2.793112,-0.2725399,0.3233365,-2.659756
-0.37198,-0.2748188,-2.793112,-0.2725399,0.3233365,-2.659756
-0.37198,-0.2748188,-2.793112,-0.2725399,0.3233365,-2.659756
-0.4436232,-0.2459924,-2.845751,-0.2697899,0.3260451,-2.656403
-0.4436232,-0.2459924,-2.845751,-0.2697899,0.3260451,-2.656403
-0.513042,-0.2095304,-2.87687,-0.2660508,0.3267242,-2.656436
-0.513042,-0.2095304,-2.87687,-0.2660508,0.3267242,-2.656436
-0.513042,-0.2095304,-2.87687,-0.2660508,0.3267242,-2.656436
-0.513042,-0.2095304,-2.87687,-0.2660508,0.3267242,-2.656436
-0.5696245,-0.1584748,-2.872094,-0.2624438,0.3250429,-2.65537
-0.5696245,-0.1584748,-2.872094,-0.2624438,0.3250429,-2.65537
-0.6309612,-0.09697653,-2.889845,-0.2599766,0.3253452,-2.654807
-0.6309612,-0.09697653,-2.889845,-0.2599766,0.3253452,-2.654807
-0.6309612,-0.09697653,-2.889845,-0.2599766,0.3253452,-2.654807
-0.7363831,0.009279971,-2.931201,-0.2582466,0.3273684,-2.650636
-0.7363831,0.009279971,-2.931201,-0.2582466,0.3273684,-2.650636
-0.7985358,0.09753817,-2.947892,-0.2549991,0.3204015,-2.643194
-0.7985358,0.09753817,-2.947892,-0.2549991,0.3204015,-2.643194
-0.8294451,0.1861294,-2.920599,-0.2538091,0.3234018,-2.642643
-0.8294451,0.1861294,-2.920599,-0.2538091,0.3234018,-2.642643
-0.8526093,0.2861082,-2.892396,-0.2511982,0.3222528,-2.645056
-0.8526093,0.2861082,-2.892396,-0.2511982,0.3222528,-2.645056
-0.8666902,0.378401,-2.866367,-0.2514311,0.3236868,-2.643789
-0.8666902,0.378401,-2.866367,-0.2514311,0.3236868,-2.643789
-0.8760707,0.4833789,-2.828105,-0.252412,0.3260481,-2.651287
-0.8760707,0.4833789,-2.828105,-0.252412,0.3260481,-2.651287
-0.8760707,0.4833789,-2.828105,-0.252412,0.3260481,-2.651287
-0.8760707,0.4833789,-2.828105,-0.252412,0.3260481,-2.651287
-0.8760707,0.4833789,-2.828105,-0.252412,0.3260481,-2.651287
-0.867079,0.5565768,-2.770891,-0.2550252,0.3266202,-2.650101
-0.867079,0.5565768,-2.770891,-0.2550252,0.3266202,-2.650101
-0.8239266,0.6678522,-2.632708,-0.2580244,0.3317997,-2.647105
-0.8239266,0.6678522,-2.632708,-0.2580244,0.3317997,-2.647105
-0.7692086,0.7358201,-2.549859,-0.261458,0.3309639,-2.639673
-0.7692086,0.7358201,-2.549859,-0.261458,0.3309639,-2.639673
-0.6802512,0.7469979,-2.456244,-0.2628697,0.3304026,-2.634592
-0.6802512,0.7469979,-2.456244,-0.2628697,0.3304026,-2.634592
-0.6802512,0.7469979,-2.456244,-0.2628697,0.3304026,-2.634592
-0.5787567,0.7404718,-2.328489,-0.2637393,0.3229557,-2.627833
-0.5787567,0.7404718,-2.328489,-0.2637393,0.3229557,-2.627833
-0.5787567,0.7404718,-2.328489,-0.2637393,0.3229557,-2.627833
-0.5787567,0.7404718,-2.328489,-0.2637393,0.3229557,-2.627833
-0.5787567,0.7404718,-2.328489,-0.2637393,0.3229557,-2.627833
-0.5013631,0.72047,-2.246733,-0.2639121,0.3214307,-2.624544
-0.5013631,0.72047,-2.246733,-0.2639121,0.3214307,-2.624544
-0.4447669,0.6960766,-2.19055,-0.2644601,0.3224112,-2.620913
-0.4447669,0.6960766,-2.19055,-0.2644601,0.3224112,-2.620913
-0.4447669,0.6960766,-2.19055,-0.2644601,0.3224112,-2.620913
-0.3909093,0.6673791,-2.140751,-0.2634586,0.3230255,-2.620713
-0.3909093,0.6673791,-2.140751,-0.2634586,0.3230255,-2.620713
-0.3909093,0.6673791,-2.140751,-0.2634586,0.3230255,-2.620713
-0.3909093,0.6673791,-2.140751,-0.2634586,0.3230255,-2.620713
-0.3378903,0.6160281,-2.096759,-0.2629337,0.3204376,-2.617003
-0.3378903,0.6160281,-2.096759,-0.2629337,0.3204376,-2.617003
-0.3378903,0.6160281,-2.096759,-0.2629337,0.3204376,-2.617003
-0.3378903,0.6160281,-2.096759,-0.2629337,0.3204376,-2.617003
-0.3378903,0.6160281,-2.096759,-0.2629337,0.3204376,-2.617003
-0.2944728,0.5698652,-2.065001,-0.2618237,0.3196139,-2.615534
-0.2944728,0.5698652,-2.065001,-0.2618237,0.3196139,-2.615534
-0.2365625,0.4771324,-2.035431,-0.2638687,0.3157095,-2.613313
-0.2365625,0.4771324,-2.035431,-0.2638687,0.3157095,-2.613313
