Hand_L, , ,Shoulder_L, , 
-0.3439506,-0.2454682,-2.730459,-0.278522,0.3248079,-2.644504
-0.377558,-0.249471,-2.764232,-0.2771378,0.3163138,-2.64308
-0.377558,-0.249471,-2.764232,-0.2771378,0.3163138,-2.64308
-0.4277807,-0.2519952,-2.800527,-0.2747509,0.3214774,-2.645046
-0.4277807,-0.2519952,-2.800527,-0.2747509,0.3214774,-2.645046
-0.4277807,-0.2519952,-2.800527,-0.2747509,0.3214774,-2.645046
-0.4277807,-0.2519952,-2.800527,-0.2747509,0.3214774,-2.645046
-0.4791979,-0.2350119,-2.841434,-0.2700272,0.3182369,-2.641794
-0.4791979,-0.2350119,-2.841434,-0.2700272,0.3182369,-2.641794
-0.5926796,-0.1550253,-2.907381,-0.2662214,0.322623,-2.643155
-0.5926796,-0.1550253,-2.907381,-0.2662214,0.322623,-2.643155
-0.5926796,-0.1550253,-2.907381,-0.2662214,0.322623,-2.643155
-0.657823,-0.07215104,-2.912894,-0.2613386,0.3200505,-2.634647
-0.657823,-0.07215104,-2.912894,-0.2613386,0.3200505,-2.634647
-0.7328383,0.01117984,-2.932837,-0.2585894,0.3226203,-2.639977
-0.7328383,0.01117984,-2.932837,-0.2585894,0.3226203,-2.639977
-0.7328383,0.01117984,-2.932837,-0.2585894,0.3226203,-2.639977
-0.7861218,0.09176373,-2.935425,-0.2564388,0.3259637,-2.634554
-0.7861218,0.09176373,-2.935425,-0.2564388,0.3259637,-2.634554
-0.8313277,0.1864918,-2.926049,-0.2564274,0.3252852,-2.63847
-0.8313277,0.1864918,-2.926049,-0.2564274,0.3252852,-2.63847
-0.8767099,0.2741596,-2.938374,-0.2540205,0.3241383,-2.637727
-0.8767099,0.2741596,-2.938374,-0.2540205,0.3241383,-2.637727
-0.8767099,0.2741596,-2.938374,-0.2540205,0.3241383,-2.637727
-0.8767099,0.2741596,-2.938374,-0.2540205,0.3241383,-2.637727
-0.8672017,0.4374037,-2.813803,-0.255809,0.3232165,-2.636246
-0.8672017,0.4374037,-2.813803,-0.255809,0.3232165,-2.636246
-0.8723354,0.5386396,-2.746077,-0.2588741,0.3220761,-2.635253
-0.8723354,0.5386396,-2.746077,-0.2588741,0.3220761,-2.635253
-0.8723354,0.5386396,-2.746077,-0.2588741,0.3220761,-2.635253
-0.8723354,0.5386396,-2.746077,-0.2588741,0.3220761,-2.635253
-0.8723354,0.5386396,-2.746077,-0.2588741,0.3220761,-2.635253
-0.8517046,0.6087141,-2.682544,-0.2643989,0.3246494,-2.633191
-0.8517046,0.6087141,-2.682544,-0.2643989,0.3246494,-2.633191
-0.8012094,0.6943495,-2.5409,-0.2662532,0.3224778,-2.623434
-0.8012094,0.6943495,-2.5409,-0.2662532,0.3224778,-2.623434
-0.8012094,0.6943495,-2.5409,-0.2662532,0.3224778,-2.623434
-0.7010662,0.7125059,-2.42,-0.2666332,0.3215894,-2.61645
-0.7010662,0.7125059,-2.42,-0.2666332,0.3215894,-2.61645
-0.6298063,0.7149608,-2.330591,-0.2653421,0.326404,-2.613406
-0.6298063,0.7149608,-2.330591,-0.2653421,0.326404,-2.613406
-0.6298063,0.7149608,-2.330591,-0.2653421,0.326404,-2.613406
-0.6298063,0.7149608,-2.330591,-0.2653421,0.326404,-2.613406
-0.6298063,0.7149608,-2.330591,-0.2653421,0.326404,-2.613406
-0.5176807,0.6811401,-2.209088,-0.2634341,0.3216507,-2.602455
-0.5176807,0.6811401,-2.209088,-0.2634341,0.3216507,-2.602455
-0.4464907,0.6548364,-2.135292,-0.2654997,0.3112865,-2.59344
-0.4464907,0.6548364,-2.135292,-0.2654997,0.3112865,-2.59344
-0.3846805,0.6174315,-2.088173,-0.2665994,0.3163333,-2.59617
-0.3846805,0.6174315,-2.088173,-0.2665994,0.3163333,-2.59617
-0.3373055,0.5798357,-2.047632,-0.2653211,0.3170395,-2.597855
-0.3373055,0.5798357,-2.047632,-0.2653211,0.3170395,-2.597855
-0.3373055,0.5798357,-2.047632,-0.2653211,0.3170395,-2.597855
-0.3373055,0.5798357,-2.047632,-0.2653211,0.3170395,-2.597855
-0.3373055,0.5798357,-2.047632,-0.2653211,0.3170395,-2.597855
-0.2897966,0.5280474,-2.015121,-0.2632498,0.3145782,-2.599402
-0.2897966,0.5280474,-2.015121,-0.2632498,0.3145782,-2.599402
-0.2219362,0.4275901,-2.00816,-0.2639651,0.3160872,-2.600905
-0.2219362,0.4275901,-2.00816,-0.2639651,0.3160872,-2.600905
-0.1800428,0.3594201,-2.019523,-0.2633505,0.3114141,-2.593228
-0.1800428,0.3594201,-2.019523,-0.2633505,0.3114141,-2.593228
-0.1800428,0.3594201,-2.019523,-0.2633505,0.3114141,-2.593228
-0.1724369,0.3143933,-2.001384,-0.2646355,0.311055,-2.586881
-0.1724369,0.3143933,-2.001384,-0.2646355,0.311055,-2.586881
-0.1724369,0.3143933,-2.001384,-0.2646355,0.311055,-2.586881
-0.1615239,0.280836,-2.008855,-0.2603188,0.3088574,-2.57923
-0.1615239,0.280836,-2.008855,-0.2603188,0.3088574,-2.57923
-0.1615239,0.280836,-2.008855,-0.2603188,0.3088574,-2.57923
-0.1615239,0.280836,-2.008855,-0.2603188,0.3088574,-2.57923
-0.146963,0.2441612,-1.990927,-0.2582625,0.3100449,-2.574823
-0.146963,0.2441612,-1.990927,-0.2582625,0.3100449,-2.574823
-0.1429681,0.2118495,-1.991756,-0.255086,0.3077675,-2.56739
-0.1429681,0.2118495,-1.991756,-0.255086,0.3077675,-2.56739
-0.1420197,0.2006525,-2.002478,-0.2519299,0.3085272,-2.56805
-0.1420197,0.2006525,-2.002478,-0.2519299,0.3085272,-2.56805
-0.1420197,0.2006525,-2.002478,-0.2519299,0.3085272,-2.56805
-0.1465559,0.1877655,-1.996482,-0.2488966,0.3097228,-2.570521
-0.1465559,0.1877655,-1.996482,-0.2488966,0.3097228,-2.570521
