Hand_L, , ,Shoulder_L, , 
-0.3503151,-0.2494634,-2.789989,-0.2826959,0.3235624,-2.672712
-0.398399,-0.25603,-2.84415,-0.2791833,0.3263628,-2.668707
-0.398399,-0.25603,-2.84415,-0.2791833,0.3263628,-2.668707
-0.398399,-0.25603,-2.84415,-0.2791833,0.3263628,-2.668707
-0.398399,-0.25603,-2.84415,-0.2791833,0.3263628,-2.668707
-0.398399,-0.25603,-2.84415,-0.2791833,0.3263628,-2.668707
-0.4458927,-0.2397191,-2.882718,-0.2747556,0.3261229,-2.66958
-0.4458927,-0.2397191,-2.882718,-0.2747556,0.3261229,-2.66958
-0.5222325,-0.2108691,-2.924663,-0.2735271,0.3231853,-2.66516
-0.5222325,-0.2108691,-2.924663,-0.2735271,0.3231853,-2.66516
-0.5811675,-0.1674503,-2.931036,-0.2713746,0.3243196,-2.668194
-0.5811675,-0.1674503,-2.931036,-0.2713746,0.3243196,-2.668194
-0.6870339,-0.04816866,-2.934589,-0.2671551,0.3237004,-2.657687
-0.6870339,-0.04816866,-2.934589,-0.2671551,0.3237004,-2.657687
-0.6870339,-0.04816866,-2.934589,-0.2671551,0.3237004,-2.657687
-0.6870339,-0.04816866,-2.934589,-0.2671551,0.3237004,-2.657687
-0.6870339,-0.04816866,-2.934589,-0.2671551,0.3237004,-2.657687
-0.7673208,0.04708565,-2.937556,-0.2646754,0.3209891,-2.659486
-0.7673208,0.04708565,-2.937556,-0.2646754,0.3209891,-2.659486
-0.7673208,0.04708565,-2.937556,-0.2646754,0.3209891,-2.659486
-0.8365989,0.1496163,-2.906194,-0.2632202,0.3190109,-2.652975
-0.8365989,0.1496163,-2.906194,-0.2632202,0.3190109,-2.652975
-0.8664204,0.2286073,-2.868265,-0.2617756,0.3187904,-2.657704
-0.8664204,0.2286073,-2.868265,-0.2617756,0.3187904,-2.657704
-0.8788046,0.2999127,-2.834528,-0.2628725,0.3224308,-2.666257
-0.8788046,0.2999127,-2.834528,-0.2628725,0.3224308,-2.666257
-0.8788046,0.2999127,-2.834528,-0.2628725,0.3224308,-2.666257
-0.8788046,0.2999127,-2.834528,-0.2628725,0.3224308,-2.666257
-0.8858684,0.4329342,-2.731683,-0.2638339,0.3241885,-2.665223
-0.8858684,0.4329342,-2.731683,-0.2638339,0.3241885,-2.665223
-0.8659608,0.5232177,-2.643945,-0.2669269,0.3233271,-2.655274
-0.8659608,0.5232177,-2.643945,-0.2669269,0.3233271,-2.655274
-0.8659608,0.5232177,-2.643945,-0.2669269,0.3233271,-2.655274
-0.8659608,0.5232177,-2.643945,-0.2669269,0.3233271,-2.655274
-0.8659608,0.5232177,-2.643945,-0.2669269,0.3233271,-2.655274
-0.8389643,0.5943989,-2.56421,-0.2677355,0.3212799,-2.649751
-0.8389643,0.5943989,-2.56421,-0.2677355,0.3212799,-2.649751
-0.7967005,0.6524952,-2.474309,-0.2688386,0.3204453,-2.646744
-0.7967005,0.6524952,-2.474309,-0.2688386,0.3204453,-2.646744
-0.7967005,0.6524952,-2.474309,-0.2688386,0.3204453,-2.646744
-0.7967005,0.6524952,-2.474309,-0.2688386,0.3204453,-2.646744
-0.7524443,0.6873041,-2.403731,-0.2717243,0.3227115,-2.639269
-0.7524443,0.6873041,-2.403731,-0.2717243,0.3227115,-2.639269
-0.6263363,0.688002,-2.294056,-0.2711762,0.317439,-2.623721
-0.6263363,0.688002,-2.294056,-0.2711762,0.317439,-2.623721
-0.5469271,0.6743864,-2.219177,-0.27089,0.3130717,-2.617714
-0.5469271,0.6743864,-2.219177,-0.27089,0.3130717,-2.617714
-0.4827159,0.6551526,-2.163897,-0.2710749,0.3121691,-2.618157
-0.4827159,0.6551526,-2.163897,-0.2710749,0.3121691,-2.618157
-0.4827159,0.6551526,-2.163897,-0.2710749,0.3121691,-2.618157
-0.4827159,0.6551526,-2.163897,-0.2710749,0.3121691,-2.618157
-0.4827159,0.6551526,-2.163897,-0.2710749,0.3121691,-2.618157
-0.423916,0.6228235,-2.120944,-0.2714692,0.317615,-2.618794
-0.423916,0.6228235,-2.120944,-0.2714692,0.317615,-2.618794
-0.3718624,0.5908988,-2.082705,-0.272128,0.3160714,-2.61515
-0.3718624,0.5908988,-2.082705,-0.272128,0.3160714,-2.61515
-0.289322,0.5057805,-2.041316,-0.2731503,0.3154022,-2.614583
-0.289322,0.5057805,-2.041316,-0.2731503,0.3154022,-2.614583
-0.289322,0.5057805,-2.041316,-0.2731503,0.3154022,-2.614583
-0.289322,0.5057805,-2.041316,-0.2731503,0.3154022,-2.614583
-0.289322,0.5057805,-2.041316,-0.2731503,0.3154022,-2.614583
-0.2462779,0.4459704,-2.011489,-0.2735807,0.3138118,-2.615767
-0.2462779,0.4459704,-2.011489,-0.2735807,0.3138118,-2.615767
-0.2072268,0.401112,-1.999661,-0.2730787,0.3148884,-2.615968
-0.2072268,0.401112,-1.999661,-0.2730787,0.3148884,-2.615968
-0.2072268,0.401112,-1.999661,-0.2730787,0.3148884,-2.615968
-0.2072268,0.401112,-1.999661,-0.2730787,0.3148884,-2.615968
-0.1969323,0.3674369,-1.991684,-0.2721292,0.3164353,-2.611573
-0.1969323,0.3674369,-1.991684,-0.2721292,0.3164353,-2.611573
-0.1969323,0.3674369,-1.991684,-0.2721292,0.3164353,-2.611573
-0.1969323,0.3674369,-1.991684,-0.2721292,0.3164353,-2.611573
