Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.558415,0.004558987,-2.737163,0.3173067,-0.2637284,-2.641071,-0.261553,0.1028057,-2.708334,0.3475367,0.02825763,-2.645915,-0.07522631,0.3112867,-2.67627,0.2722272,0.3101443,-2.62174
-0.6117696,0.09588115,-2.759573,0.316932,-0.2648529,-2.644513,-0.3012501,0.1513134,-2.712504,0.3476732,0.02704591,-2.649395,-0.07254554,0.3105544,-2.670382,0.2744822,0.3095864,-2.620799
-0.6117696,0.09588115,-2.759573,0.316932,-0.2648529,-2.644513,-0.3012501,0.1513134,-2.712504,0.3476732,0.02704591,-2.649395,-0.07254554,0.3105544,-2.670382,0.2744822,0.3095864,-2.620799
-0.6117696,0.09588115,-2.759573,0.316932,-0.2648529,-2.644513,-0.3012501,0.1513134,-2.712504,0.3476732,0.02704591,-2.649395,-0.07254554,0.3105544,-2.670382,0.2744822,0.3095864,-2.620799
-0.6400998,0.1694922,-2.778153,0.3164985,-0.2657582,-2.646267,-0.326066,0.1952862,-2.711841,0.3477403,0.02578299,-2.652079,-0.07025034,0.310256,-2.665856,0.276633,0.3092903,-2.620138
-0.6400998,0.1694922,-2.778153,0.3164985,-0.2657582,-2.646267,-0.326066,0.1952862,-2.711841,0.3477403,0.02578299,-2.652079,-0.07025034,0.310256,-2.665856,0.276633,0.3092903,-2.620138
-0.6681713,0.2725575,-2.786707,0.3162242,-0.2664317,-2.647572,-0.3496177,0.2372406,-2.706762,0.3475822,0.02498858,-2.653751,-0.06873012,0.3100742,-2.663102,0.2783094,0.3091811,-2.619929
-0.6681713,0.2725575,-2.786707,0.3162242,-0.2664317,-2.647572,-0.3496177,0.2372406,-2.706762,0.3475822,0.02498858,-2.653751,-0.06873012,0.3100742,-2.663102,0.2783094,0.3091811,-2.619929
-0.6758608,0.3441654,-2.77513,0.3160887,-0.26662,-2.647961,-0.3617111,0.2880027,-2.696819,0.3475855,0.0244798,-2.655353,-0.06708727,0.3100625,-2.659771,0.2799135,0.309119,-2.619639
-0.6758608,0.3441654,-2.77513,0.3160887,-0.26662,-2.647961,-0.3617111,0.2880027,-2.696819,0.3475855,0.0244798,-2.655353,-0.06708727,0.3100625,-2.659771,0.2799135,0.309119,-2.619639
-0.6758608,0.3441654,-2.77513,0.3160887,-0.26662,-2.647961,-0.3617111,0.2880027,-2.696819,0.3475855,0.0244798,-2.655353,-0.06708727,0.3100625,-2.659771,0.2799135,0.309119,-2.619639
-0.6758608,0.3441654,-2.77513,0.3160887,-0.26662,-2.647961,-0.3617111,0.2880027,-2.696819,0.3475855,0.0244798,-2.655353,-0.06708727,0.3100625,-2.659771,0.2799135,0.309119,-2.619639
-0.6709032,0.4252437,-2.747167,0.3159992,-0.2667515,-2.648057,-0.3628474,0.3358878,-2.687387,0.3474596,0.02391619,-2.656633,-0.06588852,0.3100033,-2.657158,0.2811734,0.3093048,-2.619853
-0.6709032,0.4252437,-2.747167,0.3159992,-0.2667515,-2.648057,-0.3628474,0.3358878,-2.687387,0.3474596,0.02391619,-2.656633,-0.06588852,0.3100033,-2.657158,0.2811734,0.3093048,-2.619853
-0.6709032,0.4252437,-2.747167,0.3159992,-0.2667515,-2.648057,-0.3628474,0.3358878,-2.687387,0.3474596,0.02391619,-2.656633,-0.06588852,0.3100033,-2.657158,0.2811734,0.3093048,-2.619853
-0.6709032,0.4252437,-2.747167,0.3159992,-0.2667515,-2.648057,-0.3628474,0.3358878,-2.687387,0.3474596,0.02391619,-2.656633,-0.06588852,0.3100033,-2.657158,0.2811734,0.3093048,-2.619853
-0.6568073,0.5094756,-2.711724,0.3159919,-0.2667529,-2.64806,-0.3600179,0.3780103,-2.673617,0.3475933,0.02384257,-2.657227,-0.06532038,0.3100347,-2.655674,0.2819952,0.30938,-2.620212
-0.6568073,0.5094756,-2.711724,0.3159919,-0.2667529,-2.64806,-0.3600179,0.3780103,-2.673617,0.3475933,0.02384257,-2.657227,-0.06532038,0.3100347,-2.655674,0.2819952,0.30938,-2.620212
-0.6147388,0.6580917,-2.621149,0.3159288,-0.2667751,-2.648065,-0.3467896,0.4568038,-2.63172,0.3476254,0.02373263,-2.6576,-0.0648659,0.3101841,-2.653501,0.2824365,0.3094308,-2.620387
