Hand_L, , ,Shoulder_L, , 
-0.848382,0.1994918,-2.908621,-0.2626212,0.3307339,-2.669596
-0.848382,0.1994918,-2.908621,-0.2626212,0.3307339,-2.669596
-0.8684537,0.3391741,-2.83515,-0.262,0.3255565,-2.658161
-0.8684537,0.3391741,-2.83515,-0.262,0.3255565,-2.658161
-0.8871673,0.4593298,-2.76544,-0.2647676,0.3194301,-2.653889
-0.8871673,0.4593298,-2.76544,-0.2647676,0.3194301,-2.653889
-0.88357,0.5375165,-2.70971,-0.2650741,0.3215692,-2.65624
-0.88357,0.5375165,-2.70971,-0.2650741,0.3215692,-2.65624
-0.8644179,0.6127614,-2.661894,-0.2684845,0.3222783,-2.650997
-0.8644179,0.6127614,-2.661894,-0.2684845,0.3222783,-2.650997
-0.8644179,0.6127614,-2.661894,-0.2684845,0.3222783,-2.650997
-0.8213729,0.6771492,-2.5777,-0.2732663,0.3228458,-2.64879
-0.8213729,0.6771492,-2.5777,-0.2732663,0.3228458,-2.64879
-0.7779071,0.72393,-2.496276,-0.2722656,0.3181243,-2.63889
-0.7779071,0.72393,-2.496276,-0.2722656,0.3181243,-2.63889
-0.7779071,0.72393,-2.496276,-0.2722656,0.3181243,-2.63889
-0.69074,0.7223191,-2.423494,-0.2690946,0.3199884,-2.634798
-0.69074,0.7223191,-2.423494,-0.2690946,0.3199884,-2.634798
-0.6202313,0.7231072,-2.350073,-0.2707611,0.3171503,-2.63266
-0.6202313,0.7231072,-2.350073,-0.2707611,0.3171503,-2.63266
-0.6202313,0.7231072,-2.350073,-0.2707611,0.3171503,-2.63266
-0.6202313,0.7231072,-2.350073,-0.2707611,0.3171503,-2.63266
-0.5156565,0.6958703,-2.236199,-0.2726579,0.3162574,-2.631624
-0.5156565,0.6958703,-2.236199,-0.2726579,0.3162574,-2.631624
-0.4404387,0.6645817,-2.16906,-0.2719916,0.3164192,-2.633236
-0.4404387,0.6645817,-2.16906,-0.2719916,0.3164192,-2.633236
-0.3859538,0.6238598,-2.123432,-0.2702722,0.3138061,-2.631273
-0.3859538,0.6238598,-2.123432,-0.2702722,0.3138061,-2.631273
-0.3859538,0.6238598,-2.123432,-0.2702722,0.3138061,-2.631273
-0.3859538,0.6238598,-2.123432,-0.2702722,0.3138061,-2.631273
-0.3336886,0.5822723,-2.081479,-0.2686003,0.3120196,-2.628815
-0.3336886,0.5822723,-2.081479,-0.2686003,0.3120196,-2.628815
-0.3336886,0.5822723,-2.081479,-0.2686003,0.3120196,-2.628815
-0.3336886,0.5822723,-2.081479,-0.2686003,0.3120196,-2.628815
-0.2615447,0.4805247,-2.034236,-0.2673573,0.3177802,-2.632088
-0.2615447,0.4805247,-2.034236,-0.2673573,0.3177802,-2.632088
-0.2196435,0.409328,-2.025484,-0.2706094,0.3200493,-2.633434
-0.2196435,0.409328,-2.025484,-0.2706094,0.3200493,-2.633434
-0.2028563,0.3508282,-2.010039,-0.2685046,0.3203677,-2.635462
-0.2028563,0.3508282,-2.010039,-0.2685046,0.3203677,-2.635462
-0.1923747,0.3125127,-2.009681,-0.2692074,0.3157635,-2.6189
-0.1923747,0.3125127,-2.009681,-0.2692074,0.3157635,-2.6189
-0.1923747,0.3125127,-2.009681,-0.2692074,0.3157635,-2.6189
-0.1923747,0.3125127,-2.009681,-0.2692074,0.3157635,-2.6189
-0.1836203,0.2844279,-2.004257,-0.266575,0.313969,-2.616534
-0.1836203,0.2844279,-2.004257,-0.266575,0.313969,-2.616534
-0.1836203,0.2844279,-2.004257,-0.266575,0.313969,-2.616534
-0.1877417,0.2615077,-2.002421,-0.2594723,0.3130102,-2.60314
-0.1877417,0.2615077,-2.002421,-0.2594723,0.3130102,-2.60314
-0.189802,0.2510284,-1.991956,-0.2574759,0.3076397,-2.590725
-0.189802,0.2510284,-1.991956,-0.2574759,0.3076397,-2.590725
-0.1921935,0.2520204,-1.992617,-0.2586603,0.3073452,-2.588905
-0.1921935,0.2520204,-1.992617,-0.2586603,0.3073452,-2.588905
-0.1961302,0.2554476,-1.994791,-0.2602767,0.310452,-2.589703
-0.1961302,0.2554476,-1.994791,-0.2602767,0.310452,-2.589703
-0.1961302,0.2554476,-1.994791,-0.2602767,0.310452,-2.589703
-0.1961302,0.2554476,-1.994791,-0.2602767,0.310452,-2.589703
-0.194071,0.2702762,-1.991794,-0.2620547,0.3099037,-2.593442
