Hand_L, , ,Shoulder_L, , 
-0.8493026,0.4275854,-2.855707,-0.2523466,0.3305787,-2.668428
-0.8493026,0.4275854,-2.855707,-0.2523466,0.3305787,-2.668428
-0.8493026,0.4275854,-2.855707,-0.2523466,0.3305787,-2.668428
-0.8493026,0.4275854,-2.855707,-0.2523466,0.3305787,-2.668428
-0.844826,0.5357713,-2.808138,-0.2557941,0.3296986,-2.670244
-0.844826,0.5357713,-2.808138,-0.2557941,0.3296986,-2.670244
-0.8344283,0.6140524,-2.759072,-0.2590634,0.3282527,-2.662423
-0.8344283,0.6140524,-2.759072,-0.2590634,0.3282527,-2.662423
-0.8344283,0.6140524,-2.759072,-0.2590634,0.3282527,-2.662423
-0.8344283,0.6140524,-2.759072,-0.2590634,0.3282527,-2.662423
-0.8344283,0.6140524,-2.759072,-0.2590634,0.3282527,-2.662423
-0.8068497,0.6867441,-2.681678,-0.2640554,0.3303067,-2.664396
-0.8068497,0.6867441,-2.681678,-0.2640554,0.3303067,-2.664396
-0.8068497,0.6867441,-2.681678,-0.2640554,0.3303067,-2.664396
-0.7765734,0.7478942,-2.610264,-0.263842,0.3293491,-2.651717
-0.7765734,0.7478942,-2.610264,-0.263842,0.3293491,-2.651717
-0.6788937,0.7562628,-2.482614,-0.2626503,0.3252868,-2.636086
-0.6788937,0.7562628,-2.482614,-0.2626503,0.3252868,-2.636086
-0.6788937,0.7562628,-2.482614,-0.2626503,0.3252868,-2.636086
-0.6788937,0.7562628,-2.482614,-0.2626503,0.3252868,-2.636086
-0.6788937,0.7562628,-2.482614,-0.2626503,0.3252868,-2.636086
-0.614916,0.7508291,-2.388191,-0.2613754,0.3257771,-2.632125
-0.614916,0.7508291,-2.388191,-0.2613754,0.3257771,-2.632125
-0.5592229,0.7363483,-2.305109,-0.2624868,0.3249276,-2.630872
-0.5592229,0.7363483,-2.305109,-0.2624868,0.3249276,-2.630872
-0.5592229,0.7363483,-2.305109,-0.2624868,0.3249276,-2.630872
-0.5592229,0.7363483,-2.305109,-0.2624868,0.3249276,-2.630872
-0.5592229,0.7363483,-2.305109,-0.2624868,0.3249276,-2.630872
-0.5035369,0.7096115,-2.233124,-0.2629811,0.3207742,-2.627277
-0.5035369,0.7096115,-2.233124,-0.2629811,0.3207742,-2.627277
-0.4436972,0.6726021,-2.172091,-0.2614605,0.3199662,-2.623085
-0.4436972,0.6726021,-2.172091,-0.2614605,0.3199662,-2.623085
-0.3513378,0.5879865,-2.088971,-0.2613414,0.3201371,-2.617822
-0.3513378,0.5879865,-2.088971,-0.2613414,0.3201371,-2.617822
-0.3513378,0.5879865,-2.088971,-0.2613414,0.3201371,-2.617822
-0.3513378,0.5879865,-2.088971,-0.2613414,0.3201371,-2.617822
-0.3513378,0.5879865,-2.088971,-0.2613414,0.3201371,-2.617822
-0.2897471,0.5097134,-2.045038,-0.2626338,0.3191249,-2.616593
-0.2897471,0.5097134,-2.045038,-0.2626338,0.3191249,-2.616593
-0.2399748,0.4393344,-2.026421,-0.2650023,0.3181254,-2.617098
-0.2399748,0.4393344,-2.026421,-0.2650023,0.3181254,-2.617098
-0.2399748,0.4393344,-2.026421,-0.2650023,0.3181254,-2.617098
-0.2057458,0.381054,-2.021849,-0.2658408,0.3225431,-2.617868
-0.2057458,0.381054,-2.021849,-0.2658408,0.3225431,-2.617868
-0.2057458,0.381054,-2.021849,-0.2658408,0.3225431,-2.617868
-0.2057458,0.381054,-2.021849,-0.2658408,0.3225431,-2.617868
-0.1757253,0.3244516,-1.993639,-0.2599991,0.3439915,-2.602166
-0.1757253,0.3244516,-1.993639,-0.2599991,0.3439915,-2.602166
-0.1733949,0.3030649,-1.985643,-0.2582412,0.3414767,-2.600547
-0.1733949,0.3030649,-1.985643,-0.2582412,0.3414767,-2.600547
-0.1736903,0.2976238,-1.984125,-0.2575909,0.3351219,-2.603908
-0.1736903,0.2976238,-1.984125,-0.2575909,0.3351219,-2.603908
-0.1675215,0.2973422,-1.975359,-0.2636404,0.3354667,-2.607494
-0.1675215,0.2973422,-1.975359,-0.2636404,0.3354667,-2.607494
-0.1675215,0.2973422,-1.975359,-0.2636404,0.3354667,-2.607494
-0.1675215,0.2973422,-1.975359,-0.2636404,0.3354667,-2.607494
-0.1675215,0.2973422,-1.975359,-0.2636404,0.3354667,-2.607494
-0.1617759,0.3103567,-1.968178,-0.2639533,0.3330212,-2.609976
-0.1617759,0.3103567,-1.968178,-0.2639533,0.3330212,-2.609976
-0.1669355,0.3216187,-1.967769,-0.2609985,0.3425375,-2.610129
