Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
0.1705111,-0.120813,-2.464942,0.5881327,0.3590333,-2.489227,0.1145973,0.02518629,-2.7482,0.6261412,0.1147069,-2.659975,0.1963423,0.3269109,-2.830687,0.5474325,0.3242096,-2.819815
0.1694563,-0.1015039,-2.457363,0.5799488,0.3283553,-2.452465,0.11518,0.02440017,-2.74771,0.6252395,0.115057,-2.658456,0.1957583,0.3253242,-2.83149,0.5465096,0.3215342,-2.819084
0.1694563,-0.1015039,-2.457363,0.5799488,0.3283553,-2.452465,0.11518,0.02440017,-2.74771,0.6252395,0.115057,-2.658456,0.1957583,0.3253242,-2.83149,0.5465096,0.3215342,-2.819084
0.1640985,-0.05027883,-2.442954,0.5812396,0.2905809,-2.437041,0.1156391,0.02402102,-2.746778,0.6221606,0.1148015,-2.657019,0.1948741,0.3231916,-2.831124,0.5455046,0.3190245,-2.818482
0.1640985,-0.05027883,-2.442954,0.5812396,0.2905809,-2.437041,0.1156391,0.02402102,-2.746778,0.6221606,0.1148015,-2.657019,0.1948741,0.3231916,-2.831124,0.5455046,0.3190245,-2.818482
0.1640985,-0.05027883,-2.442954,0.5812396,0.2905809,-2.437041,0.1156391,0.02402102,-2.746778,0.6221606,0.1148015,-2.657019,0.1948741,0.3231916,-2.831124,0.5455046,0.3190245,-2.818482
0.1640985,-0.05027883,-2.442954,0.5812396,0.2905809,-2.437041,0.1156391,0.02402102,-2.746778,0.6221606,0.1148015,-2.657019,0.1948741,0.3231916,-2.831124,0.5455046,0.3190245,-2.818482
0.1653258,-8.41007E-06,-2.419188,0.5777152,0.2396605,-2.412393,0.1259812,0.03279014,-2.726513,0.620285,0.1126536,-2.657984,0.1944554,0.3216677,-2.829993,0.545024,0.3172705,-2.816941
0.1653258,-8.41007E-06,-2.419188,0.5777152,0.2396605,-2.412393,0.1259812,0.03279014,-2.726513,0.620285,0.1126536,-2.657984,0.1944554,0.3216677,-2.829993,0.545024,0.3172705,-2.816941
0.1653258,-8.41007E-06,-2.419188,0.5611917,0.1884809,-2.411874,0.1259812,0.03279014,-2.726513,0.6192766,0.1100728,-2.662148,0.1944554,0.3216677,-2.829993,0.5440201,0.3155164,-2.816033
0.1632559,0.0406744,-2.405187,0.5611917,0.1884809,-2.411874,0.1238616,0.0464474,-2.708225,0.6192766,0.1100728,-2.662148,0.1934662,0.3196669,-2.829791,0.5440201,0.3155164,-2.816033
0.1617526,0.1085344,-2.396816,0.5612292,0.1231515,-2.428653,0.1081165,0.07174694,-2.683941,0.6189566,0.09709666,-2.684105,0.1914963,0.3120514,-2.825074,0.5433533,0.3141007,-2.816528
0.1617526,0.1085344,-2.396816,0.5612292,0.1231515,-2.428653,0.1081165,0.07174694,-2.683941,0.6189566,0.09709666,-2.684105,0.1914963,0.3120514,-2.825074,0.5433533,0.3141007,-2.816528
0.1791852,0.1594895,-2.417064,0.5613481,0.06077113,-2.414718,0.1055925,0.07059121,-2.679428,0.6176608,0.07485392,-2.683765,0.1925684,0.3106647,-2.822078,0.5436722,0.3136261,-2.817053
0.1791852,0.1594895,-2.417064,0.5613481,0.06077113,-2.414718,0.1055925,0.07059121,-2.679428,0.6176608,0.07485392,-2.683765,0.1925684,0.3106647,-2.822078,0.5436722,0.3136261,-2.817053
0.1791852,0.1594895,-2.417064,0.5613481,0.06077113,-2.414718,0.1055925,0.07059121,-2.679428,0.6176608,0.07485392,-2.683765,0.1925684,0.3106647,-2.822078,0.5436722,0.3136261,-2.817053
0.1862872,0.2392576,-2.426444,0.5639684,0.02440073,-2.418279,0.1057692,0.08584696,-2.659367,0.6195339,0.05952062,-2.687443,0.1925043,0.3094577,-2.819571,0.5436705,0.313625,-2.81705
0.1862872,0.2392576,-2.426444,0.5639684,0.02440073,-2.418279,0.1057692,0.08584696,-2.659367,0.6195339,0.05952062,-2.687443,0.1925043,0.3094577,-2.819571,0.5436705,0.313625,-2.81705
0.1862872,0.2392576,-2.426444,0.5639684,0.02440073,-2.418279,0.1057692,0.08584696,-2.659367,0.6195339,0.05952062,-2.687443,0.1925043,0.3094577,-2.819571,0.5436705,0.313625,-2.81705
0.1862872,0.2392576,-2.426444,0.5639684,0.02440073,-2.418279,0.1057692,0.08584696,-2.659367,0.6195339,0.05952062,-2.687443,0.1925043,0.3094577,-2.819571,0.5436705,0.313625,-2.81705
0.1776115,0.3082045,-2.444227,0.5592324,-0.02869556,-2.437449,0.1098431,0.1033581,-2.645511,0.6167846,0.04388953,-2.695121,0.1934472,0.3081899,-2.817151,0.5437764,0.3135868,-2.817014
0.1776115,0.3082045,-2.444227,0.5592324,-0.02869556,-2.437449,0.1098431,0.1033581,-2.645511,0.6167846,0.04388953,-2.695121,0.1934472,0.3081899,-2.817151,0.5437764,0.3135868,-2.817014
0.1821624,0.3511951,-2.460211,0.539605,-0.06286298,-2.444747,0.115374,0.1279213,-2.637371,0.6079471,0.02213464,-2.705269,0.19355,0.3081566,-2.817158,0.5443681,0.3137884,-2.81837
0.1821624,0.3511951,-2.460211,0.539605,-0.06286298,-2.444747,0.115374,0.1279213,-2.637371,0.6079471,0.02213464,-2.705269,0.19355,0.3081566,-2.817158,0.5443681,0.3137884,-2.81837
0.1897863,0.3849487,-2.509033,0.5363995,-0.08628777,-2.454637,0.1162019,0.1306752,-2.636675,0.6028844,0.01493423,-2.710876,0.1935251,0.3080465,-2.817251,0.5442983,0.3133712,-2.818957
0.1897863,0.3849487,-2.509033,0.5363995,-0.08628777,-2.454637,0.1162019,0.1306752,-2.636675,0.6028844,0.01493423,-2.710876,0.1935251,0.3080465,-2.817251,0.5442983,0.3133712,-2.818957
0.1898405,0.3918867,-2.524578,0.5343353,-0.1233298,-2.46507,0.1151359,0.1330178,-2.636784,0.598317,0.01024419,-2.710116,0.1933844,0.307675,-2.817556,0.5441458,0.3128356,-2.819209
0.1898405,0.3918867,-2.524578,0.5343353,-0.1233298,-2.46507,0.1151359,0.1330178,-2.636784,0.598317,0.01024419,-2.710116,0.1933844,0.307675,-2.817556,0.5441458,0.3128356,-2.819209
0.1898405,0.3918867,-2.524578,0.5343353,-0.1233298,-2.46507,0.1151359,0.1330178,-2.636784,0.598317,0.01024419,-2.710116,0.1933844,0.307675,-2.817556,0.5441458,0.3128356,-2.819209
0.1898405,0.3918867,-2.524578,0.5343353,-0.1233298,-2.46507,0.1151359,0.1330178,-2.636784,0.598317,0.01024419,-2.710116,0.1933844,0.307675,-2.817556,0.5441458,0.3128356,-2.819209
0.1884875,0.4002786,-2.532431,0.5325634,-0.1413568,-2.470139,0.1114187,0.1401588,-2.635607,0.5971267,0.007111162,-2.71156,0.19309,0.3071868,-2.817914,0.5437887,0.3119885,-2.819457
0.1884875,0.4002786,-2.532431,0.5325634,-0.1413568,-2.470139,0.1114187,0.1401588,-2.635607,0.5971267,0.007111162,-2.71156,0.19309,0.3071868,-2.817914,0.5437887,0.3119885,-2.819457
0.1888251,0.4167011,-2.56181,0.5341955,-0.1496794,-2.473521,0.1097786,0.1462731,-2.637374,0.5946322,0.00147125,-2.720156,0.1922349,0.3066947,-2.818155,0.5420744,0.309733,-2.818386
0.1888251,0.4167011,-2.56181,0.5341955,-0.1496794,-2.473521,0.1097786,0.1462731,-2.637374,0.5946322,0.00147125,-2.720156,0.1922349,0.3066947,-2.818155,0.5420744,0.309733,-2.818386
0.1894862,0.41951,-2.565758,0.5404257,-0.1600725,-2.490277,0.1092459,0.1499074,-2.638685,0.5917594,0.00107337,-2.726216,0.1919888,0.3063183,-2.818146,0.541808,0.309113,-2.818222
0.1894862,0.41951,-2.565758,0.5404257,-0.1600725,-2.490277,0.1092459,0.1499074,-2.638685,0.5917594,0.00107337,-2.726216,0.1919888,0.3063183,-2.818146,0.541808,0.309113,-2.818222
0.190182,0.4221939,-2.569755,0.5405445,-0.1601311,-2.490474,0.1088784,0.1532602,-2.638392,0.5929667,-0.000248836,-2.727972,0.1917691,0.304494,-2.817752,0.5417045,0.3072091,-2.81771
0.190182,0.4221939,-2.569755,0.5405445,-0.1601311,-2.490474,0.1088784,0.1532602,-2.638392,0.5929667,-0.000248836,-2.727972,0.1917691,0.304494,-2.817752,0.5417045,0.3072091,-2.81771
0.190182,0.4221939,-2.569755,0.5405445,-0.1601311,-2.490474,0.1088784,0.1532602,-2.638392,0.5929667,-0.000248836,-2.727972,0.1917691,0.304494,-2.817752,0.5417045,0.3072091,-2.81771
0.190182,0.4221939,-2.569755,0.5405445,-0.1601311,-2.490474,0.1088784,0.1532602,-2.638392,0.5929667,-0.000248836,-2.727972,0.1917691,0.304494,-2.817752,0.5417045,0.3072091,-2.81771
0.1950209,0.4217922,-2.587115,0.5346116,-0.1600694,-2.486466,0.108617,0.1538081,-2.638672,0.5914962,-0.002602283,-2.72682,0.1912746,0.3015788,-2.816934,0.5413765,0.3044875,-2.817477
0.1950209,0.4217922,-2.587115,0.5346116,-0.1600694,-2.486466,0.108617,0.1538081,-2.638672,0.5914962,-0.002602283,-2.72682,0.1912746,0.3015788,-2.816934,0.5413765,0.3044875,-2.817477
0.1948971,0.4222978,-2.587733,0.5344272,-0.1600549,-2.486549,0.108658,0.1538522,-2.63867,0.5901324,-0.00240445,-2.725729,0.1908796,0.2985309,-2.815258,0.5412129,0.3032598,-2.81662
0.1948971,0.4222978,-2.587733,0.5344272,-0.1600549,-2.486549,0.108658,0.1538522,-2.63867,0.5901324,-0.00240445,-2.725729,0.1908796,0.2985309,-2.815258,0.5412129,0.3032598,-2.81662
0.1929412,0.4236065,-2.572611,0.5336862,-0.1419371,-2.483555,0.1090993,0.1534457,-2.636353,0.5899269,-0.003890284,-2.725578,0.1910319,0.2968527,-2.814441,0.5413082,0.3025785,-2.816922
0.1929412,0.4236065,-2.572611,0.5336862,-0.1419371,-2.483555,0.1090993,0.1534457,-2.636353,0.5899269,-0.003890284,-2.725578,0.1910319,0.2968527,-2.814441,0.5413082,0.3025785,-2.816922
0.1936898,0.4184636,-2.561381,0.5261915,-0.1123469,-2.479919,0.1095833,0.1523787,-2.636813,0.5902597,-0.00468855,-2.726211,0.1909767,0.2941679,-2.812867,0.5413103,0.3017439,-2.81635
0.1936898,0.4184636,-2.561381,0.5261915,-0.1123469,-2.479919,0.1095833,0.1523787,-2.636813,0.5902597,-0.00468855,-2.726211,0.1909767,0.2941679,-2.812867,0.5413103,0.3017439,-2.81635
0.1900429,0.4063432,-2.545591,0.5301524,-0.09408302,-2.462346,0.1095879,0.1472012,-2.640112,0.59054,-0.006024282,-2.725485,0.1913877,0.2934977,-2.811635,0.5414997,0.3014138,-2.8167
0.1900429,0.4063432,-2.545591,0.5301524,-0.09408302,-2.462346,0.1095879,0.1472012,-2.640112,0.59054,-0.006024282,-2.725485,0.1913877,0.2934977,-2.811635,0.5414997,0.3014138,-2.8167
0.1900429,0.4063432,-2.545591,0.5301524,-0.09408302,-2.462346,0.1095879,0.1472012,-2.640112,0.59054,-0.006024282,-2.725485,0.1913877,0.2934977,-2.811635,0.5414997,0.3014138,-2.8167
0.1900429,0.4063432,-2.545591,0.5301524,-0.09408302,-2.462346,0.1095879,0.1472012,-2.640112,0.59054,-0.006024282,-2.725485,0.1913877,0.2934977,-2.811635,0.5414997,0.3014138,-2.8167
0.1824718,0.3634644,-2.482439,0.5393178,-0.04639519,-2.456752,0.1083212,0.1406132,-2.641943,0.5932602,-0.004892358,-2.725323,0.1914802,0.2936098,-2.811664,0.541984,0.3013367,-2.818356
0.1824718,0.3634644,-2.482439,0.5393178,-0.04639519,-2.456752,0.1083212,0.1406132,-2.641943,0.5932602,-0.004892358,-2.725323,0.1914802,0.2936098,-2.811664,0.541984,0.3013367,-2.818356
