-0.215438366,2.993032455,-2.90327692
-0.226941824,3.371831894,-2.856301785
-0.268721282,3.528327942,-2.832083941
-0.228687391,3.642326355,-2.544069767
-0.23107715,3.655338287,-2.378436089
-0.189706489,3.468517303,-1.806859016
-0.069980435,3.417562485,-1.507184386
0.069916353,3.266820908,-0.815703154
0.114353389,3.199995041,-0.487682521
0.195854008,3.027393341,0.154545724
0.233923122,2.864032745,0.427851617
0.267957151,2.514362097,1.05251205
0.222808614,2.305576324,1.279872656
0.267317414,1.800767779,1.756611824
0.266086191,1.535896182,1.953186512
0.361490965,0.936879992,2.114575624
