Hand_L, , ,Shoulder_L, , 
0.03537147,0.4791834,-2.227537,-0.1695317,0.2263337,-2.570898
0.07906958,0.4429415,-2.239226,-0.1585782,0.2828014,-2.581717
0.07906958,0.4429415,-2.239226,-0.1585782,0.2828014,-2.581717
0.07906958,0.4429415,-2.239226,-0.1585782,0.2828014,-2.581717
0.07906958,0.4429415,-2.239226,-0.1585782,0.2828014,-2.581717
0.109918,0.3984771,-2.245302,-0.1573709,0.3003277,-2.58386
0.109918,0.3984771,-2.245302,-0.1573709,0.3003277,-2.58386
0.1352246,0.3435239,-2.248699,-0.1555623,0.3070055,-2.585267
0.1352246,0.3435239,-2.248699,-0.1555623,0.3070055,-2.585267
0.1454348,0.2546212,-2.258857,-0.1594296,0.3017012,-2.58176
0.1454348,0.2546212,-2.258857,-0.1594296,0.3017012,-2.58176
0.1454348,0.2546212,-2.258857,-0.1594296,0.3017012,-2.58176
0.1454348,0.2546212,-2.258857,-0.1594296,0.3017012,-2.58176
0.1454348,0.2546212,-2.258857,-0.1594296,0.3017012,-2.58176
0.1661626,0.1741544,-2.273097,-0.159004,0.3045153,-2.584573
0.1661626,0.1741544,-2.273097,-0.159004,0.3045153,-2.584573
0.1768693,0.1142699,-2.273869,-0.1597625,0.3009721,-2.579058
0.1768693,0.1142699,-2.273869,-0.1597625,0.3009721,-2.579058
0.1403137,0.002982598,-2.297572,-0.1647259,0.3082782,-2.590646
0.1403137,0.002982598,-2.297572,-0.1647259,0.3082782,-2.590646
0.1403137,0.002982598,-2.297572,-0.1647259,0.3082782,-2.590646
0.1403137,0.002982598,-2.297572,-0.1647259,0.3082782,-2.590646
0.08359641,-0.07331455,-2.334344,-0.1647891,0.3090495,-2.592687
0.08359641,-0.07331455,-2.334344,-0.1647891,0.3090495,-2.592687
0.04280392,-0.1265431,-2.37225,-0.1644622,0.3110176,-2.598019
0.04280392,-0.1265431,-2.37225,-0.1644622,0.3110176,-2.598019
0.04280392,-0.1265431,-2.37225,-0.1644622,0.3110176,-2.598019
0.04280392,-0.1265431,-2.37225,-0.1644622,0.3110176,-2.598019
-0.0007096177,-0.1599242,-2.402165,-0.1670061,0.3140559,-2.604084
-0.0007096177,-0.1599242,-2.402165,-0.1670061,0.3140559,-2.604084
-0.04851578,-0.1859013,-2.418264,-0.1688771,0.3137426,-2.607524
-0.04851578,-0.1859013,-2.418264,-0.1688771,0.3137426,-2.607524
-0.1135179,-0.2129893,-2.420053,-0.1672536,0.3154396,-2.608078
-0.1135179,-0.2129893,-2.420053,-0.1672536,0.3154396,-2.608078
-0.1135179,-0.2129893,-2.420053,-0.1672536,0.3154396,-2.608078
-0.1135179,-0.2129893,-2.420053,-0.1672536,0.3154396,-2.608078
-0.1629913,-0.2337787,-2.413126,-0.1646743,0.3197564,-2.611573
-0.1629913,-0.2337787,-2.413126,-0.1646743,0.3197564,-2.611573
-0.2218459,-0.2456882,-2.417232,-0.1635239,0.309648,-2.598441
-0.2218459,-0.2456882,-2.417232,-0.1635239,0.309648,-2.598441
-0.290856,-0.2333547,-2.420184,-0.1779452,0.2666104,-2.59615
-0.290856,-0.2333547,-2.420184,-0.1779452,0.2666104,-2.59615
-0.290856,-0.2333547,-2.420184,-0.1779452,0.2666104,-2.59615
-0.3531504,-0.2040782,-2.41574,-0.1881833,0.2433536,-2.585459
-0.3531504,-0.2040782,-2.41574,-0.1881833,0.2433536,-2.585459
-0.3531504,-0.2040782,-2.41574,-0.1881833,0.2433536,-2.585459
-0.3531504,-0.2040782,-2.41574,-0.1881833,0.2433536,-2.585459
-0.4136017,-0.1710719,-2.410739,-0.1660663,0.2861894,-2.59341
-0.4136017,-0.1710719,-2.410739,-0.1660663,0.2861894,-2.59341
-0.468248,-0.1228931,-2.390886,-0.1589631,0.2997186,-2.596854
-0.468248,-0.1228931,-2.390886,-0.1589631,0.2997186,-2.596854
-0.468248,-0.1228931,-2.390886,-0.1589631,0.2997186,-2.596854
-0.468248,-0.1228931,-2.390886,-0.1589631,0.2997186,-2.596854
-0.4962007,-0.07101925,-2.368123,-0.1567979,0.2993959,-2.599123
-0.4962007,-0.07101925,-2.368123,-0.1567979,0.2993959,-2.599123
-0.5310263,-0.01141677,-2.350288,-0.1560582,0.3008092,-2.601595
-0.5310263,-0.01141677,-2.350288,-0.1560582,0.3008092,-2.601595
-0.5540695,0.05124576,-2.319623,-0.1557197,0.3009369,-2.60444
-0.5540695,0.05124576,-2.319623,-0.1557197,0.3009369,-2.60444
-0.5937158,0.1274056,-2.281823,-0.156162,0.3021477,-2.602799
-0.5937158,0.1274056,-2.281823,-0.156162,0.3021477,-2.602799
-0.5937158,0.1274056,-2.281823,-0.156162,0.3021477,-2.602799
-0.5937158,0.1274056,-2.281823,-0.156162,0.3021477,-2.602799
-0.6138114,0.2045023,-2.248529,-0.155101,0.3082518,-2.603308
-0.6138114,0.2045023,-2.248529,-0.155101,0.3082518,-2.603308
-0.6020965,0.267423,-2.223901,-0.1555301,0.3048527,-2.601706
-0.6020965,0.267423,-2.223901,-0.1555301,0.3048527,-2.601706
-0.5758062,0.3317738,-2.209917,-0.1559419,0.3049537,-2.602253
-0.5758062,0.3317738,-2.209917,-0.1559419,0.3049537,-2.602253
-0.5758062,0.3317738,-2.209917,-0.1559419,0.3049537,-2.602253
-0.5758062,0.3317738,-2.209917,-0.1559419,0.3049537,-2.602253
-0.5758062,0.3317738,-2.209917,-0.1559419,0.3049537,-2.602253
-0.5316774,0.3932287,-2.190738,-0.1556381,0.3054607,-2.60423
-0.5316774,0.3932287,-2.190738,-0.1556381,0.3054607,-2.60423
-0.4960428,0.4502452,-2.179855,-0.1573369,0.3028704,-2.600279
-0.4960428,0.4502452,-2.179855,-0.1573369,0.3028704,-2.600279
-0.4451834,0.4986337,-2.174935,-0.1572071,0.3049704,-2.600773
-0.4451834,0.4986337,-2.174935,-0.1572071,0.3049704,-2.600773
-0.4451834,0.4986337,-2.174935,-0.1572071,0.3049704,-2.600773
-0.4451834,0.4986337,-2.174935,-0.1572071,0.3049704,-2.600773
-0.3885907,0.5303934,-2.177219,-0.1588228,0.3051582,-2.602476
-0.3885907,0.5303934,-2.177219,-0.1588228,0.3051582,-2.602476
-0.3236982,0.5519024,-2.179826,-0.1589782,0.3078543,-2.603675
-0.3236982,0.5519024,-2.179826,-0.1589782,0.3078543,-2.603675
-0.2651688,0.5730279,-2.191301,-0.1596529,0.3029199,-2.591967
-0.2651688,0.5730279,-2.191301,-0.1596529,0.3029199,-2.591967
-0.2190426,0.5779285,-2.20296,-0.1594454,0.3021478,-2.588542
-0.2190426,0.5779285,-2.20296,-0.1594454,0.3021478,-2.588542
-0.1711008,0.5752262,-2.211119,-0.1587958,0.2981417,-2.587544
-0.1711008,0.5752262,-2.211119,-0.1587958,0.2981417,-2.587544
-0.1341127,0.5697679,-2.231014,-0.161996,0.3008265,-2.590573
-0.1341127,0.5697679,-2.231014,-0.161996,0.3008265,-2.590573
