Hand_L, , ,Shoulder_L, , 
0.1239287,0.1887654,-2.294358,-0.1681175,0.3058411,-2.594114
0.1239287,0.1887654,-2.294358,-0.1681175,0.3058411,-2.594114
0.1004799,0.09891446,-2.326993,-0.1694408,0.3037047,-2.58904
0.1004799,0.09891446,-2.326993,-0.1694408,0.3037047,-2.58904
0.079927,-0.01120374,-2.362038,-0.1712717,0.3043948,-2.58635
0.079927,-0.01120374,-2.362038,-0.1712717,0.3043948,-2.58635
0.04499566,-0.09304609,-2.37205,-0.1709219,0.3075348,-2.598711
0.04499566,-0.09304609,-2.37205,-0.1709219,0.3075348,-2.598711
-0.00732006,-0.1433138,-2.393533,-0.1704984,0.303183,-2.593553
-0.00732006,-0.1433138,-2.393533,-0.1704984,0.303183,-2.593553
-0.06005609,-0.1932153,-2.427941,-0.1699531,0.3061896,-2.600343
-0.06005609,-0.1932153,-2.427941,-0.1699531,0.3061896,-2.600343
-0.1103087,-0.2160604,-2.433344,-0.170334,0.3071923,-2.596945
-0.1103087,-0.2160604,-2.433344,-0.170334,0.3071923,-2.596945
-0.1620677,-0.2371953,-2.439364,-0.1676358,0.3086064,-2.596682
-0.1620677,-0.2371953,-2.439364,-0.1676358,0.3086064,-2.596682
-0.2220895,-0.2474416,-2.435656,-0.1667961,0.3090631,-2.601609
-0.2220895,-0.2474416,-2.435656,-0.1667961,0.3090631,-2.601609
-0.2220895,-0.2474416,-2.435656,-0.1670236,0.303989,-2.598283
-0.2905602,-0.2440462,-2.435826,-0.1670236,0.303989,-2.598283
-0.2905602,-0.2440462,-2.435826,-0.1670236,0.303989,-2.598283
-0.3694567,-0.2197916,-2.428194,-0.1656088,0.3019393,-2.598256
-0.3694567,-0.2197916,-2.428194,-0.1656088,0.3019393,-2.598256
-0.4414223,-0.1810049,-2.424366,-0.1617114,0.3058215,-2.599457
-0.4414223,-0.1810049,-2.424366,-0.1617114,0.3058215,-2.599457
-0.4939169,-0.137353,-2.418397,-0.1623888,0.3036562,-2.600873
-0.4939169,-0.137353,-2.418397,-0.1623888,0.3036562,-2.600873
-0.5244434,-0.07322378,-2.403278,-0.1633172,0.3025962,-2.600527
-0.5244434,-0.07322378,-2.403278,-0.1633172,0.3025962,-2.600527
-0.5562525,-0.01372486,-2.38297,-0.1633971,0.3076606,-2.605549
-0.5562525,-0.01372486,-2.38297,-0.1633971,0.3076606,-2.605549
-0.5891993,0.0518476,-2.367228,-0.1638517,0.3109935,-2.605759
-0.5891993,0.0518476,-2.367228,-0.1638517,0.3109935,-2.605759
-0.6276649,0.1253909,-2.347723,-0.1641085,0.3129413,-2.601283
-0.6276649,0.1253909,-2.347723,-0.1641085,0.3129413,-2.601283
-0.6489632,0.1955735,-2.309734,-0.1658813,0.3077302,-2.595746
-0.6489632,0.1955735,-2.309734,-0.1658813,0.3077302,-2.595746
-0.6480291,0.2559181,-2.288641,-0.1660279,0.3046198,-2.593711
-0.6480291,0.2559181,-2.288641,-0.1660279,0.3046198,-2.593711
-0.6243848,0.31736,-2.263218,-0.1656508,0.3047602,-2.592805
-0.6243848,0.31736,-2.263218,-0.1656508,0.3047602,-2.592805
-0.5826066,0.3721941,-2.238168,-0.1652179,0.3058088,-2.595294
-0.5826066,0.3721941,-2.238168,-0.1652179,0.3058088,-2.595294
-0.5826066,0.3721941,-2.238168,-0.1652179,0.3058088,-2.595294
-0.5235192,0.4150096,-2.221829,-0.165758,0.3022852,-2.591132
-0.5235192,0.4150096,-2.221829,-0.165758,0.3022852,-2.591132
-0.4579647,0.4569268,-2.196299,-0.1663952,0.3016108,-2.591753
-0.4579647,0.4569268,-2.196299,-0.1663952,0.3016108,-2.591753
-0.3993436,0.4891912,-2.176777,-0.1671679,0.3060577,-2.592566
-0.3993436,0.4891912,-2.176777,-0.1671679,0.3060577,-2.592566
-0.3367253,0.50723,-2.171165,-0.1690429,0.305718,-2.593169
-0.3367253,0.50723,-2.171165,-0.1690429,0.305718,-2.593169
-0.2735171,0.5119849,-2.171615,-0.1695581,0.3078767,-2.592284
-0.2735171,0.5119849,-2.171615,-0.1695581,0.3078767,-2.592284
-0.2106491,0.5103514,-2.174433,-0.1687625,0.3064908,-2.592006
-0.2106491,0.5103514,-2.174433,-0.1687625,0.3064908,-2.592006
-0.1572131,0.5080939,-2.174827,-0.1702785,0.3100474,-2.59445
-0.1572131,0.5080939,-2.174827,-0.1702785,0.3100474,-2.59445
-0.1283484,0.5051065,-2.178793,-0.1709415,0.3104532,-2.596656
-0.1283484,0.5051065,-2.178793,-0.1709415,0.3104532,-2.596656
-0.09431835,0.5049273,-2.189786,-0.1741653,0.3046603,-2.597079
-0.09431835,0.5049273,-2.189786,-0.1741653,0.3046603,-2.597079
-0.09431835,0.5049273,-2.189786,-0.1741653,0.3046603,-2.597079
-0.09431835,0.5049273,-2.189786,-0.1741653,0.3046603,-2.597079
-0.08313252,0.4970728,-2.197738,-0.1739465,0.3057452,-2.596378
-0.08313252,0.4970728,-2.197738,-0.1739465,0.3057452,-2.596378
-0.06613863,0.4948481,-2.203853,-0.1704481,0.3144917,-2.596471
-0.06613863,0.4948481,-2.203853,-0.1704481,0.3144917,-2.596471
-0.05899286,0.4952278,-2.204128,-0.1715384,0.3084901,-2.597427
