Hand_L, , ,Shoulder_L, , 
-0.05925549,0.5329754,-2.226615,-0.1542012,0.3031007,-2.586318
-0.05234173,0.5284034,-2.221511,-0.1510411,0.307919,-2.588748
-0.05234173,0.5284034,-2.221511,-0.1510411,0.307919,-2.588748
-0.03395787,0.5213846,-2.228734,-0.1503544,0.3063504,-2.587317
-0.03395787,0.5213846,-2.228734,-0.1503544,0.3063504,-2.587317
-0.03395787,0.5213846,-2.228734,-0.1503544,0.3063504,-2.587317
-0.03395787,0.5213846,-2.228734,-0.1503544,0.3063504,-2.587317
-0.01260616,0.5131946,-2.224998,-0.1531741,0.3033347,-2.583781
-0.01260616,0.5131946,-2.224998,-0.1531741,0.3033347,-2.583781
0.01178664,0.496189,-2.210459,-0.1588794,0.2833288,-2.583478
0.01178664,0.496189,-2.210459,-0.1588794,0.2833288,-2.583478
0.03458746,0.473164,-2.20552,-0.161122,0.2717593,-2.578846
0.03458746,0.473164,-2.20552,-0.161122,0.2717593,-2.578846
0.06515409,0.4442798,-2.20346,-0.1660408,0.2680081,-2.571332
0.06515409,0.4442798,-2.20346,-0.1660408,0.2680081,-2.571332
0.06515409,0.4442798,-2.20346,-0.1660408,0.2680081,-2.571332
0.09008126,0.4078065,-2.206062,-0.167952,0.2668358,-2.566512
0.09008126,0.4078065,-2.206062,-0.167952,0.2668358,-2.566512
0.09008126,0.4078065,-2.206062,-0.167952,0.2668358,-2.566512
0.09008126,0.4078065,-2.206062,-0.167952,0.2668358,-2.566512
0.1179476,0.3535846,-2.214977,-0.1723423,0.2674168,-2.565233
0.1179476,0.3535846,-2.214977,-0.1723423,0.2674168,-2.565233
0.1375454,0.2769012,-2.232011,-0.1722053,0.2568338,-2.566554
0.1375454,0.2769012,-2.232011,-0.1722053,0.2568338,-2.566554
0.1476375,0.2006672,-2.242517,-0.1639532,0.2957288,-2.578364
0.1476375,0.2006672,-2.242517,-0.1639532,0.2957288,-2.578364
0.1476375,0.2006672,-2.242517,-0.1639532,0.2957288,-2.578364
0.1476375,0.2006672,-2.242517,-0.1639532,0.2957288,-2.578364
0.1659108,0.1360107,-2.262744,-0.1597251,0.3121127,-2.587268
0.1659108,0.1360107,-2.262744,-0.1597251,0.3121127,-2.587268
0.1399742,0.06104886,-2.298016,-0.1610201,0.3107151,-2.586308
0.1399742,0.06104886,-2.298016,-0.1610201,0.3107151,-2.586308
0.09858028,-0.02675001,-2.337621,-0.1606209,0.3090565,-2.58731
0.09858028,-0.02675001,-2.337621,-0.1606209,0.3090565,-2.58731
0.09858028,-0.02675001,-2.337621,-0.1606209,0.3090565,-2.58731
0.09858028,-0.02675001,-2.337621,-0.1606209,0.3090565,-2.58731
0.06492945,-0.07881245,-2.365779,-0.1650074,0.314101,-2.598008
0.06492945,-0.07881245,-2.365779,-0.1650074,0.314101,-2.598008
-0.0105077,-0.1250832,-2.412339,-0.1668769,0.3101787,-2.592421
-0.0105077,-0.1250832,-2.412339,-0.1668769,0.3101787,-2.592421
-0.07328823,-0.1824535,-2.415142,-0.1656653,0.3071648,-2.595518
-0.07328823,-0.1824535,-2.415142,-0.1656653,0.3071648,-2.595518
-0.07328823,-0.1824535,-2.415142,-0.1656653,0.3071648,-2.595518
-0.07328823,-0.1824535,-2.415142,-0.1656653,0.3071648,-2.595518
-0.1362292,-0.2291975,-2.398058,-0.1633126,0.3134126,-2.606316
-0.1362292,-0.2291975,-2.398058,-0.1633126,0.3134126,-2.606316
-0.2020501,-0.2472516,-2.400697,-0.1656678,0.3142299,-2.606637
-0.2020501,-0.2472516,-2.400697,-0.1656678,0.3142299,-2.606637
-0.2740369,-0.2477306,-2.414978,-0.1651614,0.3137021,-2.605877
-0.2740369,-0.2477306,-2.414978,-0.1651614,0.3137021,-2.605877
-0.2740369,-0.2477306,-2.414978,-0.1651614,0.3137021,-2.605877
-0.2740369,-0.2477306,-2.414978,-0.1651614,0.3137021,-2.605877
-0.3436904,-0.2261955,-2.414672,-0.162704,0.3076024,-2.599549
-0.3436904,-0.2261955,-2.414672,-0.162704,0.3076024,-2.599549
-0.3884827,-0.18875,-2.42174,-0.1576307,0.3145039,-2.602067
-0.3884827,-0.18875,-2.42174,-0.1576307,0.3145039,-2.602067
-0.3884827,-0.18875,-2.42174,-0.1576307,0.3145039,-2.602067
-0.3884827,-0.18875,-2.42174,-0.1576307,0.3145039,-2.602067
