Hand_L, , ,Shoulder_L, , 
0.110932,0.02871509,-2.295479,-0.1518801,0.3010069,-2.5705
0.110932,0.02871509,-2.295479,-0.1518801,0.3010069,-2.5705
0.110932,0.02871509,-2.295479,-0.1518801,0.3010069,-2.5705
0.07362609,-0.07450512,-2.333526,-0.1530083,0.3012266,-2.572709
0.07362609,-0.07450512,-2.333526,-0.1530083,0.3012266,-2.572709
0.02073646,-0.1384539,-2.355814,-0.1520408,0.2999596,-2.574419
0.02073646,-0.1384539,-2.355814,-0.1520408,0.2999596,-2.574419
-0.03659141,-0.1835086,-2.378907,-0.1525813,0.2963363,-2.572335
-0.03659141,-0.1835086,-2.378907,-0.1525813,0.2963363,-2.572335
-0.08755903,-0.2029707,-2.365951,-0.1531323,0.3008579,-2.577973
-0.08755903,-0.2029707,-2.365951,-0.1531323,0.3008579,-2.577973
-0.1424887,-0.2176841,-2.374273,-0.1536134,0.298027,-2.573291
-0.1424887,-0.2176841,-2.374273,-0.1536134,0.298027,-2.573291
-0.1424887,-0.2176841,-2.374273,-0.1536134,0.298027,-2.573291
-0.1424887,-0.2176841,-2.374273,-0.1536134,0.298027,-2.573291
-0.2197624,-0.2291903,-2.373302,-0.1541597,0.3001543,-2.577193
-0.2197624,-0.2291903,-2.373302,-0.1541597,0.3001543,-2.577193
-0.278282,-0.2221629,-2.368825,-0.1540281,0.2997353,-2.577478
-0.278282,-0.2221629,-2.368825,-0.1540281,0.2997353,-2.577478
-0.3450166,-0.1970499,-2.368643,-0.1534802,0.3010771,-2.581522
-0.3450166,-0.1970499,-2.368643,-0.1534802,0.3010771,-2.581522
-0.4020407,-0.1547523,-2.366823,-0.1518318,0.2999798,-2.582407
-0.4020407,-0.1547523,-2.366823,-0.1518318,0.2999798,-2.582407
-0.4020407,-0.1547523,-2.366823,-0.1518318,0.2999798,-2.582407
-0.4020407,-0.1547523,-2.366823,-0.1518318,0.2999798,-2.582407
-0.461075,-0.1032149,-2.335285,-0.150223,0.2978933,-2.58307
-0.461075,-0.1032149,-2.335285,-0.150223,0.2978933,-2.58307
-0.4807754,-0.06010507,-2.328801,-0.1495703,0.2962728,-2.585351
-0.4807754,-0.06010507,-2.328801,-0.1495703,0.2962728,-2.585351
-0.5008832,0.004448268,-2.308992,-0.1503129,0.2973273,-2.585978
-0.5008832,0.004448268,-2.308992,-0.1503129,0.2973273,-2.585978
-0.5008832,0.004448268,-2.308992,-0.1503129,0.2973273,-2.585978
-0.5008832,0.004448268,-2.308992,-0.1503129,0.2973273,-2.585978
-0.5401453,0.07793884,-2.271296,-0.1493907,0.2985367,-2.586684
-0.5401453,0.07793884,-2.271296,-0.1493907,0.2985367,-2.586684
-0.5746756,0.1573865,-2.244504,-0.1484375,0.299103,-2.585143
-0.5746756,0.1573865,-2.244504,-0.1484375,0.299103,-2.585143
-0.5746756,0.1573865,-2.244504,-0.1484375,0.299103,-2.585143
-0.5832035,0.2171249,-2.229266,-0.1498467,0.2993701,-2.583104
-0.5832035,0.2171249,-2.229266,-0.1498467,0.2993701,-2.583104
-0.5832035,0.2171249,-2.229266,-0.1498467,0.2993701,-2.583104
-0.5832035,0.2171249,-2.229266,-0.1498467,0.2993701,-2.583104
-0.5642409,0.285707,-2.207369,-0.1504604,0.3025696,-2.581384
-0.5642409,0.285707,-2.207369,-0.1504604,0.3025696,-2.581384
-0.5071003,0.3732796,-2.194606,-0.1522157,0.3024524,-2.581742
-0.5071003,0.3732796,-2.194606,-0.1522157,0.3024524,-2.581742
-0.4508809,0.4275634,-2.179249,-0.1550566,0.3003232,-2.584197
-0.4508809,0.4275634,-2.179249,-0.1550566,0.3003232,-2.584197
-0.4001817,0.4643136,-2.182113,-0.1569875,0.3001933,-2.584841
-0.4001817,0.4643136,-2.182113,-0.1569875,0.3001933,-2.584841
-0.3514529,0.4899423,-2.188494,-0.1572389,0.3003959,-2.585397
-0.3514529,0.4899423,-2.188494,-0.1572389,0.3003959,-2.585397
-0.3098308,0.5079597,-2.196527,-0.1587534,0.3012753,-2.586929
-0.3098308,0.5079597,-2.196527,-0.1587534,0.3012753,-2.586929
-0.3098308,0.5079597,-2.196527,-0.1587534,0.3012753,-2.586929
-0.3098308,0.5079597,-2.196527,-0.1587534,0.3012753,-2.586929
-0.266977,0.5168806,-2.202671,-0.1590622,0.2998159,-2.586865
-0.266977,0.5168806,-2.202671,-0.1590622,0.2998159,-2.586865
-0.2305137,0.5185518,-2.208127,-0.159751,0.2985537,-2.587527
-0.2305137,0.5185518,-2.208127,-0.159751,0.2985537,-2.587527
-0.2305137,0.5185518,-2.208127,-0.159751,0.2985537,-2.587527
-0.2305137,0.5185518,-2.208127,-0.159751,0.2985537,-2.587527
-0.2305137,0.5185518,-2.208127,-0.159751,0.2985537,-2.587527
-0.2036909,0.5185207,-2.21305,-0.1611643,0.298633,-2.586066
