Hand_L, , ,Shoulder_L, , 
-0.4492782,-0.2252863,-2.84395,-0.2688452,0.3240842,-2.651306
-0.4492782,-0.2252863,-2.84395,-0.2688452,0.3240842,-2.651306
-0.5482875,-0.147114,-2.876981,-0.2629578,0.3282354,-2.654952
-0.5482875,-0.147114,-2.876981,-0.2629578,0.3282354,-2.654952
-0.6200643,-0.08414811,-2.919757,-0.2616234,0.3249731,-2.654473
-0.6200643,-0.08414811,-2.919757,-0.2616234,0.3249731,-2.654473
-0.705512,-0.01537295,-2.944594,-0.2571294,0.3168091,-2.646811
-0.705512,-0.01537295,-2.944594,-0.2571294,0.3168091,-2.646811
-0.705512,-0.01537295,-2.944594,-0.2571294,0.3168091,-2.646811
-0.705512,-0.01537295,-2.944594,-0.2571294,0.3168091,-2.646811
-0.7744716,0.07152715,-2.943417,-0.256958,0.3269427,-2.659295
-0.7744716,0.07152715,-2.943417,-0.256958,0.3269427,-2.659295
-0.8322966,0.2192345,-2.917787,-0.2533323,0.3058251,-2.662886
-0.8322966,0.2192345,-2.917787,-0.2533323,0.3058251,-2.662886
-0.8606332,0.3240325,-2.90339,-0.2543544,0.3190234,-2.658873
-0.8606332,0.3240325,-2.90339,-0.2543544,0.3190234,-2.658873
-0.8606332,0.3240325,-2.90339,-0.2543544,0.3190234,-2.658873
-0.8606332,0.3240325,-2.90339,-0.2543544,0.3190234,-2.658873
-0.8672109,0.4111609,-2.866448,-0.2534551,0.3275356,-2.656282
-0.8672109,0.4111609,-2.866448,-0.2534551,0.3275356,-2.656282
-0.8672109,0.4111609,-2.866448,-0.2534551,0.3275356,-2.656282
-0.8672109,0.4111609,-2.866448,-0.2534551,0.3275356,-2.656282
-0.8672109,0.4111609,-2.866448,-0.2534551,0.3275356,-2.656282
-0.8714814,0.511022,-2.809267,-0.2545078,0.3281552,-2.649154
-0.8714814,0.511022,-2.809267,-0.2545078,0.3281552,-2.649154
-0.8469472,0.6397988,-2.706554,-0.2588066,0.3299205,-2.646664
-0.8469472,0.6397988,-2.706554,-0.2588066,0.3299205,-2.646664
-0.8116747,0.6986659,-2.610057,-0.2621613,0.3257308,-2.633409
-0.8116747,0.6986659,-2.610057,-0.2621613,0.3257308,-2.633409
-0.7620074,0.7426064,-2.51862,-0.2628373,0.3254504,-2.624814
-0.7620074,0.7426064,-2.51862,-0.2628373,0.3254504,-2.624814
-0.686997,0.734121,-2.436788,-0.2615598,0.3263409,-2.625901
-0.686997,0.734121,-2.436788,-0.2615598,0.3263409,-2.625901
-0.686997,0.734121,-2.436788,-0.2615598,0.3263409,-2.625901
-0.686997,0.734121,-2.436788,-0.2615598,0.3263409,-2.625901
-0.6218691,0.7307951,-2.35474,-0.2646394,0.3239232,-2.623251
-0.6218691,0.7307951,-2.35474,-0.2646394,0.3239232,-2.623251
-0.6218691,0.7307951,-2.35474,-0.2646394,0.3239232,-2.623251
-0.6218691,0.7307951,-2.35474,-0.2646394,0.3239232,-2.623251
-0.5665624,0.7215075,-2.286005,-0.26454,0.3210296,-2.617309
