Hand_L, , ,Shoulder_L, , 
-0.3978112,-0.254791,-2.862453,-0.2747065,0.3240783,-2.670323
-0.4822959,-0.2197404,-2.935868,-0.2672139,0.3211253,-2.671473
-0.4822959,-0.2197404,-2.935868,-0.2672139,0.3211253,-2.671473
-0.4822959,-0.2197404,-2.935868,-0.2672139,0.3211253,-2.671473
-0.5496455,-0.1786681,-2.958032,-0.2616167,0.3218279,-2.67439
-0.5496455,-0.1786681,-2.958032,-0.2616167,0.3218279,-2.67439
-0.6200925,-0.1021793,-2.964231,-0.2603135,0.3243845,-2.677745
-0.6200925,-0.1021793,-2.964231,-0.2603135,0.3243845,-2.677745
-0.6200925,-0.1021793,-2.964231,-0.2603135,0.3243845,-2.677745
-0.6722471,-0.02728758,-2.974871,-0.2577261,0.3228146,-2.674124
-0.6722471,-0.02728758,-2.974871,-0.2577261,0.3228146,-2.674124
-0.6722471,-0.02728758,-2.974871,-0.2577261,0.3228146,-2.674124
-0.6722471,-0.02728758,-2.974871,-0.2577261,0.3228146,-2.674124
-0.7145486,0.06141142,-2.949908,-0.2563662,0.3239151,-2.674428
-0.7145486,0.06141142,-2.949908,-0.2563662,0.3239151,-2.674428
-0.7145486,0.06141142,-2.949908,-0.2563662,0.3239151,-2.674428
-0.7864566,0.2189041,-2.925391,-0.2538723,0.3255881,-2.67297
-0.7864566,0.2189041,-2.925391,-0.2538723,0.3255881,-2.67297
-0.8237506,0.3116747,-2.920383,-0.2546095,0.3323368,-2.673374
-0.8237506,0.3116747,-2.920383,-0.2546095,0.3323368,-2.673374
-0.8368697,0.4173204,-2.893468,-0.2558399,0.3327667,-2.673318
-0.8368697,0.4173204,-2.893468,-0.2558399,0.3327667,-2.673318
-0.8368697,0.4173204,-2.893468,-0.2558399,0.3327667,-2.673318
-0.846866,0.4991436,-2.840233,-0.2592812,0.328011,-2.674974
-0.846866,0.4991436,-2.840233,-0.2592812,0.328011,-2.674974
-0.846866,0.4991436,-2.840233,-0.2592812,0.328011,-2.674974
-0.846866,0.4991436,-2.840233,-0.2592812,0.328011,-2.674974
-0.8472189,0.5879405,-2.801032,-0.2615593,0.3306285,-2.671768
-0.8472189,0.5879405,-2.801032,-0.2615593,0.3306285,-2.671768
-0.7997554,0.6848858,-2.669512,-0.2650943,0.3339245,-2.663275
-0.7997554,0.6848858,-2.669512,-0.2650943,0.3339245,-2.663275
-0.7675638,0.7391886,-2.581722,-0.2663209,0.3317229,-2.652392
-0.7675638,0.7391886,-2.581722,-0.2663209,0.3317229,-2.652392
-0.7675638,0.7391886,-2.581722,-0.2663209,0.3317229,-2.652392
-0.6970219,0.743165,-2.494568,-0.2673737,0.3293197,-2.642117
-0.6970219,0.743165,-2.494568,-0.2673737,0.3293197,-2.642117
-0.6456777,0.7430397,-2.408298,-0.265749,0.3268549,-2.638633
-0.6456777,0.7430397,-2.408298,-0.265749,0.3268549,-2.638633
-0.6456777,0.7430397,-2.408298,-0.265749,0.3268549,-2.638633
-0.6456777,0.7430397,-2.408298,-0.265749,0.3268549,-2.638633
-0.5902483,0.7262208,-2.324495,-0.2648923,0.3240969,-2.632543
-0.5902483,0.7262208,-2.324495,-0.2648923,0.3240969,-2.632543
-0.4902654,0.6649089,-2.197773,-0.2653224,0.320326,-2.634219
-0.4902654,0.6649089,-2.197773,-0.2653224,0.320326,-2.634219
-0.4224496,0.6148043,-2.128948,-0.2668574,0.3216006,-2.630592
-0.4224496,0.6148043,-2.128948,-0.2668574,0.3216006,-2.630592
-0.3612385,0.5542773,-2.083969,-0.2644046,0.3226831,-2.625301
-0.3612385,0.5542773,-2.083969,-0.2644046,0.3226831,-2.625301
-0.3612385,0.5542773,-2.083969,-0.2644046,0.3226831,-2.625301
-0.3612385,0.5542773,-2.083969,-0.2644046,0.3226831,-2.625301
-0.3612385,0.5542773,-2.083969,-0.2644046,0.3226831,-2.625301
-0.3024102,0.4843413,-2.064288,-0.2653517,0.3224552,-2.624239
-0.3024102,0.4843413,-2.064288,-0.2653517,0.3224552,-2.624239
-0.2574637,0.4134185,-2.059453,-0.2667738,0.3267215,-2.626086
-0.2574637,0.4134185,-2.059453,-0.2667738,0.3267215,-2.626086
-0.2133255,0.3301896,-2.034371,-0.2658256,0.3357894,-2.617681
-0.2133255,0.3301896,-2.034371,-0.2658256,0.3357894,-2.617681
-0.2133255,0.3301896,-2.034371,-0.2658256,0.3357894,-2.617681
-0.1965427,0.2822857,-2.02331,-0.258949,0.3455378,-2.618322
-0.1965427,0.2822857,-2.02331,-0.258949,0.3455378,-2.618322
-0.1965427,0.2822857,-2.02331,-0.258949,0.3455378,-2.618322
-0.1965427,0.2822857,-2.02331,-0.258949,0.3455378,-2.618322
-0.1796387,0.2545645,-2.002248,-0.2526472,0.3545809,-2.61631
-0.1796387,0.2545645,-2.002248,-0.2526472,0.3545809,-2.61631
-0.1796387,0.2545645,-2.002248,-0.2526472,0.3545809,-2.61631
-0.1720097,0.248586,-1.993225,-0.2590834,0.3452139,-2.618891
-0.1720097,0.248586,-1.993225,-0.2590834,0.3452139,-2.618891
-0.1720097,0.248586,-1.993225,-0.2590834,0.3452139,-2.618891
-0.1720097,0.248586,-1.993225,-0.2590834,0.3452139,-2.618891
-0.1819511,0.2598336,-1.998386,-0.2593482,0.3262876,-2.59729
