Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.1967652,-0.401618,-2.634801,-0.2122007,-0.09891496,-2.69329,-0.1669871,0.1660935,-2.624646,0.0001304631,-0.05457852,-2.62585
-0.1967652,-0.401618,-2.634801,-0.2122007,-0.09891496,-2.69329,-0.1669871,0.1660935,-2.624646,0.0001304631,-0.05457852,-2.62585
-0.2092265,-0.4192463,-2.628557,-0.2153084,-0.1172202,-2.691814,-0.1669285,0.1605747,-2.623652,0.001634364,-0.05901761,-2.627163
-0.2092265,-0.4192463,-2.628557,-0.2153084,-0.1172202,-2.691814,-0.1669285,0.1605747,-2.623652,0.001634364,-0.05901761,-2.627163
-0.2092265,-0.4192463,-2.628557,-0.2153084,-0.1172202,-2.691814,-0.1669285,0.1605747,-2.623652,0.001634364,-0.05901761,-2.627163
-0.2092265,-0.4192463,-2.628557,-0.2153084,-0.1172202,-2.691814,-0.1669285,0.1605747,-2.623652,0.001634364,-0.05901761,-2.627163
-0.220896,-0.4218014,-2.653912,-0.2199796,-0.1202588,-2.693281,-0.1650324,0.1590477,-2.623668,0.002935029,-0.06100478,-2.627791
-0.220896,-0.4218014,-2.653912,-0.2199796,-0.1202588,-2.693281,-0.1650324,0.1590477,-2.623668,0.002935029,-0.06100478,-2.627791
-0.2326692,-0.4212867,-2.640254,-0.220838,-0.1229801,-2.688874,-0.1634672,0.153557,-2.618838,0.009209597,-0.06252938,-2.629605
-0.2326692,-0.4212867,-2.640254,-0.220838,-0.1229801,-2.688874,-0.1634672,0.153557,-2.618838,0.009209597,-0.06252938,-2.629605
-0.2551682,-0.397222,-2.636523,-0.2181436,-0.1082322,-2.684644,-0.1665445,0.1561781,-2.621362,0.004237724,-0.06160654,-2.627794
-0.2551682,-0.397222,-2.636523,-0.2181436,-0.1082322,-2.684644,-0.1665445,0.1561781,-2.621362,0.004237724,-0.06160654,-2.627794
-0.2936661,-0.3841115,-2.615921,-0.2229802,-0.1098629,-2.679849,-0.1706699,0.1533877,-2.620981,0.00124854,-0.06354922,-2.626681
