Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.2943737,-0.3573493,-2.54406,-0.2305499,-0.07949304,-2.655446,-0.1506292,0.1665777,-2.627316,0.008780671,-0.059509,-2.630633
-0.2943737,-0.3573493,-2.54406,-0.2305499,-0.07949304,-2.655446,-0.1506292,0.1665777,-2.627316,0.008780671,-0.059509,-2.630633
-0.3472648,-0.339592,-2.53149,-0.2439466,-0.08334231,-2.644408,-0.1570428,0.1970242,-2.645725,0.007301368,-0.02523618,-2.634445
-0.3472648,-0.339592,-2.53149,-0.2439466,-0.08334231,-2.644408,-0.1570428,0.1970242,-2.645725,0.007301368,-0.02523618,-2.634445
-0.3472648,-0.339592,-2.53149,-0.2439466,-0.08334231,-2.644408,-0.1570428,0.1970242,-2.645725,0.007301368,-0.02523618,-2.634445
-0.3472648,-0.339592,-2.53149,-0.2439466,-0.08334231,-2.644408,-0.1570428,0.1970242,-2.645725,0.007301368,-0.02523618,-2.634445
-0.4493692,-0.2781473,-2.505642,-0.2949017,-0.04999997,-2.607936,-0.1561563,0.2116702,-2.658181,0.01473787,-0.005071241,-2.637841
-0.4493692,-0.2781473,-2.505642,-0.2949017,-0.04999997,-2.607936,-0.1561563,0.2116702,-2.658181,0.01473787,-0.005071241,-2.637841
-0.5114488,-0.2248549,-2.477741,-0.3253684,-0.02892403,-2.589814,-0.1527344,0.2211943,-2.665267,0.01716463,0.004038847,-2.64083
-0.5114488,-0.2248549,-2.477741,-0.3253684,-0.02892403,-2.589814,-0.1527344,0.2211943,-2.665267,0.01716463,0.004038847,-2.64083
-0.5656589,-0.1593735,-2.468387,-0.3519996,0.003307385,-2.57965,-0.1498522,0.2243333,-2.670701,0.02009273,0.007810741,-2.641122
-0.5656589,-0.1593735,-2.468387,-0.3519996,0.003307385,-2.57965,-0.1498522,0.2243333,-2.670701,0.02009273,0.007810741,-2.641122
-0.6061269,-0.07924371,-2.448304,-0.3745527,0.04342334,-2.569783,-0.1508432,0.222839,-2.675635,0.01910197,0.006734181,-2.643004
-0.6061269,-0.07924371,-2.448304,-0.3745527,0.04342334,-2.569783,-0.1508432,0.222839,-2.675635,0.01910197,0.006734181,-2.643004
-0.6061269,-0.07924371,-2.448304,-0.3745527,0.04342334,-2.569783,-0.1508432,0.222839,-2.675635,0.01910197,0.006734181,-2.643004
-0.6061269,-0.07924371,-2.448304,-0.3745527,0.04342334,-2.569783,-0.1508432,0.222839,-2.675635,0.01910197,0.006734181,-2.643004
-0.6061269,-0.07924371,-2.448304,-0.3745527,0.04342334,-2.569783,-0.1508432,0.222839,-2.675635,0.01910197,0.006734181,-2.643004
-0.6520503,-0.003138758,-2.421214,-0.4050669,0.08224712,-2.547773,-0.1429701,0.2514207,-2.666716,0.02340928,0.03119359,-2.647372
-0.6520503,-0.003138758,-2.421214,-0.4050669,0.08224712,-2.547773,-0.1429701,0.2514207,-2.666716,0.02340928,0.03119359,-2.647372
-0.6875226,0.08078627,-2.402621,-0.425561,0.125401,-2.530466,-0.1429556,0.2375161,-2.666714,0.0230862,0.01731766,-2.643005
-0.6875226,0.08078627,-2.402621,-0.425561,0.125401,-2.530466,-0.1429556,0.2375161,-2.666714,0.0230862,0.01731766,-2.643005
-0.699788,0.158785,-2.385697,-0.432745,0.1720865,-2.518378,-0.1438932,0.234279,-2.665189,0.02221222,0.01391292,-2.643003
-0.699788,0.158785,-2.385697,-0.432745,0.1720865,-2.518378,-0.1438932,0.234279,-2.665189,0.02221222,0.01391292,-2.643003
-0.7036695,0.2364579,-2.382768,-0.4316759,0.2212086,-2.510041,-0.1413196,0.2378228,-2.664145,0.02239561,0.01575472,-2.641152
-0.7036695,0.2364579,-2.382768,-0.4316759,0.2212086,-2.510041,-0.1413196,0.2378228,-2.664145,0.02239561,0.01575472,-2.641152
-0.694863,0.3205329,-2.364965,-0.429796,0.2668229,-2.50341,-0.1272361,0.2509976,-2.648308,0.0243503,0.01978618,-2.640709
-0.694863,0.3205329,-2.364965,-0.429796,0.2668229,-2.50341,-0.1272361,0.2509976,-2.648308,0.0243503,0.01978618,-2.640709
-0.6691463,0.4161577,-2.358705,-0.4143902,0.3153937,-2.498731,-0.1394015,0.2470041,-2.656865,0.01515823,0.01780067,-2.643694
-0.6691463,0.4161577,-2.358705,-0.4143902,0.3153937,-2.498731,-0.1394015,0.2470041,-2.656865,0.01515823,0.01780067,-2.643694
-0.6349391,0.4864064,-2.34798,-0.3989232,0.3537668,-2.49737,-0.1444685,0.2418972,-2.649012,0.01335134,0.01455414,-2.646146
-0.6349391,0.4864064,-2.34798,-0.3989232,0.3537668,-2.49737,-0.1444685,0.2418972,-2.649012,0.01335134,0.01455414,-2.646146
-0.5847142,0.5580661,-2.338084,-0.3816076,0.3823981,-2.492835,-0.1446082,0.2489703,-2.651349,0.01300844,0.02152413,-2.645516
-0.5847142,0.5580661,-2.338084,-0.3816076,0.3823981,-2.492835,-0.1446082,0.2489703,-2.651349,0.01300844,0.02152413,-2.645516
-0.5188661,0.6051532,-2.324215,-0.3546723,0.4039829,-2.492235,-0.1431739,0.2548514,-2.655051,0.01523894,0.02796458,-2.646809
-0.5188661,0.6051532,-2.324215,-0.3546723,0.4039829,-2.492235,-0.1431739,0.2548514,-2.655051,0.01523894,0.02796458,-2.646809
-0.4605305,0.6506431,-2.315606,-0.3323609,0.4271443,-2.489912,-0.1428615,0.2406742,-2.64051,0.01745329,0.01516143,-2.64588
-0.4605305,0.6506431,-2.315606,-0.3323609,0.4271443,-2.489912,-0.1428615,0.2406742,-2.64051,0.01745329,0.01516143,-2.64588
-0.3857197,0.6696944,-2.310836,-0.3101633,0.4285864,-2.486469,-0.1445601,0.2140571,-2.622783,0.01437201,-0.01095647,-2.646307
-0.3857197,0.6696944,-2.310836,-0.3101633,0.4285864,-2.486469,-0.1445601,0.2140571,-2.622783,0.01437201,-0.01095647,-2.646307
-0.3857197,0.6696944,-2.310836,-0.3101633,0.4285864,-2.486469,-0.1445601,0.2140571,-2.622783,0.01437201,-0.01095647,-2.646307
-0.3075684,0.6789602,-2.303477,-0.2884017,0.4332204,-2.485845,-0.1418367,0.1992916,-2.619107,0.016158,-0.02594204,-2.648965
-0.3075684,0.6789602,-2.303477,-0.2884017,0.4332204,-2.485845,-0.1418367,0.1992916,-2.619107,0.016158,-0.02594204,-2.648965
-0.2342601,0.6783336,-2.308606,-0.2695861,0.434234,-2.490642,-0.1503365,0.1889808,-2.622155,0.01027929,-0.03485745,-2.648805
-0.2342601,0.6783336,-2.308606,-0.2695861,0.434234,-2.490642,-0.1503365,0.1889808,-2.622155,0.01027929,-0.03485745,-2.648805
-0.170394,0.671648,-2.320648,-0.2538556,0.4330281,-2.494612,-0.1511648,0.2204346,-2.64681,0.009521315,-0.004469475,-2.649769
-0.170394,0.671648,-2.320648,-0.2538556,0.4330281,-2.494612,-0.1511648,0.2204346,-2.64681,0.009521315,-0.004469475,-2.649769
-0.0957791,0.6713089,-2.328571,-0.2415748,0.4513207,-2.480177,-0.1524608,0.2220833,-2.641876,0.0137326,0.001021677,-2.650133
-0.0957791,0.6713089,-2.328571,-0.2415748,0.4513207,-2.480177,-0.1524608,0.2220833,-2.641876,0.0137326,0.001021677,-2.650133
-0.02506092,0.6500396,-2.345982,-0.2211068,0.4557843,-2.470439,-0.1493988,0.2206377,-2.63925,0.01784745,0.0002796534,-2.649342
-0.02506092,0.6500396,-2.345982,-0.2211068,0.4557843,-2.470439,-0.1493988,0.2206377,-2.63925,0.01784745,0.0002796534,-2.649342
0.03559965,0.611504,-2.370267,-0.2035691,0.4567496,-2.47272,-0.1488028,0.2231607,-2.642945,0.01910897,0.003133218,-2.648445
0.03559965,0.611504,-2.370267,-0.2035691,0.4567496,-2.47272,-0.1488028,0.2231607,-2.642945,0.01910897,0.003133218,-2.648445
0.08072361,0.5698918,-2.398523,-0.1893014,0.4569417,-2.470136,-0.1488252,0.2136542,-2.634314,0.01917966,-0.005706071,-2.650165
0.08072361,0.5698918,-2.398523,-0.1893014,0.4569417,-2.470136,-0.1488252,0.2136542,-2.634314,0.01917966,-0.005706071,-2.650165
0.1116887,0.538541,-2.410966,-0.1717798,0.4520493,-2.466462,-0.1486837,0.209744,-2.634623,0.01827252,-0.01069859,-2.647266
0.1116887,0.538541,-2.410966,-0.1717798,0.4520493,-2.466462,-0.1486837,0.209744,-2.634623,0.01827252,-0.01069859,-2.647266
0.134552,0.5021902,-2.423156,-0.156636,0.4419813,-2.459665,-0.1510129,0.2017566,-2.628504,0.01794984,-0.01644474,-2.649303
0.134552,0.5021902,-2.423156,-0.156636,0.4419813,-2.459665,-0.1510129,0.2017566,-2.628504,0.01794984,-0.01644474,-2.649303
0.134552,0.5021902,-2.423156,-0.156636,0.4419813,-2.459665,-0.1510129,0.2017566,-2.628504,0.01794984,-0.01644474,-2.649303
0.134552,0.5021902,-2.423156,-0.156636,0.4419813,-2.459665,-0.1510129,0.2017566,-2.628504,0.01794984,-0.01644474,-2.649303
0.1420807,0.4791931,-2.441099,-0.1494711,0.4311783,-2.456919,-0.1326045,0.1813489,-2.613833,0.02397892,-0.04383687,-2.649328
0.1420807,0.4791931,-2.441099,-0.1494711,0.4311783,-2.456919,-0.1326045,0.1813489,-2.613833,0.02397892,-0.04383687,-2.649328
0.1478424,0.4652573,-2.445961,-0.1426279,0.4308084,-2.456171,-0.1147241,0.1648328,-2.600093,0.0294347,-0.06542479,-2.651897
0.1478424,0.4652573,-2.445961,-0.1426279,0.4308084,-2.456171,-0.1147241,0.1648328,-2.600093,0.0294347,-0.06542479,-2.651897
0.1508582,0.462424,-2.454572,-0.1363302,0.4274444,-2.450466,-0.1122129,0.1573705,-2.598448,0.02906295,-0.07484917,-2.650698
0.1508582,0.462424,-2.454572,-0.1363302,0.4274444,-2.450466,-0.1122129,0.1573705,-2.598448,0.02906295,-0.07484917,-2.650698
0.1497071,0.4567931,-2.456674,-0.1352302,0.4305654,-2.450675,-0.113195,0.1491047,-2.595299,0.02764793,-0.08332343,-2.64809
0.1497071,0.4567931,-2.456674,-0.1352302,0.4305654,-2.450675,-0.113195,0.1491047,-2.595299,0.02764793,-0.08332343,-2.64809
0.1493659,0.4628487,-2.46131,-0.1315863,0.4287892,-2.448802,-0.114423,0.1437023,-2.593772,0.0285782,-0.08745816,-2.646367
