Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.1840088,-0.3806961,-2.577158,-0.2104197,-0.09633556,-2.691506,-0.1694364,0.2023903,-2.653924,-0.003954693,-0.01844065,-2.63245
-0.1840088,-0.3806961,-2.577158,-0.2104197,-0.09633556,-2.691506,-0.1694364,0.2023903,-2.653924,-0.003954693,-0.01844065,-2.63245
-0.1892222,-0.3679287,-2.59091,-0.2151724,-0.07964666,-2.695194,-0.1676059,0.2330491,-2.671429,-0.002942066,0.01355982,-2.635676
-0.1892222,-0.3679287,-2.59091,-0.2151724,-0.07964666,-2.695194,-0.1676059,0.2330491,-2.671429,-0.002942066,0.01355982,-2.635676
-0.2034652,-0.3504858,-2.615907,-0.2145289,-0.0540122,-2.695584,-0.1661294,0.1972285,-2.639245,0.0008462406,-0.02285699,-2.630581
-0.2034652,-0.3504858,-2.615907,-0.2145289,-0.0540122,-2.695584,-0.1661294,0.1972285,-2.639245,0.0008462406,-0.02285699,-2.630581
-0.2043038,-0.3754612,-2.611307,-0.2176199,-0.07960635,-2.694507,-0.1648068,0.2072617,-2.644059,0.00266126,-0.01262107,-2.63043
-0.2043038,-0.3754612,-2.611307,-0.2176199,-0.07960635,-2.694507,-0.1648068,0.2072617,-2.644059,0.00266126,-0.01262107,-2.63043
-0.2138448,-0.371345,-2.614813,-0.2175673,-0.07470772,-2.696463,-0.1649275,0.2121309,-2.647189,0.002188543,-0.008059837,-2.632164
-0.2138448,-0.371345,-2.614813,-0.2175673,-0.07470772,-2.696463,-0.1649275,0.2121309,-2.647189,0.002188543,-0.008059837,-2.632164
-0.2253637,-0.3703359,-2.614723,-0.2173166,-0.07276829,-2.69256,-0.164301,0.2108427,-2.646634,0.003894846,-0.008539997,-2.631397
-0.2253637,-0.3703359,-2.614723,-0.2173166,-0.07276829,-2.69256,-0.164301,0.2108427,-2.646634,0.003894846,-0.008539997,-2.631397
-0.2416763,-0.3727991,-2.615297,-0.219921,-0.07640335,-2.686398,-0.16176,0.2064875,-2.638922,0.007530586,-0.01243402,-2.632225
-0.2416763,-0.3727991,-2.615297,-0.219921,-0.07640335,-2.686398,-0.16176,0.2064875,-2.638922,0.007530586,-0.01243402,-2.632225
-0.2661258,-0.3726457,-2.605737,-0.2193525,-0.08325642,-2.688091,-0.1601059,0.2147469,-2.649235,0.009277659,-0.003288009,-2.630265
-0.2661258,-0.3726457,-2.605737,-0.2193525,-0.08325642,-2.688091,-0.1601059,0.2147469,-2.649235,0.009277659,-0.003288009,-2.630265
-0.3128496,-0.3627154,-2.589226,-0.2268448,-0.0889061,-2.685211,-0.1691095,0.1785673,-2.63655,0.005956456,-0.03555268,-2.630709
-0.3128496,-0.3627154,-2.589226,-0.2268448,-0.0889061,-2.685211,-0.1691095,0.1785673,-2.63655,0.005956456,-0.03555268,-2.630709
-0.3673568,-0.3410482,-2.575521,-0.2511505,-0.082068,-2.668732,-0.1755782,0.1531114,-2.628088,0.002637734,-0.0586421,-2.629867
-0.3673568,-0.3410482,-2.575521,-0.2511505,-0.082068,-2.668732,-0.1755782,0.1531114,-2.628088,0.002637734,-0.0586421,-2.629867
-0.4218311,-0.3223564,-2.571693,-0.2798839,-0.07901847,-2.649426,-0.1660021,0.1497024,-2.620169,0.01089376,-0.06308587,-2.627919
-0.4218311,-0.3223564,-2.571693,-0.2798839,-0.07901847,-2.649426,-0.1660021,0.1497024,-2.620169,0.01089376,-0.06308587,-2.627919
