Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.5442037,-0.2037337,-2.495452,-0.3539378,-0.02734446,-2.59574,-0.1372774,0.1554047,-2.607136,0.03104542,-0.06240281,-2.635959
-0.5442037,-0.2037337,-2.495452,-0.3539378,-0.02734446,-2.59574,-0.1372774,0.1554047,-2.607136,0.03104542,-0.06240281,-2.635959
-0.5442037,-0.2037337,-2.495452,-0.3539378,-0.02734446,-2.59574,-0.1372774,0.1554047,-2.607136,0.03104542,-0.06240281,-2.635959
-0.5442037,-0.2037337,-2.495452,-0.3539378,-0.02734446,-2.59574,-0.1372774,0.1554047,-2.607136,0.03104542,-0.06240281,-2.635959
-0.6048072,-0.1392673,-2.479031,-0.3866574,0.003416728,-2.579968,-0.1502735,0.1869234,-2.627636,0.02265038,-0.02871034,-2.639413
-0.6048072,-0.1392673,-2.479031,-0.3866574,0.003416728,-2.579968,-0.1502735,0.1869234,-2.627636,0.02265038,-0.02871034,-2.639413
-0.6048072,-0.1392673,-2.479031,-0.4223445,0.03851311,-2.570416,-0.1554303,0.2070311,-2.648202,0.01688979,-0.009097867,-2.638915
-0.6620611,-0.06308405,-2.463053,-0.4223445,0.03851311,-2.570416,-0.1554303,0.2070311,-2.648202,0.01688979,-0.009097867,-2.638915
-0.6620611,-0.06308405,-2.463053,-0.4223445,0.03851311,-2.570416,-0.1554303,0.2070311,-2.648202,0.01688979,-0.009097867,-2.638915
-0.6930265,0.02363832,-2.442203,-0.4399213,0.09199376,-2.555029,-0.1543525,0.2134982,-2.646988,0.01506296,-0.005175252,-2.637341
-0.6930265,0.02363832,-2.442203,-0.4399213,0.09199376,-2.555029,-0.1543525,0.2134982,-2.646988,0.01506296,-0.005175252,-2.637341
-0.7175249,0.1151753,-2.420519,-0.4545562,0.1371286,-2.539083,-0.1583563,0.2099992,-2.63546,0.01030611,-0.009207273,-2.642297
-0.7175249,0.1151753,-2.420519,-0.4545562,0.1371286,-2.539083,-0.1583563,0.2099992,-2.63546,0.01030611,-0.009207273,-2.642297
-0.7249981,0.1927488,-2.405933,-0.4580398,0.1876001,-2.524508,-0.1585798,0.211231,-2.63464,0.006968064,-0.01045717,-2.64295
-0.7249981,0.1927488,-2.405933,-0.4580398,0.1876001,-2.524508,-0.1585798,0.211231,-2.63464,0.006968064,-0.01045717,-2.64295
-0.7249981,0.1927488,-2.405933,-0.4580398,0.1876001,-2.524508,-0.1585798,0.211231,-2.63464,0.006968064,-0.01045717,-2.64295
-0.7249981,0.1927488,-2.405933,-0.4580398,0.1876001,-2.524508,-0.1585798,0.211231,-2.63464,0.006968064,-0.01045717,-2.64295
-0.7144728,0.2821467,-2.388118,-0.4496,0.2505335,-2.513181,-0.1606458,0.2168412,-2.64015,0.002652737,-0.006595579,-2.639898
-0.7144728,0.2821467,-2.388118,-0.4496,0.2505335,-2.513181,-0.1606458,0.2168412,-2.64015,0.002652737,-0.006595579,-2.639898
-0.7018769,0.370539,-2.376856,-0.4461289,0.2948097,-2.507824,-0.1609326,0.2209642,-2.64099,0.001506553,-0.003190548,-2.639292
-0.7018769,0.370539,-2.376856,-0.4461289,0.2948097,-2.507824,-0.1609326,0.2209642,-2.64099,0.001506553,-0.003190548,-2.639292
-0.6781233,0.4528042,-2.365216,-0.4353758,0.3334779,-2.500725,-0.1629155,0.2107284,-2.629063,0.003564459,-0.01009439,-2.639351
-0.6781233,0.4528042,-2.365216,-0.4353758,0.3334779,-2.500725,-0.1629155,0.2107284,-2.629063,0.003564459,-0.01009439,-2.639351
-0.6416692,0.5238016,-2.359988,-0.4144111,0.3707877,-2.497868,-0.1623467,0.2069641,-2.625028,0.006477074,-0.01195942,-2.639264
-0.6416692,0.5238016,-2.359988,-0.4144111,0.3707877,-2.497868,-0.1623467,0.2069641,-2.625028,0.006477074,-0.01195942,-2.639264
-0.6416692,0.5238016,-2.359988,-0.4144111,0.3707877,-2.497868,-0.1623467,0.2069641,-2.625028,0.006477074,-0.01195942,-2.639264
-0.6416692,0.5238016,-2.359988,-0.4144111,0.3707877,-2.497868,-0.1623467,0.2069641,-2.625028,0.006477074,-0.01195942,-2.639264
-0.5797041,0.5839834,-2.349594,-0.3867583,0.3944625,-2.495067,-0.1597331,0.2138663,-2.626902,0.009046414,-0.005131963,-2.640875
-0.5797041,0.5839834,-2.349594,-0.3867583,0.3944625,-2.495067,-0.1597331,0.2138663,-2.626902,0.009046414,-0.005131963,-2.640875
-0.5797041,0.5839834,-2.349594,-0.3867583,0.3944625,-2.495067,-0.1597331,0.2138663,-2.626902,0.009046414,-0.005131963,-2.640875
-0.5797041,0.5839834,-2.349594,-0.3867583,0.3944625,-2.495067,-0.1597331,0.2138663,-2.626902,0.009046414,-0.005131963,-2.640875
-0.5146541,0.6408157,-2.341609,-0.3615498,0.416591,-2.49278,-0.1601362,0.2141244,-2.626925,0.009292107,-0.004306653,-2.642169
-0.5146541,0.6408157,-2.341609,-0.3615498,0.416591,-2.49278,-0.1601362,0.2141244,-2.626925,0.009292107,-0.004306653,-2.642169
-0.4401394,0.668821,-2.341727,-0.3316639,0.4277767,-2.500277,-0.1616404,0.218609,-2.633235,0.00722721,-0.0005833814,-2.64174
-0.4401394,0.668821,-2.341727,-0.3316639,0.4277767,-2.500277,-0.1616404,0.218609,-2.633235,0.00722721,-0.0005833814,-2.64174
-0.360501,0.6874943,-2.335371,-0.3111311,0.4330964,-2.498916,-0.1613239,0.2202606,-2.634385,0.007570425,0.0009919775,-2.641071
-0.360501,0.6874943,-2.335371,-0.3111311,0.4330964,-2.498916,-0.1613239,0.2202606,-2.634385,0.007570425,0.0009919775,-2.641071
-0.360501,0.6874943,-2.335371,-0.3111311,0.4330964,-2.498916,-0.1613239,0.2202606,-2.634385,0.007570425,0.0009919775,-2.641071
-0.2849845,0.6960313,-2.322268,-0.291096,0.4429033,-2.494793,-0.1621546,0.2135597,-2.629268,0.006791894,-0.005642722,-2.636815
-0.2849845,0.6960313,-2.322268,-0.291096,0.4429033,-2.494793,-0.1621546,0.2135597,-2.629268,0.006791894,-0.005642722,-2.636815
-0.2849845,0.6960313,-2.322268,-0.291096,0.4429033,-2.494793,-0.1621546,0.2135597,-2.629268,0.006791894,-0.005642722,-2.636815
-0.2849845,0.6960313,-2.322268,-0.291096,0.4429033,-2.494793,-0.1621546,0.2135597,-2.629268,0.006791894,-0.005642722,-2.636815
-0.2042946,0.695756,-2.319117,-0.2686391,0.4500293,-2.490099,-0.1642838,0.2226281,-2.633258,0.005106806,0.003756538,-2.640511
-0.2042946,0.695756,-2.319117,-0.2686391,0.4500293,-2.490099,-0.1642838,0.2226281,-2.633258,0.005106806,0.003756538,-2.640511
-0.1326975,0.6947814,-2.321352,-0.2485624,0.4591334,-2.479407,-0.1629093,0.2291449,-2.637427,0.00545768,0.009419871,-2.638834
-0.1326975,0.6947814,-2.321352,-0.2485624,0.4591334,-2.479407,-0.1629093,0.2291449,-2.637427,0.00545768,0.009419871,-2.638834
-0.06243762,0.6749299,-2.343814,-0.2391821,0.4634992,-2.472473,-0.1628728,0.2251142,-2.63429,0.00622635,0.006019221,-2.640327
-0.06243762,0.6749299,-2.343814,-0.2391821,0.4634992,-2.472473,-0.1628728,0.2251142,-2.63429,0.00622635,0.006019221,-2.640327
-0.06243762,0.6749299,-2.343814,-0.2391821,0.4634992,-2.472473,-0.1628728,0.2251142,-2.63429,0.008180339,-0.001604936,-2.641539
-0.06243762,0.6749299,-2.343814,-0.2391821,0.4634992,-2.472473,-0.1628728,0.2251142,-2.63429,0.008180339,-0.001604936,-2.641539
0.001158464,0.6488748,-2.366698,-0.2162281,0.4653668,-2.468414,-0.1617938,0.2164536,-2.628022,0.008180339,-0.001604936,-2.641539
0.001158464,0.6488748,-2.366698,-0.2162281,0.4653668,-2.468414,-0.1617938,0.2164536,-2.628022,0.008180339,-0.001604936,-2.641539
0.0529732,0.6192059,-2.394778,-0.1950417,0.4679523,-2.467249,-0.1610921,0.212757,-2.62642,0.009338446,-0.004865182,-2.641916
0.0529732,0.6192059,-2.394778,-0.1950417,0.4679523,-2.467249,-0.1610921,0.212757,-2.62642,0.009338446,-0.004865182,-2.641916
0.0827949,0.5878254,-2.411986,-0.1823766,0.4638952,-2.467076,-0.1587306,0.2108942,-2.626136,0.01072118,-0.00750829,-2.641595
0.0827949,0.5878254,-2.411986,-0.1823766,0.4638952,-2.467076,-0.1587306,0.2108942,-2.626136,0.01072118,-0.00750829,-2.641595
0.0827949,0.5878254,-2.411986,-0.1823766,0.4638952,-2.467076,-0.1587306,0.2108942,-2.626136,0.01072118,-0.00750829,-2.641595
0.0827949,0.5878254,-2.411986,-0.1823766,0.4638952,-2.467076,-0.1587306,0.2108942,-2.626136,0.01072118,-0.00750829,-2.641595
0.1009472,0.5619065,-2.427192,-0.1747326,0.4610347,-2.465608,-0.1593186,0.2055797,-2.624674,0.01053232,-0.01252549,-2.639937
0.1009472,0.5619065,-2.427192,-0.1747326,0.4610347,-2.465608,-0.1593186,0.2055797,-2.624674,0.01053232,-0.01252549,-2.639937
0.1205054,0.5342994,-2.450854,-0.1605951,0.4524567,-2.456677,-0.1569432,0.204798,-2.628592,0.01223598,-0.01412013,-2.637468
0.1205054,0.5342994,-2.450854,-0.1605951,0.4524567,-2.456677,-0.1569432,0.204798,-2.628592,0.01223598,-0.01412013,-2.637468
0.1355317,0.520557,-2.469247,-0.1456916,0.4498001,-2.451648,-0.1568849,0.2037248,-2.628015,0.01199677,-0.01543295,-2.637764
0.1355317,0.520557,-2.469247,-0.1456916,0.4498001,-2.451648,-0.1568849,0.2037248,-2.628015,0.01199677,-0.01543295,-2.637764
0.1355317,0.520557,-2.469247,-0.1456916,0.4498001,-2.451648,-0.1568849,0.2037248,-2.628015,0.01199677,-0.01543295,-2.637764
0.1355317,0.520557,-2.469247,-0.1456916,0.4498001,-2.451648,-0.1568849,0.2037248,-2.628015,0.01199677,-0.01543295,-2.637764
