Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.2775989,-0.403951,-2.613338,-0.2189201,-0.1041068,-2.675067,-0.1629301,0.2106875,-2.631574,0.007085389,-0.007785243,-2.627798
-0.2775989,-0.403951,-2.613338,-0.2189201,-0.1041068,-2.675067,-0.1629301,0.2106875,-2.631574,0.007085389,-0.007785243,-2.627798
-0.2775989,-0.403951,-2.613338,-0.2189201,-0.1041068,-2.675067,-0.1629301,0.2106875,-2.631574,0.007085389,-0.007785243,-2.627798
-0.2775989,-0.403951,-2.613338,-0.2189201,-0.1041068,-2.675067,-0.1629301,0.2106875,-2.631574,0.007085389,-0.007785243,-2.627798
-0.313562,-0.3849374,-2.594577,-0.223919,-0.09691633,-2.667924,-0.1632959,0.209951,-2.6375,0.005850599,-0.009017622,-2.628335
-0.313562,-0.3849374,-2.594577,-0.223919,-0.09691633,-2.667924,-0.1632959,0.209951,-2.6375,0.005850599,-0.009017622,-2.628335
-0.313562,-0.3849374,-2.594577,-0.223919,-0.09691633,-2.667924,-0.1632959,0.209951,-2.6375,0.005850599,-0.009017622,-2.628335
-0.3586461,-0.3714283,-2.574167,-0.2501929,-0.09324887,-2.653706,-0.163048,0.2123433,-2.641695,0.002611514,-0.009041985,-2.628083
-0.4216959,-0.3447371,-2.567401,-0.2725917,-0.0809993,-2.633801,-0.1610793,0.2134692,-2.64261,0.005526369,-0.007113972,-2.627569
-0.4216959,-0.3447371,-2.567401,-0.2725917,-0.0809993,-2.633801,-0.1610793,0.2134692,-2.64261,0.005526369,-0.007113972,-2.627569
-0.4742043,-0.293269,-2.526143,-0.3024049,-0.05248123,-2.610853,-0.1595587,0.2076004,-2.641706,0.01229441,-0.008906359,-2.626715
-0.4742043,-0.293269,-2.526143,-0.3024049,-0.05248123,-2.610853,-0.1595587,0.2076004,-2.641706,0.01229441,-0.008906359,-2.626715
-0.5244283,-0.2322731,-2.49515,-0.3226366,-0.02741578,-2.594858,-0.1571779,0.2102608,-2.647831,0.01293872,-0.00697683,-2.625557
-0.5244283,-0.2322731,-2.49515,-0.3226366,-0.02741578,-2.594858,-0.1571779,0.2102608,-2.647831,0.01293872,-0.00697683,-2.625557
-0.5728,-0.1712047,-2.476266,-0.3509372,0.00597551,-2.580405,-0.1571645,0.2063613,-2.644023,0.01366894,-0.01068979,-2.625391
-0.5728,-0.1712047,-2.476266,-0.3509372,0.00597551,-2.580405,-0.1571645,0.2063613,-2.644023,0.01366894,-0.01068979,-2.625391
-0.5728,-0.1712047,-2.476266,-0.3509372,0.00597551,-2.580405,-0.1571645,0.2063613,-2.644023,0.01366894,-0.01068979,-2.625391
-0.6333556,-0.08502619,-2.445114,-0.3841858,0.03858501,-2.562777,-0.1565613,0.2089449,-2.642239,0.01594243,-0.007058449,-2.626983
-0.6333556,-0.08502619,-2.445114,-0.3841858,0.03858501,-2.562777,-0.1565613,0.2089449,-2.642239,0.01594243,-0.007058449,-2.626983
-0.6333556,-0.08502619,-2.445114,-0.3841858,0.03858501,-2.562777,-0.1565613,0.2089449,-2.642239,0.01594243,-0.007058449,-2.626983
-0.6333556,-0.08502619,-2.445114,-0.3841858,0.03858501,-2.562777,-0.1565613,0.2089449,-2.642239,0.01594243,-0.007058449,-2.626983
-0.6690893,0.00680793,-2.413262,-0.4088457,0.08843709,-2.542732,-0.1564033,0.2095474,-2.641374,0.01409712,-0.008068354,-2.626417
-0.6690893,0.00680793,-2.413262,-0.4088457,0.08843709,-2.542732,-0.1564033,0.2095474,-2.641374,0.01409712,-0.008068354,-2.626417
-0.7072061,0.09163322,-2.391919,-0.435001,0.1331544,-2.5262,-0.1635776,0.2077428,-2.648256,0.00822892,-0.008090593,-2.625228
-0.7072061,0.09163322,-2.391919,-0.435001,0.1331544,-2.5262,-0.1635776,0.2077428,-2.648256,0.00822892,-0.008090593,-2.625228
-0.7266467,0.1737627,-2.377639,-0.4469488,0.1863978,-2.510099,-0.1637117,0.2110974,-2.640987,0.007400698,-0.005779251,-2.623315
-0.7266467,0.1737627,-2.377639,-0.4469488,0.1863978,-2.510099,-0.1637117,0.2110974,-2.640987,0.007400698,-0.005779251,-2.623315
-0.7229443,0.2716767,-2.371091,-0.4423695,0.2467685,-2.502546,-0.1619273,0.2090202,-2.626675,0.007856838,-0.009490055,-2.621381
-0.7229443,0.2716767,-2.371091,-0.4423695,0.2467685,-2.502546,-0.1619273,0.2090202,-2.626675,0.007856838,-0.009490055,-2.621381
-0.7037398,0.3659906,-2.359076,-0.4377598,0.2922266,-2.497721,-0.1629185,0.2078371,-2.617488,0.006445118,-0.01107594,-2.621087
-0.7037398,0.3659906,-2.359076,-0.4377598,0.2922266,-2.497721,-0.1629185,0.2078371,-2.617488,0.006445118,-0.01107594,-2.621087
-0.6898477,0.4517727,-2.355932,-0.4335836,0.3397989,-2.494255,-0.1633413,0.2054975,-2.61106,0.00711935,-0.01231481,-2.622437
-0.6898477,0.4517727,-2.355932,-0.4335836,0.3397989,-2.494255,-0.1633413,0.2054975,-2.61106,0.00711935,-0.01231481,-2.622437
-0.6644366,0.5274786,-2.355736,-0.4217547,0.381374,-2.491153,-0.1611881,0.2178415,-2.613354,0.00559865,-0.002896645,-2.622598
-0.6644366,0.5274786,-2.355736,-0.4217547,0.381374,-2.491153,-0.1611881,0.2178415,-2.613354,0.00559865,-0.002896645,-2.622598
-0.6179384,0.6064039,-2.360495,-0.3990435,0.4167522,-2.486808,-0.1629831,0.2173871,-2.613148,0.003225486,-0.00385157,-2.621882
-0.6179384,0.6064039,-2.360495,-0.3990435,0.4167522,-2.486808,-0.1629831,0.2173871,-2.613148,0.003225486,-0.00385157,-2.621882
-0.6179384,0.6064039,-2.360495,-0.3990435,0.4167522,-2.486808,-0.1629831,0.2173871,-2.613148,0.003225486,-0.00385157,-2.621882
-0.6179384,0.6064039,-2.360495,-0.3990435,0.4167522,-2.486808,-0.1629831,0.2173871,-2.613148,0.003225486,-0.00385157,-2.621882
-0.5587909,0.6561701,-2.36189,-0.3730276,0.4368711,-2.488933,-0.1656896,0.2158833,-2.610619,0.003435492,-0.003027068,-2.621368
-0.5587909,0.6561701,-2.36189,-0.3730276,0.4368711,-2.488933,-0.1656896,0.2158833,-2.610619,0.003435492,-0.003027068,-2.621368
-0.4846085,0.6761708,-2.364195,-0.3363682,0.4409539,-2.499969,-0.1650662,0.2124402,-2.607639,0.00429223,-0.006168505,-2.620955
-0.4846085,0.6761708,-2.364195,-0.3363682,0.4409539,-2.499969,-0.1650662,0.2124402,-2.607639,0.00429223,-0.006168505,-2.620955
-0.419346,0.7006393,-2.365523,-0.311598,0.4470546,-2.502599,-0.1640754,0.2129633,-2.608148,0.005285462,-0.005694425,-2.620776
-0.419346,0.7006393,-2.365523,-0.311598,0.4470546,-2.502599,-0.1640754,0.2129633,-2.608148,0.005285462,-0.005694425,-2.620776
-0.3625211,0.717502,-2.35525,-0.2913179,0.4572714,-2.503081,-0.1643185,0.2123985,-2.610179,0.005841343,-0.005729656,-2.621091
-0.3625211,0.717502,-2.35525,-0.2913179,0.4572714,-2.503081,-0.1643185,0.2123985,-2.610179,0.005841343,-0.005729656,-2.621091
-0.2935637,0.7222947,-2.345311,-0.2779855,0.4610045,-2.504808,-0.1665057,0.2101549,-2.610978,0.002065171,-0.009052629,-2.623876
-0.2935637,0.7222947,-2.345311,-0.2779855,0.4610045,-2.504808,-0.1665057,0.2101549,-2.610978,0.002065171,-0.009052629,-2.623876
-0.2333944,0.7233655,-2.347671,-0.2650222,0.4624329,-2.506235,-0.1667251,0.2097454,-2.614123,0.002398634,-0.009136335,-2.625602
-0.2333944,0.7233655,-2.347671,-0.2650222,0.4624329,-2.506235,-0.1667251,0.2097454,-2.614123,0.002398634,-0.009136335,-2.625602
-0.1682264,0.7230803,-2.352248,-0.247898,0.4686364,-2.504327,-0.1660788,0.2107977,-2.617475,0.002243108,-0.008866163,-2.624939
-0.1682264,0.7230803,-2.352248,-0.247898,0.4686364,-2.504327,-0.1660788,0.2107977,-2.617475,0.002243108,-0.008866163,-2.624939
-0.1068517,0.7120816,-2.355115,-0.2362925,0.4733919,-2.497685,-0.1672128,0.2117227,-2.61877,0.001499819,-0.007671706,-2.626061
-0.1068517,0.7120816,-2.355115,-0.2362925,0.4733919,-2.497685,-0.1672128,0.2117227,-2.61877,0.001499819,-0.007671706,-2.626061
-0.1068517,0.7120816,-2.355115,-0.2362925,0.4733919,-2.497685,-0.1672128,0.2117227,-2.61877,0.001499819,-0.007671706,-2.626061
-0.1068517,0.7120816,-2.355115,-0.2362925,0.4733919,-2.497685,-0.1672128,0.2117227,-2.61877,0.001499819,-0.007671706,-2.626061
-0.1068517,0.7120816,-2.355115,-0.2362925,0.4733919,-2.497685,-0.1672128,0.2117227,-2.61877,0.001499819,-0.007671706,-2.626061
-0.04674721,0.6920896,-2.353122,-0.2237761,0.4810086,-2.484315,-0.16587,0.2140941,-2.618829,0.002021633,-0.005904288,-2.626952
-0.04674721,0.6920896,-2.353122,-0.2237761,0.4810086,-2.484315,-0.16587,0.2140941,-2.618829,0.002021633,-0.005904288,-2.626952
0.01396894,0.6536927,-2.371144,-0.2116675,0.4839778,-2.478027,-0.1650307,0.2182222,-2.620343,0.003681588,-0.001081903,-2.630107
0.01396894,0.6536927,-2.371144,-0.2116675,0.4839778,-2.478027,-0.1650307,0.2182222,-2.620343,0.003681588,-0.001081903,-2.630107
0.05583829,0.6071056,-2.387748,-0.1981683,0.4748871,-2.480668,-0.1647759,0.2163519,-2.618904,0.002745591,-0.003934858,-2.626084
0.05583829,0.6071056,-2.387748,-0.1981683,0.4748871,-2.480668,-0.1647759,0.2163519,-2.618904,0.002745591,-0.003934858,-2.626084
0.08658703,0.551567,-2.391596,-0.1885232,0.4712062,-2.475341,-0.1622,0.212538,-2.619352,0.004443973,-0.00850457,-2.623163
0.08658703,0.551567,-2.391596,-0.1885232,0.4712062,-2.475341,-0.1622,0.212538,-2.619352,0.004443973,-0.00850457,-2.623163
0.1183672,0.5065449,-2.409198,-0.1703059,0.4695233,-2.465045,-0.1623422,0.2092322,-2.619488,0.005566792,-0.0108485,-2.624164
0.1183672,0.5065449,-2.409198,-0.1703059,0.4695233,-2.465045,-0.1623422,0.2092322,-2.619488,0.005566792,-0.0108485,-2.624164
0.1166532,0.473668,-2.412076,-0.1738639,0.460645,-2.466137,-0.1608833,0.2016309,-2.61293,0.007997132,-0.01733825,-2.625689
0.1166532,0.473668,-2.412076,-0.1738639,0.460645,-2.466137,-0.1608833,0.2016309,-2.61293,0.007997132,-0.01733825,-2.625689
0.1123369,0.4525022,-2.415518,-0.1775621,0.4500718,-2.464651,-0.1564019,0.1790204,-2.602847,0.0114904,-0.04032248,-2.621019
0.1123369,0.4525022,-2.415518,-0.1775621,0.4500718,-2.464651,-0.1564019,0.1790204,-2.602847,0.0114904,-0.04032248,-2.621019
0.110317,0.4375601,-2.43016,-0.1793971,0.444827,-2.469806,-0.1550201,0.1715861,-2.610514,0.01434328,-0.04721829,-2.616039
0.110317,0.4375601,-2.43016,-0.1793971,0.444827,-2.469806,-0.1550201,0.1715861,-2.610514,0.01434328,-0.04721829,-2.616039
0.112558,0.4374258,-2.429992,-0.1756201,0.4412734,-2.469357,-0.158044,0.1760749,-2.623129,0.01467108,-0.04014966,-2.619651
