Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.1214556,-0.3091945,-2.537945,-0.2039992,-0.05371995,-2.662055,-0.1660179,0.2061204,-2.631207,0.007818165,-0.009167172,-2.639603
-0.1214556,-0.3091945,-2.537945,-0.2039992,-0.05371995,-2.662055,-0.1660179,0.2061204,-2.631207,0.007818165,-0.009167172,-2.639603
-0.1214556,-0.3091945,-2.537945,-0.2039992,-0.05371995,-2.662055,-0.1660179,0.2061204,-2.631207,0.007818165,-0.009167172,-2.639603
-0.1214556,-0.3091945,-2.537945,-0.2039992,-0.05371995,-2.662055,-0.1660179,0.2061204,-2.631207,0.007818165,-0.009167172,-2.639603
-0.1426979,-0.3162578,-2.531711,-0.2037293,-0.05765705,-2.661396,-0.1651056,0.2113971,-2.638826,0.007374184,-0.005011346,-2.635648
-0.1426979,-0.3162578,-2.531711,-0.2037293,-0.05765705,-2.661396,-0.1651056,0.2113971,-2.638826,0.007374184,-0.005011346,-2.635648
-0.1748452,-0.3198567,-2.531631,-0.2062487,-0.05632384,-2.661322,-0.1625098,0.2115308,-2.637,0.007798771,-0.006704669,-2.635615
-0.1748452,-0.3198567,-2.531631,-0.2062487,-0.05632384,-2.661322,-0.1625098,0.2115308,-2.637,0.007798771,-0.006704669,-2.635615
-0.1948613,-0.3284668,-2.540378,-0.2139186,-0.05756355,-2.657286,-0.1608465,0.1705172,-2.62682,0.01495663,-0.0431951,-2.632212
-0.1948613,-0.3284668,-2.540378,-0.2139186,-0.05756355,-2.657286,-0.1608465,0.1705172,-2.62682,0.01495663,-0.0431951,-2.632212
-0.1948613,-0.3284668,-2.540378,-0.2139186,-0.05756355,-2.657286,-0.1608465,0.1705172,-2.62682,0.01495663,-0.0431951,-2.632212
-0.2353684,-0.3408943,-2.526608,-0.2176853,-0.0818839,-2.654152,-0.1609047,0.1620114,-2.621899,0.007001306,-0.05787225,-2.629279
-0.2353684,-0.3408943,-2.526608,-0.2176853,-0.0818839,-2.654152,-0.1609047,0.1620114,-2.621899,0.007001306,-0.05787225,-2.629279
-0.2791921,-0.3320633,-2.512935,-0.2257818,-0.09174787,-2.653981,-0.1638344,0.2001388,-2.637325,0.00302483,-0.02066855,-2.634388
-0.2791921,-0.3320633,-2.512935,-0.2257818,-0.09174787,-2.653981,-0.1638344,0.2001388,-2.637325,0.00302483,-0.02066855,-2.634388
-0.2791921,-0.3320633,-2.512935,-0.2257818,-0.09174787,-2.653981,-0.1638344,0.2001388,-2.637325,0.00302483,-0.02066855,-2.634388
-0.2791921,-0.3320633,-2.512935,-0.2257818,-0.09174787,-2.653981,-0.1638344,0.2001388,-2.637325,0.00302483,-0.02066855,-2.634388
-0.3393304,-0.3210189,-2.497454,-0.2452077,-0.09569518,-2.639194,-0.1644285,0.2175069,-2.651615,0.001939407,-0.003174013,-2.636625
