4,6
0.999999999998,1.0,0.999976959951,0.0422577226338,0.185306358164,1.27509012561e-16
5.18335240255e-13,2.42138472345e-16,2.42144255209e-16,1.21710518136e-16,1.43459915845e-16,0.523814101314
9.07487386143e-13,4.23932457554e-16,2.30400486795e-05,0.957742277366,0.814673064464,1.3314145556e-16
3.45123106159e-13,1.61223037151e-16,1.61226887554e-16,8.10574758085e-17,2.05773726634e-05,0.476185898686
0.5,0.5,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.0,0.5,0.5,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0
0.0,0.0,0.0,0.0,0.5,0.5
0.0,0.0,0.0,0.0,0.0,1.0
0.000508339641646,0.999491551847,1.08511446911e-07,2.22269414606e-16,2.22505002275e-16,2.22044604924e-16
0.0349849838148,0.345689491148,0.103991303259
0.474829662481,-0.704647492259,2.33839133063
0.35801175581,1.23827928709,0.652739084841
0.708043692472,0.566502657396,1.70794970156
-22.902719515560875
