Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.08511498,0.4571002,-1.853046,0.03909616,0.2234871,-1.932261,-0.004189236,0.1938589,-2.234936,-0.1798254,-0.01795058,-2.272444
-0.08507775,0.4581476,-1.854353,0.03909616,0.2234871,-1.932261,-0.004189236,0.1938589,-2.234936,-0.1798254,-0.01795058,-2.272444
-0.08507775,0.4581476,-1.854353,0.03909616,0.2234871,-1.932261,-0.004189236,0.1938589,-2.234936,-0.1798254,-0.01795058,-2.272444
-0.08244218,0.4604494,-1.851939,0.03829869,0.2231821,-1.930645,-0.00663185,0.2059788,-2.236926,-0.1747383,-0.01231556,-2.271132
-0.08244218,0.4604494,-1.851939,0.03829869,0.2231821,-1.930645,-0.00663185,0.2059788,-2.236926,-0.1747383,-0.01231556,-2.271132
-0.08434334,0.4597152,-1.853207,0.03872825,0.2230766,-1.930136,-0.006679042,0.2104766,-2.237229,-0.1721989,-0.009875725,-2.27133
-0.08434334,0.4597152,-1.853207,0.03872825,0.2230766,-1.930136,-0.006679042,0.2104766,-2.237229,-0.1721989,-0.009875725,-2.27133
-0.07924762,0.4571827,-1.851323,0.0382381,0.2187756,-1.934254,-0.007808385,0.1993262,-2.232893,-0.1764718,-0.01805033,-2.270476
-0.07924762,0.4571827,-1.851323,0.0382381,0.2187756,-1.934254,-0.007808385,0.1993262,-2.232893,-0.1764718,-0.01805033,-2.270476
-0.07996801,0.4588428,-1.849311,0.03742651,0.2194628,-1.933434,-0.007920933,0.1959111,-2.232424,-0.1778815,-0.02030564,-2.270994
-0.07996801,0.4588428,-1.849311,0.03742651,0.2194628,-1.933434,-0.007920933,0.1959111,-2.232424,-0.1778815,-0.02030564,-2.270994
-0.07996801,0.4588428,-1.849311,0.03742651,0.2194628,-1.933434,-0.007920933,0.1959111,-2.232424,-0.1778815,-0.02030564,-2.270994
-0.07996801,0.4588428,-1.849311,0.03742651,0.2194628,-1.933434,-0.007920933,0.1959111,-2.232424,-0.1778815,-0.02030564,-2.270994
-0.08348955,0.4587314,-1.851259,0.03561522,0.2199042,-1.932312,-0.008380309,0.195791,-2.231616,-0.1781102,-0.02049709,-2.270846
-0.08348955,0.4587314,-1.851259,0.03561522,0.2199042,-1.932312,-0.008380309,0.195791,-2.231616,-0.1781102,-0.02049709,-2.270846
-0.08906565,0.455276,-1.851197,0.03229955,0.2185815,-1.93137,-0.007683822,0.2062588,-2.235686,-0.1760686,-0.01124683,-2.273948
