Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.0711606,0.4624462,-1.823831,0.04961793,0.2377828,-1.94333,0.01592545,0.2238907,-2.259643,-0.1523573,0.003227445,-2.270409
-0.0711606,0.4624462,-1.823831,0.04961793,0.2377828,-1.94333,0.01592545,0.2238907,-2.259643,-0.1523573,0.003227445,-2.270409
-0.0711606,0.4624462,-1.823831,0.04961793,0.2377828,-1.94333,0.01592545,0.2238907,-2.259643,-0.1523573,0.003227445,-2.270409
-0.0711606,0.4624462,-1.823831,0.04961793,0.2377828,-1.94333,0.01592545,0.2238907,-2.259643,-0.1523573,0.003227445,-2.270409
-0.07279731,0.45972,-1.825297,0.04998326,0.2401171,-1.945252,0.0144299,0.2246125,-2.261075,-0.1540841,0.004153704,-2.272425
-0.07279731,0.45972,-1.825297,0.04998326,0.2401171,-1.945252,0.0144299,0.2246125,-2.261075,-0.1540841,0.004153704,-2.272425
-0.07629361,0.4732618,-1.825332,0.03590035,0.2422145,-1.937354,0.004847429,0.2136113,-2.253993,-0.1641477,-0.005924493,-2.272826
-0.07629361,0.4732618,-1.825332,0.03590035,0.2422145,-1.937354,0.004847429,0.2136113,-2.253993,-0.1641477,-0.005924493,-2.272826
-0.08239453,0.4800105,-1.825982,0.02435601,0.2435594,-1.931244,-0.003551999,0.2042506,-2.238772,-0.169496,-0.0154562,-2.273932
-0.08239453,0.4800105,-1.825982,0.02435601,0.2435594,-1.931244,-0.003551999,0.2042506,-2.238772,-0.169496,-0.0154562,-2.273932
-0.08806603,0.487204,-1.82661,0.01675452,0.2481479,-1.927386,-0.0111319,0.2095803,-2.233209,-0.1665144,-0.01645019,-2.275709
-0.08806603,0.487204,-1.82661,0.01675452,0.2481479,-1.927386,-0.0111319,0.2095803,-2.233209,-0.1665144,-0.01645019,-2.275709
-0.08806603,0.487204,-1.82661,0.01675452,0.2481479,-1.927386,-0.0111319,0.2095803,-2.233209,-0.1665144,-0.01645019,-2.275709
-0.08806603,0.487204,-1.82661,0.01675452,0.2481479,-1.927386,-0.0111319,0.2095803,-2.233209,-0.1665144,-0.01645019,-2.275709
-0.09976541,0.4899135,-1.829178,0.008956924,0.2538179,-1.925622,-0.01340878,0.2120624,-2.234096,-0.165175,-0.01671857,-2.275671
-0.09976541,0.4899135,-1.829178,0.008956924,0.2538179,-1.925622,-0.01340878,0.2120624,-2.234096,-0.165175,-0.01671857,-2.275671
-0.1203973,0.495321,-1.832918,-0.008136222,0.2576157,-1.921617,-0.01066408,0.2017242,-2.234525,-0.1713823,-0.02114721,-2.274144
-0.1203973,0.495321,-1.832918,-0.008136222,0.2576157,-1.921617,-0.01066408,0.2017242,-2.234525,-0.1713823,-0.02114721,-2.274144
-0.1203973,0.495321,-1.832918,-0.008136222,0.2576157,-1.921617,-0.01066408,0.2017242,-2.234525,-0.1713823,-0.02114721,-2.274144
-0.1203973,0.495321,-1.832918,-0.008136222,0.2576157,-1.921617,-0.01066408,0.2017242,-2.234525,-0.1713823,-0.02114721,-2.274144
-0.164159,0.4884765,-1.842129,-0.03174715,0.2572625,-1.926709,-0.008487566,0.2013992,-2.236058,-0.1722969,-0.01911146,-2.276696
-0.164159,0.4884765,-1.842129,-0.03174715,0.2572625,-1.926709,-0.008487566,0.2013992,-2.236058,-0.1722969,-0.01911146,-2.276696
-0.2065955,0.4661445,-1.856064,-0.04954528,0.2493775,-1.934164,-0.007694702,0.2011758,-2.236238,-0.1713996,-0.01950183,-2.276571
-0.2065955,0.4661445,-1.856064,-0.04954528,0.2493775,-1.934164,-0.007694702,0.2011758,-2.236238,-0.1713996,-0.01950183,-2.276571
-0.2495046,0.4365469,-1.874132,-0.06231799,0.2404353,-1.942668,-0.008257729,0.1890395,-2.23225,-0.1718802,-0.03127258,-2.274868
-0.2495046,0.4365469,-1.874132,-0.06231799,0.2404353,-1.942668,-0.008257729,0.1890395,-2.23225,-0.1718802,-0.03127258,-2.274868
-0.2972637,0.3978094,-1.890563,-0.0842867,0.226498,-1.946634,-0.01396368,0.1751787,-2.223689,-0.176794,-0.04398185,-2.274319
-0.2972637,0.3978094,-1.890563,-0.0842867,0.226498,-1.946634,-0.01396368,0.1751787,-2.223689,-0.176794,-0.04398185,-2.274319
-0.3388321,0.3507561,-1.904212,-0.1071823,0.2011075,-1.949211,0.003820435,0.1948692,-2.225178,-0.1795523,-0.009705482,-2.261273
-0.3388321,0.3507561,-1.904212,-0.1071823,0.2011075,-1.949211,0.003820435,0.1948692,-2.225178,-0.1795523,-0.009705482,-2.261273
-0.3388321,0.3507561,-1.904212,-0.1071823,0.2011075,-1.949211,0.003820435,0.1948692,-2.225178,-0.1795523,-0.009705482,-2.261273
-0.3388321,0.3507561,-1.904212,-0.1071823,0.2011075,-1.949211,0.003820435,0.1948692,-2.225178,-0.1795523,-0.009705482,-2.261273
-0.3714259,0.2876828,-1.912181,-0.1210444,0.167916,-1.955486,0.0136032,0.1998311,-2.224163,-0.1753182,0.0001649612,-2.262425
-0.3714259,0.2876828,-1.912181,-0.1210444,0.167916,-1.955486,0.0136032,0.1998311,-2.224163,-0.1753182,0.0001649612,-2.262425
-0.3714259,0.2876828,-1.912181,-0.1210444,0.167916,-1.955486,0.0136032,0.1998311,-2.224163,-0.1753182,0.0001649612,-2.262425
-0.4060532,0.1494252,-1.936172,-0.1340618,0.1008,-1.972245,0.01766246,0.200591,-2.227939,-0.1743682,0.002755177,-2.260747
-0.4060532,0.1494252,-1.936172,-0.1340618,0.1008,-1.972245,0.01766246,0.200591,-2.227939,-0.1743682,0.002755177,-2.260747
-0.4014453,0.03485016,-1.965012,-0.1258932,0.05829142,-1.992966,0.01994212,0.1977947,-2.229307,-0.1728598,0.0003946043,-2.260529
-0.4014453,0.03485016,-1.965012,-0.1258932,0.05829142,-1.992966,0.01994212,0.1977947,-2.229307,-0.1728598,0.0003946043,-2.260529
-0.4014453,0.03485016,-1.965012,-0.1258932,0.05829142,-1.992966,0.01994212,0.1977947,-2.229307,-0.1728598,0.0003946043,-2.260529
