Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.1108799,0.4315726,-1.791959,0.0262083,0.2355735,-1.933576,-0.01165172,0.1565089,-2.233163,-0.1794936,-0.06130719,-2.27195
-0.1115275,0.4309945,-1.793108,0.02668156,0.2358505,-1.935243,-0.01363117,0.1501783,-2.229629,-0.1787519,-0.06909207,-2.271738
-0.1115275,0.4309945,-1.793108,0.02668156,0.2358505,-1.935243,-0.01363117,0.1501783,-2.229629,-0.1787519,-0.06909207,-2.271738
-0.1137753,0.4299239,-1.792555,0.02761258,0.2373772,-1.932294,-0.01500851,0.148239,-2.227134,-0.1763737,-0.07331859,-2.271724
-0.1137753,0.4299239,-1.792555,0.02761258,0.2373772,-1.932294,-0.01500851,0.148239,-2.227134,-0.1763737,-0.07331859,-2.271724
-0.1141297,0.4308695,-1.794608,0.0279003,0.2378623,-1.933409,-0.0259729,0.146037,-2.222797,-0.1812557,-0.07896036,-2.27144
-0.1141297,0.4308695,-1.794608,0.0279003,0.2378623,-1.933409,-0.0259729,0.146037,-2.222797,-0.1812557,-0.07896036,-2.27144
-0.1132265,0.4334227,-1.796159,0.02796409,0.2372563,-1.931016,-0.03754075,0.1435918,-2.214348,-0.1874221,-0.08290873,-2.271868
-0.1132265,0.4334227,-1.796159,0.02796409,0.2372563,-1.931016,-0.03754075,0.1435918,-2.214348,-0.1874221,-0.08290873,-2.271868
-0.1132265,0.4334227,-1.796159,0.02796409,0.2372563,-1.931016,-0.03754075,0.1435918,-2.214348,-0.1874221,-0.08290873,-2.271868
-0.1132265,0.4334227,-1.796159,0.02796409,0.2372563,-1.931016,-0.03754075,0.1435918,-2.214348,-0.1874221,-0.08290873,-2.271868
-0.1132265,0.4334227,-1.796159,0.02796409,0.2372563,-1.931016,-0.03754075,0.1435918,-2.214348,-0.1874221,-0.08290873,-2.271868
-0.1108874,0.4362181,-1.794602,0.027281,0.2391731,-1.932351,-0.04082813,0.141114,-2.212263,-0.1895663,-0.08554395,-2.272387
-0.1108874,0.4362181,-1.794602,0.027281,0.2391731,-1.932351,-0.04082813,0.141114,-2.212263,-0.1895663,-0.08554395,-2.272387
-0.1090945,0.4431976,-1.794342,0.02420606,0.2398273,-1.92931,-0.0418256,0.1439075,-2.212575,-0.1880288,-0.08422037,-2.273435
-0.1090945,0.4431976,-1.794342,0.02420606,0.2398273,-1.92931,-0.0418256,0.1439075,-2.212575,-0.1880288,-0.08422037,-2.273435
-0.1090945,0.4431976,-1.794342,0.02420606,0.2398273,-1.92931,-0.0418256,0.1439075,-2.212575,-0.1880288,-0.08422037,-2.273435
-0.1090945,0.4431976,-1.794342,0.02420606,0.2398273,-1.92931,-0.0418256,0.1439075,-2.212575,-0.1880288,-0.08422037,-2.273435
-0.1086291,0.4472289,-1.795585,0.0225454,0.2413989,-1.929744,-0.04240299,0.1434347,-2.211372,-0.1878816,-0.08522123,-2.27203
-0.1086291,0.4472289,-1.795585,0.0225454,0.2413989,-1.929744,-0.04240299,0.1434347,-2.211372,-0.1878816,-0.08522123,-2.27203
-0.1104784,0.4515755,-1.793023,0.01788423,0.24399,-1.927151,-0.04248942,0.1408288,-2.212581,-0.1878108,-0.08853232,-2.270906
-0.1104784,0.4515755,-1.793023,0.01788423,0.24399,-1.927151,-0.04248942,0.1408288,-2.212581,-0.1878108,-0.08853232,-2.270906
-0.1132187,0.4548715,-1.794913,0.01291744,0.2468759,-1.928375,-0.04116798,0.1392104,-2.211865,-0.1881451,-0.08836306,-2.272944
-0.1132187,0.4548715,-1.794913,0.01291744,0.2468759,-1.928375,-0.04116798,0.1392104,-2.211865,-0.1881451,-0.08836306,-2.272944
-0.1289084,0.4576859,-1.801236,0.005093952,0.2505744,-1.928875,-0.04251027,0.1584957,-2.219794,-0.183857,-0.07456105,-2.272507
-0.1289084,0.4576859,-1.801236,0.005093952,0.2505744,-1.928875,-0.04251027,0.1584957,-2.219794,-0.183857,-0.07456105,-2.272507
-0.1289084,0.4576859,-1.801236,0.005093952,0.2505744,-1.928875,-0.04251027,0.1584957,-2.219794,-0.183857,-0.07456105,-2.272507
-0.1289084,0.4576859,-1.801236,0.005093952,0.2505744,-1.928875,-0.04251027,0.1584957,-2.219794,-0.183857,-0.07456105,-2.272507
-0.1441421,0.4596743,-1.804657,-0.007172854,0.2509749,-1.928289,-0.04258443,0.1716198,-2.225384,-0.1825593,-0.06304526,-2.274886
