Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.1179503,0.4194799,-1.843948,0.02470481,0.2067038,-1.952093,-0.004262677,0.1469311,-2.249164,-0.1739335,-0.07191552,-2.270198
-0.1181358,0.4197096,-1.844383,0.02846182,0.2083496,-1.951299,-0.005374892,0.1358409,-2.240301,-0.1734567,-0.08343069,-2.268257
-0.1181358,0.4197096,-1.844383,0.02846182,0.2083496,-1.951299,-0.005374892,0.1358409,-2.240301,-0.1734567,-0.08343069,-2.268257
-0.1164471,0.4263134,-1.847733,0.02823623,0.2102626,-1.948233,-0.0112082,0.1313622,-2.232647,-0.1791424,-0.08703233,-2.267482
-0.1164471,0.4263134,-1.847733,0.02823623,0.2102626,-1.948233,-0.0112082,0.1313622,-2.232647,-0.1791424,-0.08703233,-2.267482
-0.1164471,0.4263134,-1.847733,0.02823623,0.2102626,-1.948233,-0.0112082,0.1313622,-2.232647,-0.1791424,-0.08703233,-2.267482
-0.1164471,0.4263134,-1.847733,0.02823623,0.2102626,-1.948233,-0.0112082,0.1313622,-2.232647,-0.1791424,-0.08703233,-2.267482
-0.1129464,0.4317406,-1.844256,0.02523806,0.2122504,-1.944445,-0.01544223,0.1230181,-2.226823,-0.1803432,-0.09646259,-2.268583
-0.1129464,0.4317406,-1.844256,0.02523806,0.2122504,-1.944445,-0.01544223,0.1230181,-2.226823,-0.1803432,-0.09646259,-2.268583
-0.1101004,0.4359706,-1.839422,0.02286448,0.2142401,-1.940496,-0.02439658,0.1208926,-2.224211,-0.186134,-0.1003726,-2.268896
-0.1101004,0.4359706,-1.839422,0.02286448,0.2142401,-1.940496,-0.02439658,0.1208926,-2.224211,-0.186134,-0.1003726,-2.268896
-0.09942608,0.4425741,-1.837201,0.02218554,0.2134127,-1.937926,-0.02053626,0.1311982,-2.22249,-0.1795621,-0.09097965,-2.272066
-0.09942608,0.4425741,-1.837201,0.02218554,0.2134127,-1.937926,-0.02053626,0.1311982,-2.22249,-0.1795621,-0.09097965,-2.272066
-0.09942608,0.4425741,-1.837201,0.02218554,0.2134127,-1.937926,-0.02053626,0.1311982,-2.22249,-0.1795621,-0.09097965,-2.272066
-0.09721637,0.4458193,-1.834562,0.02061555,0.2145154,-1.935091,-0.02830725,0.1423605,-2.22518,-0.1835797,-0.08309531,-2.271749
-0.09721637,0.4458193,-1.834562,0.02061555,0.2145154,-1.935091,-0.02830725,0.1423605,-2.22518,-0.1835797,-0.08309531,-2.271749
-0.09622937,0.4472611,-1.83587,0.01871527,0.214165,-1.933554,-0.03666015,0.1500172,-2.217129,-0.1900245,-0.07447758,-2.273264
-0.09622937,0.4472611,-1.83587,0.01871527,0.214165,-1.933554,-0.03666015,0.1500172,-2.217129,-0.1900245,-0.07447758,-2.273264
-0.09396704,0.4458349,-1.832207,0.01956002,0.2140413,-1.934525,-0.04102349,0.1677994,-2.220327,-0.1860575,-0.06233567,-2.275754
