Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.01208789,0.5096571,-1.86489,0.06908569,0.2473593,-1.956934,0.01360903,0.2159605,-2.259346,-0.1701751,0.008341642,-2.275046
-0.01208789,0.5096571,-1.86489,0.06908569,0.2473593,-1.956934,0.01360903,0.2159605,-2.259346,-0.1701751,0.008341642,-2.275046
-0.01282514,0.5078338,-1.862663,0.07183706,0.2492064,-1.956896,0.01342211,0.2148171,-2.258526,-0.1702567,0.007151849,-2.274835
-0.01282514,0.5078338,-1.862663,0.07183706,0.2492064,-1.956896,0.01342211,0.2148171,-2.258526,-0.1702567,0.007151849,-2.274835
-0.01336585,0.5072249,-1.863111,0.07047405,0.2492281,-1.956967,0.0122838,0.21267,-2.25806,-0.1708453,0.004527817,-2.274471
-0.01336585,0.5072249,-1.863111,0.07047405,0.2492281,-1.956967,0.0122838,0.21267,-2.25806,-0.1708453,0.004527817,-2.274471
-0.01023598,0.510302,-1.863531,0.06940918,0.2497742,-1.95345,0.01251705,0.2083877,-2.250775,-0.1720654,0.002270915,-2.274339
-0.01023598,0.510302,-1.863531,0.06940918,0.2497742,-1.95345,0.01251705,0.2083877,-2.250775,-0.1720654,0.002270915,-2.274339
-0.01201322,0.5089371,-1.862345,0.07122151,0.2513482,-1.954465,0.01275655,0.2086239,-2.250428,-0.172781,0.00338383,-2.274427
-0.01201322,0.5089371,-1.862345,0.07122151,0.2513482,-1.954465,0.01275655,0.2086239,-2.250428,-0.172781,0.00338383,-2.274427
-0.01293805,0.5074308,-1.861746,0.06969725,0.249736,-1.954171,0.01205551,0.2114914,-2.253635,-0.1722476,0.004589847,-2.271996
-0.01293805,0.5074308,-1.861746,0.06969725,0.249736,-1.954171,0.01205551,0.2114914,-2.253635,-0.1722476,0.004589847,-2.271996
-0.01293805,0.5074308,-1.861746,0.06969725,0.249736,-1.954171,0.01205551,0.2114914,-2.253635,-0.1729301,0.006020197,-2.273798
-0.01016164,0.5096388,-1.861892,0.06916869,0.2505794,-1.952615,0.01266084,0.2115108,-2.25265,-0.1729301,0.006020197,-2.273798
-0.01016164,0.5096388,-1.861892,0.06916869,0.2505794,-1.952615,0.01266084,0.2115108,-2.25265,-0.1729301,0.006020197,-2.273798
-0.01212925,0.5086858,-1.862227,0.06830332,0.2502104,-1.952086,0.01297465,0.2106825,-2.25121,-0.172058,0.004885937,-2.274352
-0.01212925,0.5086858,-1.862227,0.06830332,0.2502104,-1.952086,0.01297465,0.2106825,-2.25121,-0.172058,0.004885937,-2.274352
-0.01284644,0.5068361,-1.859076,0.0687706,0.2500574,-1.952028,0.01263774,0.2147752,-2.255072,-0.1715775,0.007810639,-2.273775
-0.01284644,0.5068361,-1.859076,0.0687706,0.2500574,-1.952028,0.01263774,0.2147752,-2.255072,-0.1715775,0.007810639,-2.273775
-0.0101239,0.5087566,-1.858804,0.06824205,0.2507143,-1.949858,0.01227031,0.214141,-2.252289,-0.1720336,0.007519934,-2.273811
-0.0101239,0.5087566,-1.858804,0.06824205,0.2507143,-1.949858,0.01227031,0.214141,-2.252289,-0.1720336,0.007519934,-2.273811
-0.009003322,0.510005,-1.857529,0.06735127,0.2516289,-1.949888,0.01316862,0.2034267,-2.248907,-0.1733982,-0.0007451783,-2.273854
-0.009003322,0.510005,-1.857529,0.06735127,0.2516289,-1.949888,0.01316862,0.2034267,-2.248907,-0.1733982,-0.0007451783,-2.273854
-0.01164835,0.5077417,-1.856608,0.06777383,0.25051,-1.950677,0.01277477,0.2053682,-2.248528,-0.1725607,-7.644154E-06,-2.272889
-0.01164835,0.5077417,-1.856608,0.06777383,0.25051,-1.950677,0.01277477,0.2053682,-2.248528,-0.1725607,-7.644154E-06,-2.272889
-0.0125835,0.5051169,-1.853097,0.06795108,0.2501206,-1.950268,0.01382994,0.2091671,-2.250865,-0.1715629,0.003620628,-2.273365
-0.0125835,0.5051169,-1.853097,0.06795108,0.2501206,-1.950268,0.01382994,0.2091671,-2.250865,-0.1715629,0.003620628,-2.273365
-0.0125835,0.5051169,-1.853097,0.06795108,0.2501206,-1.950268,0.01382994,0.2091671,-2.250865,-0.1715629,0.003620628,-2.273365
-0.0125835,0.5051169,-1.853097,0.06795108,0.2501206,-1.950268,0.01382994,0.2091671,-2.250865,-0.1715629,0.003620628,-2.273365
-0.01307808,0.5038707,-1.853039,0.0672293,0.2486613,-1.950052,0.01355626,0.2134581,-2.251207,-0.1708896,0.007055446,-2.273687
-0.01307808,0.5038707,-1.853039,0.0672293,0.2486613,-1.950052,0.01355626,0.2134581,-2.251207,-0.1708896,0.007055446,-2.273687
-0.01302026,0.503934,-1.85312,0.06766731,0.2489456,-1.95006,0.01384082,0.2130555,-2.25124,-0.1703118,0.006379427,-2.273635
-0.01302026,0.503934,-1.85312,0.06766731,0.2489456,-1.95006,0.01384082,0.2130555,-2.25124,-0.1703118,0.006379427,-2.273635
-0.01302026,0.503934,-1.85312,0.06766731,0.2489456,-1.95006,0.01384082,0.2130555,-2.25124,-0.1703118,0.006379427,-2.273635
-0.01302026,0.503934,-1.85312,0.06766731,0.2489456,-1.95006,0.01384082,0.2130555,-2.25124,-0.1703118,0.006379427,-2.273635
-0.009998797,0.5066435,-1.853468,0.06800263,0.2510366,-1.948692,0.01461972,0.2112063,-2.251417,-0.170055,0.004937069,-2.273256
-0.009998797,0.5066435,-1.853468,0.06800263,0.2510366,-1.948692,0.01461972,0.2112063,-2.251417,-0.170055,0.004937069,-2.273256
-0.0119094,0.5060178,-1.853995,0.06800722,0.2524798,-1.947475,0.01415566,0.2132232,-2.254383,-0.1695693,0.005627101,-2.27066
-0.0119094,0.5060178,-1.853995,0.06800722,0.2524798,-1.947475,0.01415566,0.2132232,-2.254383,-0.1695693,0.005627101,-2.27066
-0.0119094,0.5060178,-1.853995,0.06800722,0.2524798,-1.947475,0.01415566,0.2132232,-2.254383,-0.1695693,0.005627101,-2.27066
-0.01431504,0.5128643,-1.85517,0.06730033,0.2599393,-1.947089,0.01432774,0.2144188,-2.250794,-0.1695247,0.007368683,-2.271882
-0.01431504,0.5128643,-1.85517,0.06730033,0.2599393,-1.947089,0.01432774,0.2144188,-2.250794,-0.1695247,0.007368683,-2.271882
-0.02731154,0.516861,-1.856762,0.06208301,0.2637411,-1.94206,0.01312559,0.2124853,-2.249287,-0.1704082,0.005222869,-2.271271
-0.02731154,0.516861,-1.856762,0.06208301,0.2637411,-1.94206,0.01312559,0.2124853,-2.249287,-0.1704082,0.005222869,-2.271271
-0.03228198,0.5203614,-1.860143,0.05274461,0.2647065,-1.941928,0.01488229,0.2134635,-2.249952,-0.1691806,0.0065917,-2.271229
-0.03228198,0.5203614,-1.860143,0.05274461,0.2647065,-1.941928,0.01488229,0.2134635,-2.249952,-0.1691806,0.0065917,-2.271229
-0.05270808,0.5071949,-1.849957,0.04787912,0.2616499,-1.944845,0.01602663,0.2097456,-2.24936,-0.1689226,0.003625921,-2.270257
-0.05270808,0.5071949,-1.849957,0.04787912,0.2616499,-1.944845,0.01602663,0.2097456,-2.24936,-0.1689226,0.003625921,-2.270257
-0.07310334,0.5134515,-1.862929,0.03385408,0.2666416,-1.939367,0.01756596,0.2078149,-2.24959,-0.1679426,0.002197293,-2.270485
-0.07310334,0.5134515,-1.862929,0.03385408,0.2666416,-1.939367,0.01756596,0.2078149,-2.24959,-0.1679426,0.002197293,-2.270485
-0.09275622,0.5101132,-1.867733,0.02441187,0.2656234,-1.939654,0.01927104,0.2048417,-2.247439,-0.1638682,-0.002548455,-2.271358
