Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.08908074,0.452009,-1.776069,0.02544819,0.2352814,-1.916554,0.01085012,0.16032,-2.234332,-0.1607764,-0.05528639,-2.26859
-0.08908074,0.452009,-1.776069,0.02544819,0.2352814,-1.916554,0.01085012,0.16032,-2.234332,-0.1607764,-0.05528639,-2.26859
-0.08908074,0.452009,-1.776069,0.02544819,0.2352814,-1.916554,0.01085012,0.16032,-2.234332,-0.1607764,-0.05528639,-2.26859
-0.08908074,0.452009,-1.776069,0.02544819,0.2352814,-1.916554,0.01085012,0.16032,-2.234332,-0.1607764,-0.05528639,-2.26859
-0.08631904,0.4528515,-1.777416,0.02510402,0.2350651,-1.916101,0.01064792,0.1594119,-2.230685,-0.1605374,-0.05594271,-2.268634
-0.08631904,0.4528515,-1.777416,0.02510402,0.2350651,-1.916101,0.01064792,0.1594119,-2.230685,-0.1605374,-0.05594271,-2.268634
-0.08486054,0.4525959,-1.774483,0.02502589,0.2350054,-1.916021,0.01341043,0.1663037,-2.226552,-0.1603281,-0.04637988,-2.267743
-0.08486054,0.4525959,-1.774483,0.02502589,0.2350054,-1.916021,0.01341043,0.1663037,-2.226552,-0.1603281,-0.04637988,-2.267743
-0.08427137,0.4524186,-1.772856,0.0242917,0.2356942,-1.914607,0.0127089,0.1751848,-2.229966,-0.163694,-0.03578208,-2.268502
-0.08427137,0.4524186,-1.772856,0.0242917,0.2356942,-1.914607,0.0127089,0.1751848,-2.229966,-0.163694,-0.03578208,-2.268502
-0.08362541,0.4524463,-1.771851,0.02407654,0.2359236,-1.914167,0.01312048,0.1784886,-2.233223,-0.1644681,-0.03193157,-2.269379
-0.08362541,0.4524463,-1.771851,0.02407654,0.2359236,-1.914167,0.01312048,0.1784886,-2.233223,-0.1644681,-0.03193157,-2.269379
-0.08601263,0.451298,-1.770236,0.02333128,0.2366699,-1.915444,0.01403179,0.1675499,-2.230857,-0.1668625,-0.04001018,-2.267129
-0.08601263,0.451298,-1.770236,0.02333128,0.2366699,-1.915444,0.01403179,0.1675499,-2.230857,-0.1668625,-0.04001018,-2.267129
-0.08601263,0.451298,-1.770236,0.02333128,0.2366699,-1.915444,0.01403179,0.1675499,-2.230857,-0.1668625,-0.04001018,-2.267129
-0.08601263,0.451298,-1.770236,0.02333128,0.2366699,-1.915444,0.01403179,0.1675499,-2.230857,-0.1668625,-0.04001018,-2.267129
-0.0916617,0.4525756,-1.774796,0.02237631,0.237617,-1.915182,0.0143181,0.1644184,-2.232348,-0.1720409,-0.03852021,-2.266822
-0.0916617,0.4525756,-1.774796,0.02237631,0.237617,-1.915182,0.0143181,0.1644184,-2.232348,-0.1720409,-0.03852021,-2.266822
-0.1018471,0.4525128,-1.772489,0.0143073,0.2393129,-1.910136,0.01497181,0.1634882,-2.231677,-0.1676005,-0.04272355,-2.266899
-0.1018471,0.4525128,-1.772489,0.0143073,0.2393129,-1.910136,0.01497181,0.1634882,-2.231677,-0.1676005,-0.04272355,-2.266899
-0.1018471,0.4525128,-1.772489,0.0143073,0.2393129,-1.910136,0.01497181,0.1634882,-2.231677,-0.1676005,-0.04272355,-2.266899
-0.1018471,0.4525128,-1.772489,0.0143073,0.2393129,-1.910136,0.01497181,0.1634882,-2.231677,-0.1676005,-0.04272355,-2.266899
-0.107763,0.4526697,-1.774778,0.006122634,0.2398435,-1.912746,0.01542295,0.1629898,-2.23565,-0.1662497,-0.04483031,-2.265899
-0.107763,0.4526697,-1.774778,0.006122634,0.2398435,-1.912746,0.01542295,0.1629898,-2.23565,-0.1662497,-0.04483031,-2.265899
-0.107763,0.4526697,-1.774778,0.006122634,0.2398435,-1.912746,0.01542295,0.1629898,-2.23565,-0.1662497,-0.04483031,-2.265899
-0.107763,0.4526697,-1.774778,0.006122634,0.2398435,-1.912746,0.01542295,0.1629898,-2.23565,-0.1662497,-0.04483031,-2.265899
-0.1251166,0.4527179,-1.778519,-0.004063323,0.2385667,-1.914419,0.01374396,0.1647223,-2.239284,-0.166299,-0.04489002,-2.26698
-0.1251166,0.4527179,-1.778519,-0.004063323,0.2385667,-1.914419,0.01374396,0.1647223,-2.239284,-0.166299,-0.04489002,-2.26698
-0.1657893,0.4410102,-1.78503,-0.02757864,0.2303858,-1.914177,0.01367335,0.1683807,-2.24153,-0.1625695,-0.04473757,-2.266707
-0.1657893,0.4410102,-1.78503,-0.02757864,0.2303858,-1.914177,0.01367335,0.1683807,-2.24153,-0.1625695,-0.04473757,-2.266707
-0.2042606,0.4215711,-1.794606,-0.04331952,0.2235671,-1.916819,0.01449164,0.1703443,-2.242706,-0.1603315,-0.04380942,-2.269149
-0.2042606,0.4215711,-1.794606,-0.04331952,0.2235671,-1.916819,0.01449164,0.1703443,-2.242706,-0.1603315,-0.04380942,-2.269149
-0.2407126,0.3942222,-1.805489,-0.05831471,0.2131148,-1.9262,0.01501115,0.1768707,-2.244733,-0.1596642,-0.03792462,-2.266397
-0.2407126,0.3942222,-1.805489,-0.05831471,0.2131148,-1.9262,0.01501115,0.1768707,-2.244733,-0.1596642,-0.03792462,-2.266397
-0.2733116,0.3527417,-1.815095,-0.07117767,0.1908893,-1.937576,0.009412197,0.1775047,-2.245074,-0.1653639,-0.03708159,-2.2681
-0.2733116,0.3527417,-1.815095,-0.07117767,0.1908893,-1.937576,0.009412197,0.1775047,-2.245074,-0.1653639,-0.03708159,-2.2681
-0.3066795,0.2988123,-1.835448,-0.08272653,0.1607065,-1.948148,0.01563929,0.2002563,-2.240706,-0.1689086,-0.006301838,-2.257199
-0.3066795,0.2988123,-1.835448,-0.08272653,0.1607065,-1.948148,0.01563929,0.2002563,-2.240706,-0.1689086,-0.006301838,-2.257199
-0.3366285,0.2314712,-1.853759,-0.09167901,0.1347382,-1.958903,0.01897641,0.207558,-2.237544,-0.1675477,0.003330096,-2.261321
-0.3366285,0.2314712,-1.853759,-0.09167901,0.1347382,-1.958903,0.01897641,0.207558,-2.237544,-0.1675477,0.003330096,-2.261321
-0.3575048,0.1490253,-1.880719,-0.09564479,0.1060215,-1.9755,0.0207476,0.2092368,-2.237127,-0.1680131,0.006798525,-2.259448
-0.3575048,0.1490253,-1.880719,-0.09564479,0.1060215,-1.9755,0.0207476,0.2092368,-2.237127,-0.1680131,0.006798525,-2.259448
-0.3575048,0.1490253,-1.880719,-0.09564479,0.1060215,-1.9755,0.0207476,0.2092368,-2.237127,-0.1680131,0.006798525,-2.259448
-0.3575048,0.1490253,-1.880719,-0.09564479,0.1060215,-1.9755,0.0207476,0.2092368,-2.237127,-0.1680131,0.006798525,-2.259448
-0.3575048,0.1490253,-1.880719,-0.09564479,0.1060215,-1.9755,0.0207476,0.2092368,-2.237127,-0.1680131,0.006798525,-2.259448
-0.3573029,0.06829078,-1.919062,-0.08823449,0.06998691,-1.997432,0.02184608,0.2088294,-2.237524,-0.1673595,0.006813715,-2.260218
-0.3573029,0.06829078,-1.919062,-0.08823449,0.06998691,-1.997432,0.02184608,0.2088294,-2.237524,-0.1673595,0.006813715,-2.260218
-0.3573029,0.06829078,-1.919062,-0.08823449,0.06998691,-1.997432,0.02184608,0.2088294,-2.237524,-0.1673595,0.006813715,-2.260218
-0.3573029,0.06829078,-1.919062,-0.08823449,0.06998691,-1.997432,0.02184608,0.2088294,-2.237524,-0.1673595,0.006813715,-2.260218
-0.3414554,-0.06638253,-1.958928,-0.08220887,0.01475919,-2.025921,0.02335744,0.2081598,-2.243949,-0.1670005,0.006331804,-2.254519
-0.3414554,-0.06638253,-1.958928,-0.08220887,0.01475919,-2.025921,0.02335744,0.2081598,-2.243949,-0.1670005,0.006331804,-2.254519
-0.3124959,-0.1403012,-1.96523,-0.0677815,-0.01752092,-2.050716,0.02400316,0.2114062,-2.252415,-0.1636317,0.00682189,-2.250364
-0.3124959,-0.1403012,-1.96523,-0.0677815,-0.01752092,-2.050716,0.02400316,0.2114062,-2.252415,-0.1636317,0.00682189,-2.250364
-0.2274835,-0.2098708,-1.98439,-0.03758249,-0.02179481,-2.083837,0.0249656,0.210816,-2.256798,-0.1625372,0.006042805,-2.25578
-0.2274835,-0.2098708,-1.98439,-0.03758249,-0.02179481,-2.083837,0.0249656,0.210816,-2.256798,-0.1625372,0.006042805,-2.25578
-0.1560318,-0.2605372,-1.99664,-0.007561374,-0.0393953,-2.10644,0.02602291,0.2084568,-2.261437,-0.1613843,0.003560123,-2.258425
-0.1560318,-0.2605372,-1.99664,-0.007561374,-0.0393953,-2.10644,0.02602291,0.2084568,-2.261437,-0.1613843,0.003560123,-2.258425
-0.1043046,-0.2838723,-1.990655,0.01405417,-0.05931477,-2.125081,0.02548922,0.211383,-2.269311,-0.1612485,0.005887887,-2.264393
-0.1043046,-0.2838723,-1.990655,0.01405417,-0.05931477,-2.125081,0.02548922,0.211383,-2.269311,-0.1612485,0.005887887,-2.264393
-0.02729894,-0.2938314,-1.988228,0.03924789,-0.0638217,-2.14247,0.0233963,0.2102965,-2.272386,-0.1621363,0.003779937,-2.265063
-0.02729894,-0.2938314,-1.988228,0.03924789,-0.0638217,-2.14247,0.0233963,0.2102965,-2.272386,-0.1621363,0.003779937,-2.265063
-0.02729894,-0.2938314,-1.988228,0.03924789,-0.0638217,-2.14247,0.0233963,0.2102965,-2.272386,-0.1621363,0.003779937,-2.265063
-0.02729894,-0.2938314,-1.988228,0.03924789,-0.0638217,-2.14247,0.0233963,0.2102965,-2.272386,-0.1621363,0.003779937,-2.265063
-0.02729894,-0.2938314,-1.988228,0.03924789,-0.0638217,-2.14247,0.0233963,0.2102965,-2.272386,-0.1621363,0.003779937,-2.265063
-0.02729894,-0.2938314,-1.988228,0.03924789,-0.0638217,-2.14247,0.0233963,0.2102965,-2.272386,-0.1621363,0.003779937,-2.265063
0.03494758,-0.3070272,-1.980541,0.06936866,-0.07748339,-2.150352,0.02081376,0.2082099,-2.274383,-0.1677708,0.004591295,-2.264679
0.03494758,-0.3070272,-1.980541,0.06936866,-0.07748339,-2.150352,0.02081376,0.2082099,-2.274383,-0.1677708,0.004591295,-2.264679
0.09966752,-0.3027346,-1.968701,0.1072813,-0.0767958,-2.153114,0.02108608,0.205829,-2.272988,-0.1700324,0.004498265,-2.265354
0.09966752,-0.3027346,-1.968701,0.1072813,-0.0767958,-2.153114,0.02108608,0.205829,-2.272988,-0.1700324,0.004498265,-2.265354
0.2233222,-0.2500145,-1.934359,0.1722727,-0.05504384,-2.143919,0.02015252,0.199798,-2.266117,-0.1720355,-0.0005910235,-2.267997
