Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.2414202,-0.2820063,-2.509262,0.6060493,-0.09078617,-2.457393,-0.202724,-0.003316568,-2.621641,0.3728431,0.06069116,-2.57955,-0.1437142,0.3009624,-2.622139,0.2162635,0.3137885,-2.635247
-0.2414202,-0.2820063,-2.509262,0.6060493,-0.09078617,-2.457393,-0.202724,-0.003316568,-2.621641,0.3728431,0.06069116,-2.57955,-0.1437142,0.3009624,-2.622139,0.2162635,0.3137885,-2.635247
-0.2414157,-0.2818826,-2.508644,0.6511897,-0.03322535,-2.433314,-0.202835,-0.00324137,-2.621523,0.3998878,0.08472078,-2.555132,-0.1438051,0.3011609,-2.622205,0.2162524,0.3137765,-2.635282
-0.2414157,-0.2818826,-2.508644,0.6511897,-0.03322535,-2.433314,-0.202835,-0.00324137,-2.621523,0.3998878,0.08472078,-2.555132,-0.1438051,0.3011609,-2.622205,0.2162524,0.3137765,-2.635282
-0.2413686,-0.2818508,-2.508366,0.6889611,0.03361163,-2.410321,-0.2030025,-0.003118658,-2.621309,0.4247902,0.1176386,-2.530043,-0.1438624,0.3013109,-2.622305,0.2162511,0.3137672,-2.635296
-0.2413686,-0.2818508,-2.508366,0.6889611,0.03361163,-2.410321,-0.2030025,-0.003118658,-2.621309,0.4247902,0.1176386,-2.530043,-0.1438624,0.3013109,-2.622305,0.2162511,0.3137672,-2.635296
-0.2413493,-0.2817962,-2.508095,0.7228466,0.1146143,-2.377975,-0.2030959,-0.003060284,-2.621218,0.4502081,0.1585531,-2.503528,-0.1439496,0.3015045,-2.622492,0.2162508,0.3137668,-2.635296
-0.2413493,-0.2817962,-2.508095,0.7228466,0.1146143,-2.377975,-0.2030959,-0.003060284,-2.621218,0.4502081,0.1585531,-2.503528,-0.1439496,0.3015045,-2.622492,0.2162508,0.3137668,-2.635296
-0.2413113,-0.2817239,-2.507709,0.7377326,0.1688175,-2.358951,-0.2032456,-0.002963657,-2.621028,0.4634718,0.1892422,-2.486249,-0.1440595,0.3016136,-2.622733,0.2162453,0.3137591,-2.635288
-0.2413113,-0.2817239,-2.507709,0.7377326,0.1688175,-2.358951,-0.2032456,-0.002963657,-2.621028,0.4634718,0.1892422,-2.486249,-0.1440595,0.3016136,-2.622733,0.2162453,0.3137591,-2.635288
-0.2413038,-0.2816831,-2.507531,0.743507,0.2442861,-2.332593,-0.2033299,-0.002923217,-2.620967,0.4712729,0.2189458,-2.470871,-0.1441725,0.3018569,-2.623261,0.2162428,0.3137525,-2.635261
-0.2413038,-0.2816831,-2.507531,0.743507,0.2442861,-2.332593,-0.2033299,-0.002923217,-2.620967,0.4712729,0.2189458,-2.470871,-0.1441725,0.3018569,-2.623261,0.2162428,0.3137525,-2.635261
-0.2413661,-0.2816521,-2.507437,0.7376819,0.3376211,-2.301394,-0.2034798,-0.002831315,-2.62085,0.4767689,0.2614454,-2.451586,-0.1442268,0.3021461,-2.624031,0.2162538,0.3137341,-2.635151
-0.2413661,-0.2816521,-2.507437,0.7376819,0.3376211,-2.301394,-0.2034798,-0.002831315,-2.62085,0.4767689,0.2614454,-2.451586,-0.1442268,0.3021461,-2.624031,0.2162538,0.3137341,-2.635151
-0.2413661,-0.2816521,-2.507437,0.7376819,0.3376211,-2.301394,-0.2034798,-0.002831315,-2.62085,0.4767689,0.2614454,-2.451586,-0.1442268,0.3021461,-2.624031,0.2162538,0.3137341,-2.635151
-0.2413661,-0.2816521,-2.507437,0.7376819,0.3376211,-2.301394,-0.2034798,-0.002831315,-2.62085,0.4767689,0.2614454,-2.451586,-0.1442268,0.3021461,-2.624031,0.2162538,0.3137341,-2.635151
-0.2411299,-0.2816035,-2.506958,0.6847062,0.4722313,-2.257485,-0.2036239,-0.002761687,-2.620744,0.4709426,0.3188618,-2.431854,-0.1444488,0.3027442,-2.62722,0.2162268,0.3137417,-2.634622
-0.2411299,-0.2816035,-2.506958,0.6847062,0.4722313,-2.257485,-0.2036239,-0.002761687,-2.620744,0.4709426,0.3188618,-2.431854,-0.1444488,0.3027442,-2.62722,0.2162268,0.3137417,-2.634622
-0.2411299,-0.2816035,-2.506958,0.6847062,0.4722313,-2.257485,-0.2036239,-0.002761687,-2.620744,0.4709426,0.3188618,-2.431854,-0.1444488,0.3027442,-2.62722,0.2162268,0.3137417,-2.634622
-0.2411299,-0.2816035,-2.506958,0.6847062,0.4722313,-2.257485,-0.2036239,-0.002761687,-2.620744,0.4709426,0.3188618,-2.431854,-0.1444488,0.3027442,-2.62722,0.2162268,0.3137417,-2.634622
-0.2411299,-0.2816035,-2.506958,0.6847062,0.4722313,-2.257485,-0.2036239,-0.002761687,-2.620744,0.4709426,0.3188618,-2.431854,-0.1444488,0.3027442,-2.62722,0.2162268,0.3137417,-2.634622
-0.2409572,-0.2816298,-2.506667,0.640576,0.5303683,-2.238965,-0.2036714,-0.002752941,-2.62073,0.4641806,0.3440458,-2.42533,-0.1445365,0.3028381,-2.628242,0.2161805,0.3137356,-2.633964
-0.2409572,-0.2816298,-2.506667,0.640576,0.5303683,-2.238965,-0.2036714,-0.002752941,-2.62073,0.4641806,0.3440458,-2.42533,-0.1445365,0.3028381,-2.628242,0.2161805,0.3137356,-2.633964
-0.2409263,-0.2816337,-2.50643,0.5946649,0.5795448,-2.225033,-0.2037246,-0.002742965,-2.620689,0.4562988,0.3664024,-2.418905,-0.14463,0.3031555,-2.629816,0.2161119,0.3136605,-2.633175
-0.2409263,-0.2816337,-2.50643,0.5946649,0.5795448,-2.225033,-0.2037246,-0.002742965,-2.620689,0.4562988,0.3664024,-2.418905,-0.14463,0.3031555,-2.629816,0.2161119,0.3136605,-2.633175
-0.2406499,-0.281715,-2.505669,0.5276495,0.6166609,-2.214184,-0.2037781,-0.002754792,-2.620629,0.4436186,0.3851524,-2.416473,-0.1445809,0.303489,-2.631579,0.2161202,0.3135674,-2.632505
-0.2406499,-0.281715,-2.505669,0.5276495,0.6166609,-2.214184,-0.2037781,-0.002754792,-2.620629,0.4436186,0.3851524,-2.416473,-0.1445809,0.303489,-2.631579,0.2161202,0.3135674,-2.632505
-0.2405178,-0.2817379,-2.50543,0.4659505,0.6437122,-2.207154,-0.203782,-0.002756147,-2.620625,0.427898,0.4039955,-2.414033,-0.1444054,0.304294,-2.634461,0.2161432,0.3136403,-2.632152
-0.2405178,-0.2817379,-2.50543,0.4659505,0.6437122,-2.207154,-0.203782,-0.002756147,-2.620625,0.427898,0.4039955,-2.414033,-0.1444054,0.304294,-2.634461,0.2161432,0.3136403,-2.632152
-0.2404606,-0.2817344,-2.50541,0.40681,0.664301,-2.205002,-0.2037812,-0.002746875,-2.620611,0.4128796,0.4187728,-2.410976,-0.1441942,0.3049828,-2.637104,0.2161742,0.3136817,-2.631824
-0.2404606,-0.2817344,-2.50541,0.40681,0.664301,-2.205002,-0.2037812,-0.002746875,-2.620611,0.4128796,0.4187728,-2.410976,-0.1441942,0.3049828,-2.637104,0.2161742,0.3136817,-2.631824
-0.240435,-0.2817427,-2.505433,0.3551604,0.676591,-2.209206,-0.2037819,-0.002744575,-2.620611,0.4025442,0.4285707,-2.409229,-0.1440059,0.3055923,-2.638639,0.2162462,0.3137005,-2.631098
-0.240435,-0.2817427,-2.505433,0.3551604,0.676591,-2.209206,-0.2037819,-0.002744575,-2.620611,0.4025442,0.4285707,-2.409229,-0.1440059,0.3055923,-2.638639,0.2162462,0.3137005,-2.631098
-0.2404162,-0.281748,-2.505448,0.3016872,0.6895197,-2.216964,-0.2037719,-0.002727724,-2.620593,0.3873361,0.4411556,-2.406377,-0.1438564,0.3058834,-2.640921,0.2162386,0.3137313,-2.630443
-0.2404162,-0.281748,-2.505448,0.3016872,0.6895197,-2.216964,-0.2037719,-0.002727724,-2.620593,0.3873361,0.4411556,-2.406377,-0.1438564,0.3058834,-2.640921,0.2162386,0.3137313,-2.630443
-0.2403565,-0.2817496,-2.505491,0.2447783,0.6991374,-2.227682,-0.2036741,-0.002683558,-2.620578,0.3712884,0.4539441,-2.401716,-0.1438112,0.3061966,-2.641664,0.2162675,0.3137715,-2.630157
-0.2403565,-0.2817496,-2.505491,0.2447783,0.6991374,-2.227682,-0.2036741,-0.002683558,-2.620578,0.3712884,0.4539441,-2.401716,-0.1438112,0.3061966,-2.641664,0.2162675,0.3137715,-2.630157
-0.2403565,-0.2817496,-2.505491,0.2447783,0.6991374,-2.227682,-0.2036741,-0.002683558,-2.620578,0.3712884,0.4539441,-2.401716,-0.1438112,0.3061966,-2.641664,0.2162675,0.3137715,-2.630157
-0.2403565,-0.2817496,-2.505491,0.2447783,0.6991374,-2.227682,-0.2036741,-0.002683558,-2.620578,0.3712884,0.4539441,-2.401716,-0.1438112,0.3061966,-2.641664,0.2162675,0.3137715,-2.630157
-0.2402792,-0.2817499,-2.50556,0.2019475,0.698203,-2.238585,-0.2035721,-0.00263055,-2.620593,0.359542,0.4616597,-2.399422,-0.143731,0.3065736,-2.642586,0.2163044,0.3138235,-2.629794
-0.2402792,-0.2817499,-2.50556,0.2019475,0.698203,-2.238585,-0.2035721,-0.00263055,-2.620593,0.359542,0.4616597,-2.399422,-0.143731,0.3065736,-2.642586,0.2163044,0.3138235,-2.629794
-0.2401541,-0.2817487,-2.50577,0.1684256,0.6962201,-2.251103,-0.2033957,-0.002516175,-2.620656,0.3491841,0.4679054,-2.398124,-0.1436741,0.3068035,-2.643372,0.2163321,0.3138453,-2.629459
-0.2401541,-0.2817487,-2.50577,0.1684256,0.6962201,-2.251103,-0.2033957,-0.002516175,-2.620656,0.3491841,0.4679054,-2.398124,-0.1436741,0.3068035,-2.643372,0.2163321,0.3138453,-2.629459
-0.2399778,-0.2817465,-2.506139,0.1410246,0.6931133,-2.273825,-0.203288,-0.002449708,-2.620871,0.343377,0.4720801,-2.397918,-0.1436094,0.3069701,-2.643923,0.2163771,0.3138738,-2.629193
-0.2399778,-0.2817465,-2.506139,0.1410246,0.6931133,-2.273825,-0.203288,-0.002449708,-2.620871,0.343377,0.4720801,-2.397918,-0.1436094,0.3069701,-2.643923,0.2163771,0.3138738,-2.629193
-0.2399303,-0.2817603,-2.506245,0.1198495,0.6856087,-2.291673,-0.2030787,-0.002461813,-2.621016,0.3391109,0.4746394,-2.398093,-0.1435333,0.3069976,-2.645042,0.2163885,0.313927,-2.628859
-0.2399303,-0.2817603,-2.506245,0.1198495,0.6856087,-2.291673,-0.2030787,-0.002461813,-2.621016,0.3391109,0.4746394,-2.398093,-0.1435333,0.3069976,-2.645042,0.2163885,0.313927,-2.628859
-0.2398726,-0.2817331,-2.506749,0.1058758,0.6795674,-2.302957,-0.2029276,-0.002445471,-2.621207,0.3334609,0.4764638,-2.398304,-0.1435553,0.3070109,-2.645291,0.2163797,0.3138965,-2.628632
-0.2398726,-0.2817331,-2.506749,0.1058758,0.6795674,-2.302957,-0.2029276,-0.002445471,-2.621207,0.3334609,0.4764638,-2.398304,-0.1435553,0.3070109,-2.645291,0.2163797,0.3138965,-2.628632
-0.2397985,-0.2817766,-2.507036,0.08797616,0.6726279,-2.318234,-0.2025662,-0.002601456,-2.621636,0.3257952,0.4792265,-2.398788,-0.1435892,0.3071465,-2.646114,0.2163762,0.3139119,-2.628572
-0.2397985,-0.2817766,-2.507036,0.08797616,0.6726279,-2.318234,-0.2025662,-0.002601456,-2.621636,0.3257952,0.4792265,-2.398788,-0.1435892,0.3071465,-2.646114,0.2163762,0.3139119,-2.628572
-0.2397985,-0.2817766,-2.507036,0.08797616,0.6726279,-2.318234,-0.2025662,-0.002601456,-2.621636,0.3257952,0.4792265,-2.398788,-0.1435892,0.3071465,-2.646114,0.2163762,0.3139119,-2.628572
-0.2397985,-0.2817766,-2.507036,0.08797616,0.6726279,-2.318234,-0.2025662,-0.002601456,-2.621636,0.3257952,0.4792265,-2.398788,-0.1435892,0.3071465,-2.646114,0.2163762,0.3139119,-2.628572
-0.2397234,-0.2818726,-2.50745,0.07718491,0.6684013,-2.327168,-0.2021773,-0.002738215,-2.621931,0.3189264,0.4816295,-2.398735,-0.1436535,0.3072546,-2.64768,0.2163691,0.3139377,-2.628542
-0.2397234,-0.2818726,-2.50745,0.07718491,0.6684013,-2.327168,-0.2021773,-0.002738215,-2.621931,0.3189264,0.4816295,-2.398735,-0.1436535,0.3072546,-2.64768,0.2163691,0.3139377,-2.628542
-0.2397238,-0.2818758,-2.507461,0.07040732,0.6642365,-2.33256,-0.2018555,-0.003006137,-2.622533,0.314722,0.4832709,-2.399009,-0.1437389,0.3072512,-2.647982,0.2162945,0.3138814,-2.628286
-0.2397238,-0.2818758,-2.507461,0.07040732,0.6642365,-2.33256,-0.2018555,-0.003006137,-2.622533,0.314722,0.4832709,-2.399009,-0.1437389,0.3072512,-2.647982,0.2162945,0.3138814,-2.628286
-0.239686,-0.2819309,-2.507576,0.06523127,0.6609304,-2.337342,-0.201476,-0.003352006,-2.623466,0.3115737,0.4845157,-2.399386,-0.1437888,0.3072514,-2.648195,0.2162548,0.3138366,-2.628091
-0.239686,-0.2819309,-2.507576,0.06523127,0.6609304,-2.337342,-0.201476,-0.003352006,-2.623466,0.3115737,0.4845157,-2.399386,-0.1437888,0.3072514,-2.648195,0.2162548,0.3138366,-2.628091
-0.239686,-0.2819309,-2.507576,0.06523127,0.6609304,-2.337342,-0.201476,-0.003352006,-2.623466,0.3115737,0.4845157,-2.399386,-0.1437888,0.3072514,-2.648195,0.2162548,0.3138366,-2.628091
-0.2396238,-0.2820556,-2.50786,0.06133472,0.6587645,-2.341424,-0.2011191,-0.003597921,-2.624269,0.3089497,0.4851983,-2.399453,-0.1438648,0.3072641,-2.648652,0.2162355,0.3138423,-2.628021
-0.2396238,-0.2820556,-2.50786,0.06133472,0.6587645,-2.341424,-0.2011191,-0.003597921,-2.624269,0.3089497,0.4851983,-2.399453,-0.1438648,0.3072641,-2.648652,0.2162355,0.3138423,-2.628021
-0.2396238,-0.2820556,-2.50786,0.06133472,0.6587645,-2.341424,-0.2011191,-0.003597921,-2.624269,0.3089497,0.4851983,-2.399453,-0.1438648,0.3072641,-2.648652,0.2162355,0.3138423,-2.628021
-0.2396238,-0.2820556,-2.50786,0.06133472,0.6587645,-2.341424,-0.2011191,-0.003597921,-2.624269,0.3089497,0.4851983,-2.399453,-0.1438648,0.3072641,-2.648652,0.2162355,0.3138423,-2.628021
-0.2397169,-0.2822714,-2.508666,0.06035681,0.6571895,-2.342214,-0.2007883,-0.003738365,-2.625033,0.3082274,0.4853812,-2.399632,-0.1439897,0.3074204,-2.650285,0.2162186,0.3138735,-2.627989
-0.2397169,-0.2822714,-2.508666,0.06035681,0.6571895,-2.342214,-0.2007883,-0.003738365,-2.625033,0.3082274,0.4853812,-2.399632,-0.1439897,0.3074204,-2.650285,0.2162186,0.3138735,-2.627989
-0.2399,-0.282473,-2.509647,0.05885703,0.6557195,-2.343496,-0.2003511,-0.003805339,-2.625611,0.3071589,0.4857365,-2.399631,-0.1440132,0.3074324,-2.650461,0.216198,0.3138287,-2.627809
