Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.5825725,0.05988386,-2.786147,0.2969297,-0.2543347,-2.581269,-0.2731862,0.1294567,-2.765088,0.3452405,0.02588554,-2.595107,-0.07701999,0.3166628,-2.693962,0.2670881,0.3131491,-2.598529
-0.5825725,0.05988386,-2.786147,0.2969297,-0.2543347,-2.581269,-0.2731862,0.1294567,-2.765088,0.3452405,0.02588554,-2.595107,-0.07701999,0.3166628,-2.693962,0.2670881,0.3131491,-2.598529
-0.5825725,0.05988386,-2.786147,0.2969297,-0.2543347,-2.581269,-0.2731862,0.1294567,-2.765088,0.3452405,0.02588554,-2.595107,-0.07701999,0.3166628,-2.693962,0.2670881,0.3131491,-2.598529
-0.6195097,0.2263455,-2.777039,0.2985419,-0.2556375,-2.584444,-0.3047081,0.2151338,-2.755143,0.3466553,0.02474182,-2.597702,-0.07576157,0.3167931,-2.692996,0.2690785,0.3129423,-2.598621
-0.6195097,0.2263455,-2.777039,0.2985419,-0.2556375,-2.584444,-0.3047081,0.2151338,-2.755143,0.3466553,0.02474182,-2.597702,-0.07576157,0.3167931,-2.692996,0.2690785,0.3129423,-2.598621
-0.6378897,0.3153193,-2.770337,0.300884,-0.2561949,-2.587412,-0.3249011,0.2628632,-2.74187,0.3474373,0.02450386,-2.599228,-0.07378691,0.316461,-2.69009,0.271274,0.3119951,-2.598265
-0.6378897,0.3153193,-2.770337,0.300884,-0.2561949,-2.587412,-0.3249011,0.2628632,-2.74187,0.3474373,0.02450386,-2.599228,-0.07378691,0.316461,-2.69009,0.271274,0.3119951,-2.598265
-0.6378897,0.3153193,-2.770337,0.300884,-0.2561949,-2.587412,-0.3249011,0.2628632,-2.74187,0.3474373,0.02450386,-2.599228,-0.07378691,0.316461,-2.69009,0.271274,0.3119951,-2.598265
-0.6378897,0.3153193,-2.770337,0.300884,-0.2561949,-2.587412,-0.3249011,0.2628632,-2.74187,0.3474373,0.02450386,-2.599228,-0.07378691,0.316461,-2.69009,0.271274,0.3119951,-2.598265
-0.6378897,0.3153193,-2.770337,0.300884,-0.2561949,-2.587412,-0.3249011,0.2628632,-2.74187,0.3474373,0.02450386,-2.599228,-0.07378691,0.316461,-2.69009,0.271274,0.3119951,-2.598265
-0.6516706,0.4179843,-2.746988,0.3021401,-0.256847,-2.588758,-0.3428567,0.3158517,-2.723687,0.3481056,0.02397422,-2.600639,-0.07271217,0.3164055,-2.688572,0.2726682,0.3115417,-2.598328
-0.6516706,0.4179843,-2.746988,0.3021401,-0.256847,-2.588758,-0.3428567,0.3158517,-2.723687,0.3481056,0.02397422,-2.600639,-0.07271217,0.3164055,-2.688572,0.2726682,0.3115417,-2.598328
-0.6487584,0.4991516,-2.715839,0.3028481,-0.2571134,-2.58952,-0.3504187,0.362271,-2.698182,0.3482926,0.02384483,-2.601093,-0.07182144,0.3164071,-2.687244,0.27387,0.3111691,-2.59849
-0.6487584,0.4991516,-2.715839,0.3028481,-0.2571134,-2.58952,-0.3504187,0.362271,-2.698182,0.3482926,0.02384483,-2.601093,-0.07182144,0.3164071,-2.687244,0.27387,0.3111691,-2.59849
-0.6487584,0.4991516,-2.715839,0.3028481,-0.2571134,-2.58952,-0.3504187,0.362271,-2.698182,0.3482926,0.02384483,-2.601093,-0.07182144,0.3164071,-2.687244,0.27387,0.3111691,-2.59849
-0.6487584,0.4991516,-2.715839,0.3028481,-0.2571134,-2.58952,-0.3504187,0.362271,-2.698182,0.3482926,0.02384483,-2.601093,-0.07182144,0.3164071,-2.687244,0.27387,0.3111691,-2.59849
-0.6097044,0.6433353,-2.626604,0.3029376,-0.2572829,-2.589634,-0.3476126,0.4320537,-2.656149,0.3482748,0.0235163,-2.601624,-0.07126,0.3163919,-2.685671,0.2746165,0.3108757,-2.598829
-0.6097044,0.6433353,-2.626604,0.3029376,-0.2572829,-2.589634,-0.3476126,0.4320537,-2.656149,0.3482748,0.0235163,-2.601624,-0.07126,0.3163919,-2.685671,0.2746165,0.3108757,-2.598829
-0.5761759,0.6893215,-2.573701,0.3028765,-0.2574554,-2.589726,-0.3353777,0.4633473,-2.6336,0.3481975,0.02302559,-2.60233,-0.07086166,0.3160713,-2.683017,0.2752631,0.3104777,-2.599394
-0.5761759,0.6893215,-2.573701,0.3028765,-0.2574554,-2.589726,-0.3353777,0.4633473,-2.6336,0.3481975,0.02302559,-2.60233,-0.07086166,0.3160713,-2.683017,0.2752631,0.3104777,-2.599394
-0.5761759,0.6893215,-2.573701,0.3028765,-0.2574554,-2.589726,-0.3353777,0.4633473,-2.6336,0.3481975,0.02302559,-2.60233,-0.07086166,0.3160713,-2.683017,0.2752631,0.3104777,-2.599394
-0.5761759,0.6893215,-2.573701,0.3028765,-0.2574554,-2.589726,-0.3353777,0.4633473,-2.6336,0.3481975,0.02302559,-2.60233,-0.07086166,0.3160713,-2.683017,0.2752631,0.3104777,-2.599394
-0.4984726,0.7210427,-2.488226,0.3027791,-0.2576926,-2.589821,-0.3097246,0.4834965,-2.605211,0.3481065,0.02245933,-2.603028,-0.07050669,0.3159806,-2.681145,0.276239,0.3101571,-2.600663
-0.4984726,0.7210427,-2.488226,0.3027791,-0.2576926,-2.589821,-0.3097246,0.4834965,-2.605211,0.3481065,0.02245933,-2.603028,-0.07050669,0.3159806,-2.681145,0.276239,0.3101571,-2.600663
-0.4474267,0.733326,-2.43455,0.3025952,-0.2579033,-2.589952,-0.2856832,0.4959618,-2.580106,0.3478885,0.0219297,-2.603914,-0.0700858,0.3159757,-2.678746,0.2775845,0.3100647,-2.602973
-0.4474267,0.733326,-2.43455,0.3025952,-0.2579033,-2.589952,-0.2856832,0.4959618,-2.580106,0.3478885,0.0219297,-2.603914,-0.0700858,0.3159757,-2.678746,0.2775845,0.3100647,-2.602973
-0.4474267,0.733326,-2.43455,0.3025952,-0.2579033,-2.589952,-0.2856832,0.4959618,-2.580106,0.3478885,0.0219297,-2.603914,-0.0700858,0.3159757,-2.678746,0.2775845,0.3100647,-2.602973
-0.4474267,0.733326,-2.43455,0.3025952,-0.2579033,-2.589952,-0.2856832,0.4959618,-2.580106,0.3478885,0.0219297,-2.603914,-0.0700858,0.3159757,-2.678746,0.2775845,0.3100647,-2.602973
-0.4029031,0.7419949,-2.381327,0.3023385,-0.2582533,-2.590336,-0.2585745,0.5062259,-2.544519,0.3474213,0.02133018,-2.605028,-0.0693031,0.3162618,-2.674566,0.2795768,0.3104552,-2.607217
-0.4029031,0.7419949,-2.381327,0.3023385,-0.2582533,-2.590336,-0.2585745,0.5062259,-2.544519,0.3474213,0.02133018,-2.605028,-0.0693031,0.3162618,-2.674566,0.2795768,0.3104552,-2.607217
-0.2941481,0.7235503,-2.253669,0.302164,-0.2583621,-2.590657,-0.2142506,0.5039122,-2.479663,0.3471703,0.02114928,-2.605857,-0.06827189,0.3154049,-2.668797,0.2814673,0.3102897,-2.611799
-0.2941481,0.7235503,-2.253669,0.302164,-0.2583621,-2.590657,-0.2142506,0.5039122,-2.479663,0.3471703,0.02114928,-2.605857,-0.06827189,0.3154049,-2.668797,0.2814673,0.3102897,-2.611799
-0.2941481,0.7235503,-2.253669,0.302164,-0.2583621,-2.590657,-0.2142506,0.5039122,-2.479663,0.3471703,0.02114928,-2.605857,-0.06827189,0.3154049,-2.668797,0.2814673,0.3102897,-2.611799
-0.2941481,0.7235503,-2.253669,0.302164,-0.2583621,-2.590657,-0.2142506,0.5039122,-2.479663,0.3471703,0.02114928,-2.605857,-0.06827189,0.3154049,-2.668797,0.2814673,0.3102897,-2.611799
-0.2457496,0.6986536,-2.199873,0.3019645,-0.2585673,-2.590949,-0.1864318,0.4935769,-2.442832,0.3468737,0.02075006,-2.606851,-0.0675001,0.3152609,-2.664324,0.2833991,0.3109866,-2.618578
-0.2457496,0.6986536,-2.199873,0.3019645,-0.2585673,-2.590949,-0.1864318,0.4935769,-2.442832,0.3468737,0.02075006,-2.606851,-0.0675001,0.3152609,-2.664324,0.2833991,0.3109866,-2.618578
-0.1954371,0.663456,-2.15095,0.3017707,-0.2586191,-2.591534,-0.1644635,0.478596,-2.414135,0.3465844,0.02063489,-2.608788,-0.06662356,0.314881,-2.658024,0.2846637,0.3119365,-2.624307
