Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.4675211,-0.1093822,-2.783554,0.2926225,-0.25938,-2.573365,-0.2134803,0.05702551,-2.744513,0.3400214,0.02423484,-2.591755,-0.07325976,0.3133879,-2.693036,0.2695236,0.3104409,-2.611488
-0.4675211,-0.1093822,-2.783554,0.2926225,-0.25938,-2.573365,-0.2134803,0.05702551,-2.744513,0.3400214,0.02423484,-2.591755,-0.07325976,0.3133879,-2.693036,0.2695236,0.3104409,-2.611488
-0.4675211,-0.1093822,-2.783554,0.2926225,-0.25938,-2.573365,-0.2134803,0.05702551,-2.744513,0.3400214,0.02423484,-2.591755,-0.07325976,0.3133879,-2.693036,0.2695236,0.3104409,-2.611488
-0.5155079,-0.04636149,-2.797152,0.2945504,-0.2616192,-2.582617,-0.2401599,0.08734954,-2.754231,0.3421121,0.02195331,-2.601238,-0.07164034,0.3135824,-2.690928,0.2721345,0.3103793,-2.611833
-0.5155079,-0.04636149,-2.797152,0.2945504,-0.2616192,-2.582617,-0.2401599,0.08734954,-2.754231,0.3421121,0.02195331,-2.601238,-0.07164034,0.3135824,-2.690928,0.2721345,0.3103793,-2.611833
-0.5667704,0.02438799,-2.792318,0.2961538,-0.2622652,-2.587978,-0.2712118,0.1218787,-2.75878,0.3434617,0.02134164,-2.606873,-0.06972572,0.313573,-2.687108,0.2741238,0.3101256,-2.611674
-0.5667704,0.02438799,-2.792318,0.2961538,-0.2622652,-2.587978,-0.2712118,0.1218787,-2.75878,0.3434617,0.02134164,-2.606873,-0.06972572,0.313573,-2.687108,0.2741238,0.3101256,-2.611674
-0.5667704,0.02438799,-2.792318,0.2961538,-0.2622652,-2.587978,-0.2712118,0.1218787,-2.75878,0.3434617,0.02134164,-2.606873,-0.06972572,0.313573,-2.687108,0.2741238,0.3101256,-2.611674
-0.5667704,0.02438799,-2.792318,0.2961538,-0.2622652,-2.587978,-0.2712118,0.1218787,-2.75878,0.3434617,0.02134164,-2.606873,-0.06972572,0.313573,-2.687108,0.2741238,0.3101256,-2.611674
-0.6066282,0.101645,-2.813047,0.297881,-0.26278,-2.591608,-0.3007729,0.1591002,-2.756484,0.3445457,0.02091601,-2.61075,-0.06844752,0.3136476,-2.685097,0.2760061,0.3096916,-2.611719
-0.6066282,0.101645,-2.813047,0.297881,-0.26278,-2.591608,-0.3007729,0.1591002,-2.756484,0.3445457,0.02091601,-2.61075,-0.06844752,0.3136476,-2.685097,0.2760061,0.3096916,-2.611719
-0.6066282,0.101645,-2.813047,0.297881,-0.26278,-2.591608,-0.3007729,0.1591002,-2.756484,0.3445457,0.02091601,-2.61075,-0.06844752,0.3136476,-2.685097,0.2760061,0.3096916,-2.611719
-0.6066282,0.101645,-2.813047,0.297881,-0.26278,-2.591608,-0.3007729,0.1591002,-2.756484,0.3445457,0.02091601,-2.61075,-0.06844752,0.3136476,-2.685097,0.2760061,0.3096916,-2.611719
-0.628803,0.1623904,-2.804875,0.2996672,-0.2632831,-2.594653,-0.3161047,0.1898739,-2.750616,0.3456068,0.02054816,-2.61356,-0.06743155,0.3137466,-2.683462,0.277553,0.3093363,-2.611812
